milliseconds,susceptible,exposed,asymptomatic,symptomatic,detected,recovered,deceased,detected_cumulative
1900,14367722.588189721,524.0382609608549,221.89233477352371,229.80782777195896,6.091571924683195,113.20659467330358,6.375220174654097,6.6460410215121515
2000,14367708.109311443,528.3976651799112,223.83686786693445,230.99040848973738,6.351800705925974,119.58379501411349,6.730151301051737,6.957079827191269
2100,14367693.53849746,532.7651431510277,225.7960379284232,232.19481879030474,6.6115194028247855,126.00671917919021,7.087264089779147,7.269731235770127
2200,14367678.87458113,537.1416454044022,227.7697603285582,233.42081910749846,6.870759496708107,132.47584566693888,7.446588866680159,7.584023134612534
2300,14367664.116380816,541.5281422405875,229.75794437024445,234.66816374487874,7.12955271725881,138.99165980988602,7.808156300899824,7.8999837114545315
2400,14367649.26271458,545.925595975485,231.76050245181753,235.9366116581931,7.387930583081414,145.55464770564615,8.171997047544878,8.217641113247147
2500,14367634.31222752,550.3352740549697,233.77724783156918,237.22580689925815,7.645929526857623,152.16536824011166,8.538145929880049,8.537027403224991
2600,14367619.263857752,554.7579039954716,235.8081705492268,238.535601283813,7.903577063156399,158.82425870536332,8.906630652073792,8.858167881245112
2700,14367604.116459185,559.194357503189,237.8532140532752,239.86579317523885,8.160902986305599,165.53179216200397,9.277480936813166,9.181089729523881
2800,14367588.868902704,563.6454669491018,239.91233512394547,241.2161975596475,8.417936366399092,172.28843522441028,9.65072607400496,9.505819693291588
2900,14367573.519980587,568.1121953916222,241.9854487964592,242.58658160620587,8.674708335712888,179.09468804741644,10.026397237019571,9.832386264966294
3000,14367558.068521854,572.5954314108783,244.07249482194996,243.97674242625894,8.931248726346894,185.95103607452802,10.404524687687926,10.160817048519165
3100,14367542.513449227,577.0958878016895,246.17347048463282,245.38654546934154,9.187584409954807,192.8579262120855,10.785136396180805,10.491137458046982
3200,14367526.85365273,581.6143263926548,248.28835777441455,246.81583931530216,9.443742982191615,199.81581970321727,11.168261103752732,10.823373605881274
3300,14367511.08803004,586.1514860791482,250.41714673315377,248.26448297209475,9.69975158473857,206.82517524689752,11.553927345199643,11.157551380500484
3400,14367495.215383831,590.7082604750658,252.55977879849834,249.73227912721424,9.955639855600278,213.88649196822394,11.942165945737496,11.493698793460844
3500,14367479.234663257,595.2852800377588,254.71628007134956,251.21913115465782,10.211432989372243,221.00020834309439,12.333004147807454,11.831840458910857
3600,14367463.144776301,599.883236787113,256.8866577574261,252.72492110918657,10.467157129913748,228.16678074102649,12.726470174972055,12.172001883406885
3700,14367446.944639098,604.5027989567409,259.0709273864506,254.24954179418089,10.722837952943586,235.38666278104867,13.122592032345725,12.51420833838271
3800,14367430.633142905,609.1446667449148,261.2690953787424,255.7928759299493,10.978501616121017,242.66031911007468,13.52139831553421,12.85848561969215
3900,14367414.209179591,613.8095293015775,263.48117249544924,257.3548122258057,11.234174026038819,249.98821477260483,13.922917586521198,13.204859461606345
4000,14367397.671693482,618.4979771910106,265.70720121161145,258.9352780889498,11.48987934645363,257.37079357661054,14.327177103512025,13.553354344217844
4100,14367381.019613039,623.2106177248835,267.9472196513318,260.53419652954017,11.745641963737036,264.8085065971277,14.734204494402537,13.903995064721338
4200,14367364.25187258,627.9480383087484,270.2012730493859,262.15149985650925,12.001485862243912,272.30180311765105,15.14402722494108,14.256806238051615
4300,14367347.367346223,632.7109171479013,272.46937947834397,263.7870882962601,12.257436546264767,279.85115808375696,15.556674225014001,14.611813825552654
4400,14367330.364990879,637.4997835806712,274.751604045798,265.44091957889776,12.513516879198233,287.4570126688567,15.972172367906145,14.969041825567551
4500,14367313.24374339,642.3151904914622,277.04800551786406,267.1129444910866,12.769750076794995,295.1198170304023,16.390549003074003,15.328514654184078
4600,14367296.002542492,647.1576774872516,279.35864771918745,268.8031206404931,13.026159067869001,302.84002117813435,16.811831415203006,15.690256636761612
4700,14367278.640308354,652.0278049702478,281.68358906391586,270.51139972780686,13.282767093228793,310.6180834629563,17.23604732976185,16.054292483347773
4800,14367261.155945992,656.9261484311672,284.022884310264,272.2377296786271,13.539597605470695,318.45446915572415,17.66322482840097,16.4206472091232
4900,14367243.548411358,661.8531883969144,286.37661839673575,273.98209575622997,13.796672336522791,326.34962303966057,18.093390717438766,16.78934460020451
5000,14367225.816641364,666.8094269664541,288.74487061249675,275.74447702671023,14.054013343948428,334.3039984326134,18.526572255493324,17.160408838226044
