milliseconds,E,E_P_1,P,M,M1,E_M1,E_M,T,E_P_2,P2,P21,E_P21,E_P2,E_P1
1000,7.90780198846832e-05,6.25927491336829e-05,0.9947089088544285,0.005361507550301775,7.31387751578006e-11,6.651249902280212e-15,3.067120913270015e-07,2.5411519727094773e-05,7.475112324266466e-06,0.0002303051703603947,1.1439860326408496e-13,5.697227898268567e-26,2.2052437686769384e-09,0.0
1100,7.91471557136336e-05,6.21431127013976e-05,0.9937675472675761,0.005301049710701897,1.1354616227238647e-10,7.211729975217484e-15,3.3727615193197434e-07,3.718007952967891e-05,7.516618265576462e-06,0.00026170319445406294,7.779179407334109e-14,4.066703645525129e-25,2.1841395008872833e-09,0.0
1200,7.898223523866923e-05,6.2311190978827e-05,0.9934799807838364,0.0060291417991759026,1.346261914289328e-10,1.0579060980617195e-14,3.4663094236885834e-07,5.497722768376984e-05,7.545240695789756e-06,0.0002850607734710504,1.270583312448139e-13,3.0673954328509904e-25,2.485860357243907e-09,0.0
1300,7.970294685347973e-05,6.278582683133882e-05,0.9930447250265154,0.006835399999995198,1.0542283627502865e-10,1.0664653199401291e-14,3.7797283597731043e-07,5.709050033743855e-05,7.5627665572144175e-06,0.00031228055172386154,1.2899920125742734e-13,5.187679820479371e-26,2.7902524861958436e-09,0.0
1400,7.887122030355284e-05,6.269376372581355e-05,0.9920318618668722,0.007003026430294658,1.4842967775958547e-10,1.1246933316397445e-14,4.113333142321012e-07,6.498454302158381e-05,7.551215661380628e-06,0.0003306943225281102,1.8080842308871182e-13,4.787905763195549e-25,2.816378875004317e-09,0.0
1500,7.951550694350802e-05,6.222975135191068e-05,0.9915872367924976,0.0073149991856992155,1.6424380402141011e-10,1.589712738626714e-14,4.527419492820556e-07,6.940566792643434e-05,7.515252949949033e-06,0.0003617443463915597,1.9072374039973975e-13,3.3428919683830375e-25,3.0373094356626637e-09,0.0
1600,7.916195689687707e-05,6.265061722322624e-05,0.991050536334166,0.008121481757444326,2.1664110624000898e-10,1.3396744245147643e-14,4.544911815723287e-07,8.110829861009766e-05,7.482603046620169e-06,0.00038637251159546934,2.354404852138737e-13,3.6253346187041036e-25,3.329526512578122e-09,0.0
1700,7.971615441436162e-05,6.223433246130442e-05,0.990451158984684,0.008765687013753059,2.1886306345431897e-10,1.621495323651191e-14,5.14568669285546e-07,9.487324115387185e-05,7.462755907951367e-06,0.0004014038222817272,2.192265298400342e-13,5.554537526415378e-25,3.6708033483971022e-09,0.0
1800,7.967174766615834e-05,6.191574035805419e-05,0.9904430765723392,0.008889085791924338,2.339386190132472e-10,1.835047002454649e-14,5.118984490791832e-07,9.470867150448993e-05,7.45286768606913e-06,0.00042109737613020386,2.5772322520709977e-13,6.775086957027267e-25,3.884267165189504e-09,0.0
1900,7.973168367969398e-05,6.255523720559657e-05,0.9895953499786221,0.010025805247489535,2.8076788096679383e-10,2.064044237945784e-14,5.470689882986299e-07,0.00010360706323467008,7.4799609955883555e-06,0.000445109044363973,2.8820601244852286e-13,9.586521435754547e-25,3.8980811602607104e-09,0.0
2000,7.913177358505181e-05,6.24463782794687e-05,0.9891737680258212,0.009903409221998892,3.15969500850483e-10,2.6192013773098935e-14,5.971141051367745e-07,0.00012994442146392686,7.493714159230715e-06,0.0004744939677836167,3.6226749414488716e-13,1.04907359823914e-24,4.306868203562461e-09,0.0
2100,7.917329910045939e-05,6.190200730529408e-05,0.9884233785567342,0.0104373030265059,3.6557782447287406e-10,2.7052409722008415e-14,6.000864665517152e-07,0.00013625688847182085,7.507974193473517e-06,0.0004950512218323202,3.7622270004772503e-13,1.527402519612558e-24,4.241280872913693e-09,0.0
2200,7.940364851874612e-05,6.2250682731366e-05,0.9881681327133248,0.010862498605554981,3.8065310673839683e-10,2.943201349077574e-14,6.464244126782716e-07,0.00014153235877276295,7.427903494048395e-06,0.0005177199293846556,4.1028346465498056e-13,1.583267050168638e-24,4.587291475581672e-09,0.0
2300,7.95887348112429e-05,6.171769712229849e-05,0.9873239673021159,0.011716747331459878,4.0180745540865795e-10,3.070748552644744e-14,6.671293664575836e-07,0.00016455765592148227,7.481479253377159e-06,0.0005559262289963575,4.4386998653830257e-13,2.104861427458406e-24,4.869355271789448e-09,0.0
2400,7.882337979406896e-05,6.166006964029958e-05,0.9873203361940727,0.011900302254310898,4.644382784213099e-10,3.407741542592788e-14,7.065095852328829e-07,0.0001690765572343594,7.436221418238952e-06,0.0005909292434848958,4.705706440606149e-13,1.9227151610317353e-24,4.903795234059362e-09,0.0
2500,7.922001788135628e-05,6.198924834807095e-05,0.9863225259959867,0.01256732827918367,4.685970834228963e-10,3.784413011494663e-14,7.374952974109527e-07,0.000192327651806449,7.426861010331492e-06,0.0006183056413381717,5.500749329513231e-13,2.1578012292811016e-24,5.2168366822699375e-09,0.0
2600,7.914351822634302e-05,6.214759692752977e-05,0.9856585179585858,0.01321294393055361,5.504411726611244e-10,4.259787884466578e-14,7.644315725997125e-07,0.00019903917884270058,7.462067501600654e-06,0.000613355572802821,5.708343106193781e-13,2.896006818946686e-24,5.416690391636319e-09,0.0
2700,7.91685288551427e-05,6.203947050228612e-05,0.9854236720619867,0.013826904551751527,5.598944674995525e-10,4.504594063222137e-14,7.851904789751964e-07,0.0002330148563998837,7.432503618551178e-06,0.0006641278714779713,6.370564657368343e-13,3.0197321298264018e-24,5.782189240157335e-09,0.0
2800,7.919111469181699e-05,6.163721771677932e-05,0.985163746610793,0.014055701242568691,5.923526027763479e-10,4.717930627835906e-14,7.98697686058838e-07,0.00023285719863242295,7.418146779979641e-06,0.0006665547593331837,6.519979687507341e-13,3.419472726349746e-24,5.992157664269975e-09,0.0
2900,7.921049051024438e-05,6.21648962688977e-05,0.9844434636395508,0.014421406649519833,6.829277210082415e-10,5.184612669468482e-14,8.321305056595953e-07,0.00025188801615570093,7.409998180614469e-06,0.0007119924250967947,7.288287152309125e-13,3.920864346797228e-24,5.9956646604760044e-09,0.0
3000,7.902862032252841e-05,6.162816939160495e-05,0.983594073023044,0.0149207991423279,7.139439976652201e-10,5.585374695396741e-14,8.530025534515262e-07,0.00026722191069780893,7.385906650732014e-06,0.0007293765527664293,7.841172090781485e-13,4.1284625900990966e-24,6.32718862901529e-09,0.0
3100,7.950848683477625e-05,6.18039987936032e-05,0.9829335363096042,0.01565735840658892,7.634087747472189e-10,6.103901836400102e-14,8.839326372953929e-07,0.00029738507106799795,7.4747797587025525e-06,0.0007425880487084352,8.628081509338608e-13,4.4519528800225005e-24,6.537297377636193e-09,0.0
3200,7.87397735209258e-05,6.181392085796807e-05,0.9826180647969166,0.01644939611996207,8.019756294301957e-10,6.497121661315421e-14,9.026980887708637e-07,0.00030770767360742207,7.432181934645069e-06,0.0007574696658275647,9.052681091693936e-13,4.917263334280844e-24,6.683659825115071e-09,0.0
3300,7.930564694136184e-05,6.127915848561575e-05,0.9819676894326681,0.016960451142414252,8.715353607088919e-10,6.676808409855141e-14,9.608405764227042e-07,0.00033656289993382635,7.4488279175886296e-06,0.0007981397815232718,9.305679128986994e-13,5.320224474138482e-24,6.9992302969506625e-09,0.0
3400,7.891710574526017e-05,6.139796649010717e-05,0.9816924813553958,0.016916807957637153,9.160302821158569e-10,7.176044598598743e-14,9.683288062781552e-07,0.00034818075114059755,7.3649645428508185e-06,0.0008075071243937291,1.0187476573411263e-12,5.96092558082676e-24,6.974208414412934e-09,0.0
3500,7.881873077853238e-05,6.125499635804858e-05,0.9814105787877093,0.017436605162455862,9.88946487450452e-10,7.345573846543319e-14,1.011513460869185e-06,0.00037672709622389554,7.428086414434876e-06,0.0008255831415582901,1.0988031333630354e-12,6.578769640257348e-24,7.398956916813329e-09,0.0
3600,7.873569351485904e-05,6.195636624358433e-05,0.9802181450676798,0.017748111810551602,1.0160564280306895e-09,7.878029883318495e-14,1.0503495063094592e-06,0.00039091977706683204,7.402310369077603e-06,0.0008706573746891687,1.1148459858098076e-12,7.092423528460262e-24,7.66098084095207e-09,0.0
3700,7.892719552831416e-05,6.183429583694961e-05,0.980018826325678,0.018177577349384248,1.073345991519067e-09,8.607588893368478e-14,1.0717300387606868e-06,0.0004064331170676523,7.385100906471521e-06,0.000879380938273667,1.1931187346245416e-12,7.853793854786216e-24,7.631982654177932e-09,0.0
3800,7.910513938735434e-05,6.145316809877513e-05,0.9798723637735706,0.018714635793667382,1.1144486105506267e-09,8.633225997408748e-14,1.08326995080311e-06,0.0004341695420885259,7.397321471653143e-06,0.0009029945259897649,1.2528338258260321e-12,8.568916586483671e-24,8.091458945744794e-09,0.0
3900,7.882129242082461e-05,6.128096606211856e-05,0.9791436277391659,0.019799361596770943,1.1744790315325292e-09,9.380638939721115e-14,1.1266966006289172e-06,0.0004574459377826276,7.418077584132829e-06,0.0009559534172834107,1.3353348425667194e-12,9.222436538365801e-24,8.158131300524998e-09,0.0
4000,7.953056466307923e-05,6.0989280360564315e-05,0.978811639015574,0.02030677404467806,1.2456918155514925e-09,9.944064122441912e-14,1.1341401734357227e-06,0.00047537751311505004,7.390784712503137e-06,0.0009708499509302724,1.376868737012609e-12,9.646754263744857e-24,8.487428198953416e-09,0.0
4100,7.948469286614925e-05,6.143617947101409e-05,0.9778771539280916,0.02058495237565417,1.3429938758123705e-09,1.0172208327663558e-13,1.168648884377844e-06,0.0005033187260535856,7.343338386866101e-06,0.0009684051726573718,1.4946639954179821e-12,1.0427865919489662e-23,8.707896051293325e-09,0.0
4200,7.879429667264318e-05,6.116357372421508e-05,0.9773702063848623,0.020780844446383968,1.3637769488511295e-09,1.0606266009601993e-13,1.190049469404405e-06,0.000539923749299289,7.359481716207388e-06,0.0010059168529741227,1.531388625280315e-12,1.1221523838703996e-23,8.691305420059682e-09,0.0
4300,7.899336860841875e-05,6.086348156926374e-05,0.9772747171458654,0.021761622818422453,1.4478085213864283e-09,1.154135396743098e-13,1.2288600843783292e-06,0.0005687761204847613,7.421327992202934e-06,0.0010348658233969214,1.5834064679747674e-12,1.2285461830155925e-23,8.95513621996223e-09,0.0
4400,7.867590302154098e-05,6.150273335229763e-05,0.9764045668932382,0.02172379670870111,1.5327029846636548e-09,1.2027556128191425e-13,1.2340037505138566e-06,0.0005939822539732402,7.3392387585094795e-06,0.0010656319984175828,1.716715922346e-12,1.3383070752769347e-23,9.195370666350266e-09,0.0
4500,7.958683183119103e-05,6.086670104324398e-05,0.9754753749419275,0.022375622052995446,1.5826214303178241e-09,1.2527800741447313e-13,1.2805567346629554e-06,0.0006088696895769951,7.312834448018122e-06,0.0010845427269572448,1.7714587110249815e-12,1.4170035902980332e-23,9.524674785565018e-09,0.0
4600,7.928457986599945e-05,6.13343663214619e-05,0.9750099282794538,0.022543825618411333,1.6607789124501191e-09,1.2842477319402643e-13,1.3085697870121787e-06,0.0006334584577725893,7.336113070437489e-06,0.0010948586496404794,1.8499038409143227e-12,1.518940550839466e-23,9.700152801842101e-09,0.0
4700,7.931920348991187e-05,6.1027694828393244e-05,0.9751885134168037,0.023107036396012227,1.7546293214461843e-09,1.3529084626900885e-13,1.3114283731069817e-06,0.0006755924064069661,7.34387565674871e-06,0.0011145576907371328,1.915087847500448e-12,1.603989638377732e-23,9.646019112903072e-09,0.0
4800,7.95263655869002e-05,6.0741703330212545e-05,0.9740611895372289,0.023623215448445093,1.7826706634674653e-09,1.4090447735501808e-13,1.3530819819173024e-06,0.0006842233015044127,7.374737229212667e-06,0.001164197987281213,2.0011460894936074e-12,1.6945102331727088e-23,9.973061509134674e-09,0.0
4900,7.873241448677448e-05,6.107042666141945e-05,0.974051206691219,0.02405126179996377,1.8861620222586716e-09,1.4768537961744633e-13,1.3635832086960674e-06,0.0007193862417279992,7.328524326321487e-06,0.0011755569880148896,2.0784214180326843e-12,1.8147200868002207e-23,1.0141967054176079e-08,0.0
5000,7.903237290217397e-05,6.121766357823428e-05,0.9728679456084921,0.024911533687777977,1.9228677972914146e-09,1.5333465218646971e-13,1.416404142164278e-06,0.0007557652813701083,7.313906847746037e-06,0.0011832366032884735,2.1855102787402848e-12,1.9238385782537784e-23,1.0518555918739023e-08,0.0
