milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
0,-0.17901670092724042,0.03314260858358214,-0.0056103847493203934,0.05377442220867429,-0.007509557787286732,0.1626382423155158,0.014381626522936944,-0.044635260015752055,-7.767281757091973,-0.4950537267163723,-2.2356631084038328,-0.0024891496349534067,-0.17101216651626847,0.0443741100503384,0.036182054563237635,-35.30284276516548,0.5751687357858206,-0.2096939268909619,-53.97563120665731,0.0002441471891106116,38.22362440631929
100,1.6344159219744863,-0.047181174397352504,0.06242580434413932,0.08803169344418162,0.018478692332185485,0.1856541743180396,-0.04693842524855346,-0.019132400682091433,10.916358895695776,-2.7798196058316056,431.96126486247425,0.10032647334445469,0.2840063295349022,1.5394402321085057,0.2552416995102993,444.40912647574885,-0.513955157545143,13.788504289757412,7841.552621893042,-0.003666802280337332,-35.829336136652024
200,7.595261672969021,0.3828099470992732,0.08681570663271936,0.29039165925736565,0.5875790639627545,0.33594705524841795,0.0837225785891821,0.22186178898500664,74.90472545878822,6.01385945861805,681.9640605335155,0.4101531095620405,1.044038676947005,4.217544374239105,0.47803218537252845,1191.3117602585203,1.227735254847628,34.65921680696008,7029.447703850736,-0.005987184666947273,42.461140129087944
300,17.683851780321724,1.2530632158572317,0.2562869576833563,0.8647474480853837,1.4353827636606393,0.25311369400621486,0.060681835878284726,0.5729301967704103,100.89711682548004,3.412522667528175,860.7627106078786,0.7839198683260445,2.3954042836702243,6.838133245648562,1.3440487569977682,1923.4297548692944,5.179538072750289,53.14469281644025,6480.415413835306,0.008738973162365854,15.712878888792506
400,27.099566256391558,2.2282340821296676,0.4910472250211906,1.5077331900813715,2.558568802852497,0.3164208060902692,0.1617809326937575,0.9660873086543187,155.9648704224502,5.121175380392497,950.3979264657274,1.496228214096885,4.532480557902332,9.18697196572208,2.5966109318254547,2649.4286886196055,10.259281890431977,67.45401675033074,5832.278330563391,0.0008653019887891085,67.30148471318472
500,36.59283057675907,3.1951580443839065,0.9131425327788446,2.1320172661621286,4.190374241191281,0.8596413631150844,0.28868152496331323,1.456456523849546,218.43590949182072,7.022344092740773,1001.7589363300385,2.0504526316336196,6.569290466166691,10.784389185366672,4.33283124186733,3131.601136649888,14.333382877351418,77.40204686789245,5178.363108802347,0.008243909697142027,110.58509353753419
600,44.759664368107686,4.092091567379012,1.3209265680703257,2.7774928763978015,5.573781851663738,1.403085345590815,0.510128814134385,2.0371161930363435,310.52917760695817,7.550549994845992,1034.8543388542898,2.6815724589944896,8.027996849257972,12.115227980853865,6.373371061805497,3622.812144690647,20.486836557581352,87.33425262673678,4640.853913429988,0.010899472311485968,182.53208424284293
700,51.85413832230916,5.071060780373325,1.7015774174002867,3.380855795896509,7.243007221719551,1.7198809456409414,0.7578838217486255,2.562439091078007,349.4022634022607,4.8170244739191,1065.109193605215,3.2754066204266232,9.933060436668715,13.218160174589178,8.048151865217923,3894.7466422834145,25.39053378357377,91.70639023278342,4207.452197652112,0.023988770668823677,224.7933055867801
800,58.85354450279939,5.760608495774751,2.2286609524638403,3.7988641581936067,8.48751963578814,2.483440943601325,0.9765570286809752,2.9001544557364616,438.6475900990435,-1.4717507870028435,1033.8882217816304,3.8833190303613496,11.406805829647356,13.752633036510604,9.651422655921573,4205.049916825192,30.322350561185633,98.31597041479982,3851.9583429481863,0.04631429087500551,334.15368508211714
900,63.35944417336545,6.520297128839158,2.5508044301295905,4.322381651412467,9.760866288781264,3.261990588080757,1.249314756631323,3.278199714668381,480.80768769018283,12.955675430915598,1011.6791731442826,4.316032127451141,12.852237871541753,14.579956208126314,11.774510943326815,4379.44387668027,35.016863243721986,101.39338464878965,3606.304704128706,0.07461935517342762,488.17583455446254
1000,66.46601860454132,7.079476989542888,2.9494875785860146,4.761431320185269,10.974485157764963,3.8190009468107697,1.527263242185675,3.633568939908645,552.4349280021753,12.273197926706958,972.1893316923912,4.711836703439241,14.055421860769634,14.849806341542324,13.16687063157537,4440.506663501322,38.34858408324579,101.27763592242806,3256.2626394460895,0.0880592749616041,591.4460271067087
1100,69.18495888989852,7.610084997046482,3.3371655963497124,5.005493788369234,12.035880004524447,4.40843527699648,1.8431758216031993,3.913346010714315,631.163463212339,25.598406066394862,930.3161521528988,5.102210232254695,15.279475583544015,15.230598162032962,14.32738293967982,4535.03712797464,42.70073131021044,101.87548952662894,2807.193415810593,0.10531927461057315,744.460226779732
1200,69.48162899777601,7.940836070009743,3.6603819965703854,5.3544760319794955,12.910342008230883,5.64894864098444,2.163040852338671,4.141421302573355,667.4116979202832,25.296001566414255,893.1954964765104,5.35467276938517,15.811683119692837,15.045326675960435,15.53280563379514,4552.744695734741,45.22882490576051,102.62116488433271,2542.8891619891015,0.11696110604239106,810.9651928298734
1300,71.727885160246,8.48118564659595,3.842676520306776,5.5947961299379205,13.478929554360581,6.624414172409806,2.419840097069323,4.407672792113304,723.8968170931263,28.301452518249665,856.3165021219248,5.581125011008225,16.377886190235518,14.94259359502278,16.446307371890864,4498.588389929402,48.63998985887833,101.86693040829677,2371.4842691564313,0.1290589390028024,944.8618963613828
1400,72.68487601800064,8.648431877670127,4.097383305614147,5.646482622344006,13.902172339645961,7.234614027831285,2.5362436420372827,4.476325535125019,773.2389019466807,36.35384504410474,809.5667268509218,5.70446683052482,16.93680107468381,15.109866428995394,17.424606746155916,4468.775126455771,49.96731896463254,98.32418756850088,2079.577273281557,0.15900253350106938,1091.9443370083777
1500,71.49900732686919,8.793129703594204,4.269171688218976,5.926862902510832,14.357063908603374,7.84675518389898,2.799906880116085,4.625518324450635,841.0772160320181,39.030577041119976,775.4147813531092,5.828729376234553,17.546608034163945,14.783603922720099,17.76101989623938,4399.78585324494,52.552346410978046,98.27531084608532,1841.2342327183608,0.1776972109477425,1215.254226216984
1600,71.4489550030618,9.02766145221932,4.5059728675627975,5.917798378818706,14.484897362933262,8.660583037036327,3.0788661499466197,4.7051395482087575,886.0101418179497,48.44531290069452,706.3244377029821,5.935642494838545,17.938687715578666,14.508321279890907,18.144797519921095,4322.170007890958,53.8765414239799,94.9636769707092,1822.9070250303514,0.2129732892470515,1365.6621618450001
1700,70.48525874995349,9.110749190590603,4.5570306613363885,5.968788643792639,14.77175488759668,9.737108446675961,3.160037013173234,4.768962291905266,920.5706655188237,67.38414039067251,655.0880933715647,6.015654338296022,18.06967118769193,14.235259455079738,18.632957572190808,4093.6194561816123,53.4123353249455,91.04892994789394,1544.9083995248857,0.2379229519694165,1407.8814378430588
1800,69.60028460670108,9.170036058562573,4.622692056519422,6.045296131007964,14.896536836712263,10.663999771514433,3.307924756044543,4.848830078607931,961.9608720198629,79.145777305341,634.3537613393479,5.9737128541163855,18.262582909954308,14.080427415812123,18.869225051392576,4061.399248657858,54.28045674543718,90.94000064332931,1507.6301645713202,0.24619560861385262,1588.611850007843
1900,68.90238306083135,9.158687406830309,4.726650834104091,6.015910877650149,15.134825438523768,11.440625005908094,3.4647569060387515,4.7835236429637495,1015.3620016745427,85.54189027144953,574.7142079977135,6.137583077944391,18.298135181817386,13.432890307844776,19.001252304777072,3901.36996591266,55.026817543944944,87.34987005097827,1310.1891799849163,0.27698191509308134,1706.9751992758474
2000,67.59711749024659,9.33239341477005,4.74555301067095,6.005883345724452,15.113534262761164,12.016126776464496,3.62008412272606,4.894303077373616,1077.798545738258,93.71698488088637,536.976307486923,6.03273182512934,18.279261147791292,13.403352421794446,19.517372040448993,3774.9870004190134,54.5088726032016,84.2772505843065,1221.7439747143067,0.2914717838822678,1727.9547931466004
2100,64.68435208046033,9.226201303595932,4.738588377546752,5.96140064866976,15.050004377910001,12.213921444542066,3.7079032040376414,4.820242683021771,1103.9785281625448,108.04457399574594,514.4487186690027,5.969661572505518,18.274944561400353,12.793876400939203,19.529044387034144,3516.4092215922446,55.40230194756451,80.79214230260558,1101.9723326603055,0.32477671037265243,1833.6797497451369
2200,63.63434055356664,9.018200189436852,4.7887415108062354,5.981444409954851,15.137587722097082,12.934464238585218,3.7800783288938384,4.7850987609021285,1118.5822941278284,124.41010395078557,478.2374342209694,6.072524420951383,18.142186433424634,12.266015311518018,19.05592960721474,3349.675941853954,54.984286783286755,77.07954778222413,928.581948401094,0.3321227534071921,1934.5774990256268
2300,61.35602311699823,9.046137950863526,4.768199064001197,5.953921145494474,15.172284403092133,13.70330967865318,3.8711093318276646,4.8310310102132945,1142.1633322222947,140.59480607345827,442.86111217422234,6.017930252721019,17.780646638420333,11.894694962597642,19.283532035819455,3268.797585027066,54.06303492618139,73.92908969194886,867.2889720570678,0.3651362713367729,1971.765617627074
2400,60.33671219775027,8.917813597719045,4.72293076374565,5.858669055683176,15.045744889008203,14.009942251285679,4.002529219449543,4.768232510383372,1163.0178695433924,150.48136889442637,389.5230961978867,5.925061469983268,17.934722259452695,11.598921308843293,19.110235649606004,3147.4764644766697,53.683918707582556,72.79475680742125,816.5391548643515,0.37958681641232217,2109.802343219354
2500,58.33535570116001,8.795046603125357,4.773013820796698,5.792095152646578,14.866263870592787,14.941745222026233,4.025150959111423,4.7502873055964745,1218.2444659625216,164.7976881027525,363.23625987434406,5.796178594551201,17.715646706050663,11.210283229709255,18.968675192357995,2928.7343055600727,53.213775412696705,68.5564632323673,785.2146617632166,0.4005326605001375,2154.6523039807216
2600,55.82070654008098,8.723410287418131,4.660646104917551,5.834949748776836,14.443886457430786,14.930467334145838,3.9793846880962533,4.622684839418574,1234.7187617688144,181.46925948870472,327.5687498737779,5.715202895527782,17.441481337850995,10.853922940729689,18.48373132331435,2847.6547402798833,52.731320296271086,67.79132530853042,601.9273814960004,0.4143286060318481,2165.7892906721527
2700,55.885046120305795,8.704370765565315,4.7159242722849015,5.6067360623435745,14.467926953193981,15.477015484426724,4.1140313532042265,4.545142167578805,1242.9861070192758,188.59604966539675,303.40754760901376,5.639781455268601,17.230129477564333,10.60732450589999,18.35502002380024,2558.3180712660337,50.577202565316334,64.94857432107074,568.6168974630829,0.44242734183388055,2277.7983238432957
2800,52.92649130636858,8.452826887133696,4.6015768966312836,5.54358649534153,13.943173310076107,16.01256224788112,4.027497185434011,4.496523840797598,1249.2276109024733,208.0346548056443,295.3702798381509,5.655466495114279,16.693103120307306,10.171087819516135,18.36257784771637,2477.4258556500536,50.864040033475334,60.46601271999581,549.235978252293,0.4657615846691499,2296.6187984546555
