miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
0,-0.18600581187505003,0.11552600852584995,0.004208432776153261,-0.021562736137987523,0.11318634331025466,-0.047472626870711354,-0.06716774398228273,-0.002996639781200994,18.881461976463044,1.9812954702778527,-14.67179822566121,-0.03263771887652252,-0.02262082656525104,-0.06566350075836987,0.03259987502402114,39.10917419150614,-0.571357783638178,-1.3776432646789276,89.34274294328512,0.0010446302758898547,-27.7037548221414
100,0.7853564505227726,0.07190970003267379,0.019749330703063367,0.0986727901428238,-0.09680765178327794,-0.2771859555639859,-0.012889202736724335,-0.02351119702596252,1.2916757379025334,5.9415076214905875,438.3082687478222,0.035371269654428224,0.33586504603423284,1.5104558072607472,0.07853375354975067,465.6317395834655,0.41974815822384626,13.093928777874078,7836.803541914902,-0.013179483047369185,-34.0323597081943
200,7.547010737121943,0.4088373386828681,0.12815490467973176,0.3423578851357026,0.32105629723598456,-0.05742842563466387,-0.041827128549328484,0.24562754415155552,73.95147419157715,-6.96074944634218,705.9307519136768,0.3779741664827658,1.2703857425860707,4.450686004290854,0.39830826940343184,1269.6394402307935,2.2139959581207,34.40657776668127,7137.681049489042,0.005911539214804274,6.184390918002691
300,16.374098275221865,1.300116979162175,0.16964215759334972,0.8501347521768846,1.3558997908419272,0.24293848088764725,0.09041968366359084,0.5268188172174538,91.02481511068946,1.3147966781422618,849.2047780569412,0.778931473411392,2.3707783361102455,7.0448590894040475,1.0602926338355285,2039.580549850706,5.583482665665885,53.254770960899016,6381.81972719113,0.006200597309830077,20.714640208423983
400,26.422189672813285,2.2629716462425744,0.5255433055412698,1.5395946186632643,2.5404231778129875,0.15784101481929064,0.18811295756394564,0.993846508919302,176.3899997292805,-5.30796305457382,942.4946079531156,1.4401758282638333,4.478000302904984,9.018583182852398,2.603668989039477,2677.998980905971,9.238304184781512,68.07372645074244,5833.102970303133,0.001441996492944994,85.09183962018182
500,37.61589849084231,3.208865306300337,0.7905093360712918,2.217693521679257,4.263131955429845,0.540691821630066,0.3428197721495047,1.5434145434261408,220.1120935941363,8.621399200844381,1021.8256023845444,2.0953986899193833,6.343274497128387,10.580923394593242,4.500749944956658,3231.920834410215,15.563684733590408,78.72897908765779,5143.024041380708,0.002065505044371113,122.98855213838863
600,45.54118796950357,4.0648972205372935,1.3370829209131907,2.796016632440053,5.613337752401155,1.0201469823754934,0.5579971441240423,2.0215168168144766,287.94729477641306,9.029161719898932,1029.8976216704436,2.766646495612148,8.353708291188989,12.029590235630305,6.186183220640595,3657.9227719345017,20.228732624871835,86.21362575353547,4670.294575091805,0.030957426199066652,194.68916678976797
700,51.6987167141021,5.083816131768473,1.7098413440616365,3.3165885200307352,7.062799780788235,1.7697980555664623,0.7641265489795,2.4583973581430674,382.97529610183494,-1.9577955322758482,1030.540726822221,3.3782859777523018,10.144087646689337,13.113794049149421,8.229865487033846,4021.041017418638,24.932382304295615,92.09167198504886,4317.916289728151,0.02340936319462541,294.82792035048897
800,58.090470364532436,5.882920625306249,2.12277968045864,3.859570033008518,8.78315169473327,2.2454916684902773,1.0706854659600478,2.9531217938129943,431.88855285962234,3.370907557866689,1021.838471463867,3.816525155151504,11.537082453340844,13.873322990682476,9.854586264124778,4226.277489548084,30.946613789901306,98.04599730625861,3876.0648232141853,0.03833192196361955,322.4638106767708
900,61.97038722783522,6.470568424380188,2.626197192696484,4.31370700371799,9.921372631138613,3.026530283026884,1.3061999021027206,3.349274319996986,519.2215517125319,4.436948236587205,1003.4401569718243,4.302410799731533,13.103537683700322,14.278796706825975,11.446584071348958,4431.1294648382545,35.47099107907952,100.17633404434167,3590.8569264032285,0.06901524666809251,476.5386595288906
1000,66.21153949251956,7.201646971528668,2.97544341152663,4.769550893428656,10.89160778661734,3.6957300920922265,1.6146122248330095,3.720480594681838,546.5471137344498,17.637385308924202,980.8003617133302,4.723384456076747,14.327539164001477,14.873192999582269,13.01101208325372,4522.303563884894,39.38487253689833,102.91951398577731,3194.691764988525,0.08465340492718162,578.019902771649
1100,69.2811873407005,7.723248759803524,3.3416326809619084,5.104124648431282,12.048586819028731,4.547721878078835,1.8035519574685908,3.8843501856280507,610.9418861373175,15.79702132705755,948.448073209456,5.019179072039553,15.13755499311109,14.979805069511475,14.576413435976361,4500.695665572996,42.59817042261689,102.09272345115325,2779.098434526703,0.09320594952381588,723.9079006787813
1200,70.64600780124701,8.134241395551218,3.613908708254992,5.3854986202805035,12.75674534342879,5.637580375382078,2.1389538048347876,4.177018087457974,666.5129030683638,25.294629862249824,921.2321822262525,5.313239457869253,15.726816674922306,14.979528067698503,15.808854809772544,4527.242196908946,45.619675697653015,102.3242124650001,2502.33333962173,0.11897545461660287,861.5797148685249
1300,71.68898211200715,8.428680797413534,3.9725984410875124,5.592106245658972,13.322182585747465,6.27348799626982,2.2993983500575617,4.32529213756818,753.6745175154742,20.743790816474927,852.8878742698452,5.459057241960503,16.652200521035702,15.173583648913437,16.27731613775643,4540.2382924210915,48.774970749683845,99.47965114927344,2401.7254812104356,0.13097567203347005,960.1583839802809
1400,71.23032041995789,8.601956699546681,4.063929889594978,5.785047204516691,13.857114273808296,7.026036847457992,2.600237764213739,4.470993192886166,815.3852568706722,41.819076327498216,799.9813679115869,5.754500734955435,17.266433149781697,14.916652473481241,17.198152266093622,4405.414830845495,50.843450526837394,100.29643618924685,2186.0089122279196,0.14741585569312787,1106.9590573353562
