miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
0,0.7937092724218655,-0.04838081024702067,0.01264281128558261,-0.0704577141660994,0.018187705042362567,-0.08048940567851531,0.0445102859715852,0.021439164291003412,-19.868626043893553,5.865824798436608,-12.9731605433546,-0.055633596968130104,0.15684213353824686,0.0817644004911616,0.14946298358346763,-3.050709165681554,-0.24663930180568772,0.27375725584727695,72.20700812376276,0.01321112609936663,45.042189393858315
100,2.4455509134761053,-0.019360838529102364,-0.06401307225221264,0.0501770439751539,-0.13457444609782918,-0.11384806753292426,0.013639871712910487,0.03136961807168355,28.458080440212882,3.7425387115441975,420.7485646988875,0.12941212917098768,0.0576355962176934,1.7322769921052734,0.27458169006258565,425.17008051372994,-0.45183550898033953,12.862978261640952,7815.484080383507,0.0013161195005256796,-40.42102339468821
200,8.919727049724228,0.40997440736824425,0.12528211911629528,0.44894910377931024,0.39470090096062393,-0.035276463872847816,0.07832714792938568,0.14908803436099155,66.96820945549727,7.710854336724593,701.292981725301,0.3698365849810513,1.2042667526108033,4.175242581981151,0.10136971509052081,1304.9842275436863,1.2409213834301123,32.9096664099281,7126.431655920488,0.012355723271072249,28.636884175928245
300,18.068894634778477,1.2361879957966944,0.22287816335894553,0.8510976011207272,1.4034260355789883,-0.08293665933506084,0.07879853487463287,0.5267686602817294,89.93234926249397,5.515344892914064,859.5543092858175,0.7803100948392636,2.7281639200329857,6.881323827616574,0.9732361559006699,2058.961013636244,5.501008545470306,50.97610085947313,6484.364475740064,-0.009500617275348691,9.786785296020243
400,26.853856708001505,2.292482992338953,0.4253690536506999,1.4680568413558437,2.78006773894917,0.433569901742936,0.21568955960199757,0.9679364615289929,160.32871779246003,-4.89376798866238,943.4755132722518,1.4195187517805883,4.598968665802141,8.906793551958097,2.6902491687241668,2692.347897637209,10.287681944043369,68.07016273417948,5810.941485460287,0.008438507453673688,47.84220702683028
500,37.73374165192032,3.129993398647801,0.8892050922766248,2.15316783040921,4.157407714069039,0.668780223749913,0.3896151907861167,1.5759433763972859,233.86551038351294,-3.8786239096334887,1016.2732016721814,2.07866047004539,6.390439350820447,10.76226110560001,4.0394607093341985,3234.3325310556806,14.360324989390397,77.65557117387887,5336.438651333046,0.011406097130836908,146.06673934243108
600,44.95990524582069,4.185827498627984,1.2976688512554935,2.8272556846404377,5.696812992564219,1.356459070065008,0.5367476614383587,2.0619421945728225,274.10270818048616,-3.8951358656043644,1027.9384876325305,2.733488750189131,8.088603182328164,12.274687663471399,6.262058315438217,3562.9594935767404,19.583245854791723,85.96712887351471,4821.85292456679,0.018783953459476838,220.04943041850805
700,52.09913186955596,5.113092801813467,1.663304589575278,3.361349199880427,7.107277189924003,1.9447733979488009,0.6964307539753247,2.558281406316983,362.7550865042807,-0.2646183034525369,1039.681424365632,3.312973118181296,9.852885525950075,13.328068691640588,7.987188417586838,3917.711945995619,25.775099191185614,93.25519165256864,4249.63114093868,0.03645928258912909,258.9790180245863
800,59.03292773980353,5.846824359875035,2.230335843750254,3.8274209661500977,8.825550395574483,2.404794589198188,1.0281485604946146,2.979161657020912,437.7388562097206,11.896146275025373,1025.0368224084386,3.86137932525408,11.400132569861439,13.943353815105095,9.730112055016779,4181.401956013059,31.014536508049787,97.3228871358051,3791.1737580389295,0.04306833010950026,406.21874314141587
900,62.26609582695548,6.613397211939499,2.6358172183791972,4.375966072315367,9.730162206971412,3.232431959105769,1.2381337386164388,3.340503015743017,511.1742295078973,2.9508905835991337,1031.1964753491127,4.375597392811263,12.959991015802673,14.477601934389444,11.52495753549587,4374.372054732341,35.16195805313387,100.95259844224871,3522.80974764704,0.05364848146666515,477.6722089014748
1000,67.09045693551221,7.128360636849413,3.0202383655237726,4.738102377331784,10.856904150572639,3.937731009091983,1.6246972475538768,3.651152828828991,569.827540146712,12.8100188683796,974.3492620010308,4.759387737976056,13.987817400231807,14.704113882929237,12.863189431114428,4443.63678967129,39.08819146910277,100.79627563160797,3202.8368358947023,0.081808137728088,573.2118787217269
1100,67.89487355482929,7.717609519097242,3.392240599543582,5.039393236178237,12.132005634087825,4.4350579079289165,1.892686855531399,3.9763666958476143,635.3281458297447,22.235946126698437,952.5828563366897,5.001678136180597,15.338504511836277,15.19915160778468,14.662877845389348,4537.099285172566,42.30718497229805,102.52845239072406,2926.2886316898393,0.09928746903770107,691.5244358052255
1200,70.89977182653651,8.024838144233085,3.6697896840180095,5.3050075166729425,12.803301396775081,5.268657433957087,2.078619926040429,4.123273815158171,673.7984997337502,12.680074963402072,920.9725526099529,5.239264220731388,15.86006250581595,15.140711208800909,15.494920318315184,4575.237734596313,45.81761309215535,101.97267402017353,2588.8230624583534,0.119214198663034,867.1937637939681
1300,71.77680245050873,8.439296551592815,3.8470957437684876,5.5507619112908415,13.436250145002646,6.449901725972257,2.4066012941036585,4.31395670727171,733.2407637098516,21.19962179022476,873.1723711592697,5.566201659657285,16.73411388475424,15.216645224875474,16.472560666290242,4459.506479101708,47.89604527054605,99.75658810589341,2264.7470811213366,0.14847831988599663,984.7956084984182
1400,70.9675184126453,8.718313017707656,4.117262843397683,5.696920948631686,13.92408321890354,7.449732524574354,2.540032399838625,4.544771436861321,813.7720572527776,28.789768158667712,810.0223866725402,5.622590831446694,17.23768356978825,14.814450548133713,17.12717829604176,4416.632270635406,49.772671824267974,98.06611961897704,2085.0589122029505,0.16093115530187627,1133.6042758500325
1500,71.20933881937866,8.849133889189275,4.255385502992855,5.771156460253796,14.355767333990494,8.094263232226062,2.8029599921059067,4.694413662222028,859.1559718395164,50.66941789057876,768.1521216913826,5.871909842763992,17.47915502510181,14.955869336618976,17.819589846364536,4359.588257302841,52.466236315984446,96.3600877658619,1985.4020619145356,0.17608549054065506,1203.4245760133358
1600,71.82292201360636,9.056098829039788,4.519094486448861,5.985263178800278,14.57982308586404,8.907424927702298,3.069203418985425,4.694761891470721,906.8951983614005,59.91792895663227,722.044178068565,5.920529333466737,17.825392391248062,14.629096231002459,18.50323875109715,4295.856324220941,52.776028780737924,94.79721822369704,1670.5133875731601,0.19674867135304785,1338.7372606134932
1700,69.89832181489615,9.199933668661558,4.603996859289813,5.9892550927415575,14.680393979383553,9.45071755630455,3.269730885788135,4.784494321356174,931.4526991075277,70.5371783342257,682.2167350044613,5.964530166668317,18.1915991898451,14.22417381025566,18.65107823436557,4174.195436055653,54.5547447163555,91.65664299316036,1517.1543352712943,0.2195926092150307,1474.1324750890199
1800,69.16792304749468,9.190919183675279,4.647419258198421,6.120684271608172,15.197326912438433,10.717994744775144,3.310087485863233,4.824325922020769,994.7674369598934,82.15377927572844,628.3991219717897,6.069737917358572,18.290516427651653,13.779424908826444,19.1103440268665,4085.1462841280872,55.31762141994071,90.60418685411602,1496.071954571836,0.23511513467242712,1574.5571963682103
1900,67.69954669002361,9.322345599629898,4.757106444639792,6.136312273307507,15.177809886663894,11.001196820154261,3.521589142049797,4.800721030173238,1019.3113637887176,92.19363683723336,574.3101915309376,5.998872204102777,18.31538376979162,13.773243578845767,19.03708022007334,3837.2069743275338,54.61798548753168,86.092030857789,1212.3623467792245,0.26628350297295067,1667.1473504974592
2000,66.51527913998277,9.180610956437866,4.734316375045592,6.111674875473347,15.023802500814599,11.871197394676326,3.6152910348139438,4.915093023741428,1054.159032704877,94.29804260404894,536.3933321645717,6.113983857469603,17.979224764458632,13.04623524188932,19.386125709552196,3777.1046292429905,55.44074618194336,84.78132056846127,1254.3555792504453,0.2908393479434402,1763.9010526699726
