miliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
1000,65.63629547148587,7.070195932330686,2.9928870101683076,4.703764447488879,10.987055158554462,4.055198384184662,1.5150232887807646,3.597479265663665,558.3129058443427,10.067000116398052,994.1335454937112,4.6793817664319795,13.879850631243274,14.758019278062468,13.055965933223032,4460.54219011813,38.88388564139647,102.59382157210692,3239.486887375962,0.076885319104392,617.1111498611826
1100,69.11380222801617,7.6338346073041,3.285641953101031,4.983302604276795,11.872242509743828,4.654290102636635,1.8201581290363094,3.8851502486019767,629.9994402705537,14.579109071954338,929.9430188715276,4.990468256412259,15.341078280227395,14.949366876135976,14.15143542304784,4573.09548404573,42.66133493491223,102.2966000144348,2841.533490164447,0.09933873847952748,726.8799494257585
1200,71.09264957096136,8.035863369930846,3.5934219199375677,5.3691315494328045,12.545636777399384,5.3040061031941415,2.1293518647553604,4.140350191864916,678.9630595400108,22.740561491530887,893.6219226518316,5.251669583568309,15.928392189993582,15.242870146739724,15.330111260818894,4568.979071103108,45.42876982790797,102.97246887432992,2697.169663809047,0.11075652727606991,848.1596074889154
1300,70.39902481732547,8.501503717188315,3.9771940945445654,5.582598271694301,13.439898514920813,6.078849552216906,2.3103117479540294,4.332966858093571,751.9668611694286,21.995178097597478,869.7700731529787,5.55312706475552,16.714417529445896,14.968601185918414,16.53838622455035,4527.92517787363,48.598248243896,101.23411904034981,2403.3633896199945,0.1454902654762925,977.9068290088621
1400,70.89888229467236,8.735565611846862,4.092841792212609,5.762343047872656,13.96109668549336,7.458179164015814,2.5570140688023018,4.566484424239505,790.6890891066997,33.8344115959974,808.1873918393552,5.7037056996580935,16.91859270139832,15.081216329554763,17.166869594973765,4391.972187017847,50.1765048039804,98.15486441373166,2149.214567058345,0.17287650349470218,1129.4032111712604
1500,72.16059291953908,8.806759174006977,4.336559876640108,5.857147961144051,14.356917226411246,8.226532562796983,2.769237820482039,4.6348033584101085,856.0267619942939,46.855838726678996,758.6742801941035,5.852212182566322,17.304311197058997,14.695735056542059,17.899119833161468,4435.6697086985605,51.26824214215109,97.69089630292183,1987.6273454792886,0.18229943580617616,1254.725577629881
1600,71.13874944226919,9.042509136483279,4.512135835507256,5.908951482713652,14.808839395795815,9.221730676373916,3.08809712427608,4.6635871901713895,894.7187410426457,60.453938383928715,708.3787810962206,5.974759149032774,17.63833601352676,14.666067809910565,18.215657862362082,4303.047225204118,52.57756593013058,95.57834887770908,1737.3601449638425,0.2095529733692712,1296.3165838178
1700,70.52276230700399,9.008033365386565,4.569678961549562,6.0688182478526675,14.725069664916079,9.73094015123313,3.139925880290071,4.747962087476507,918.7579530688535,55.11799997675939,660.392314432458,5.934384811841977,18.246066378677106,14.065635595152822,18.853487814743122,4131.994839169951,53.62572695713475,92.14124268297853,1657.345815242124,0.2215649021300419,1488.6724750644803
1800,69.51519888571798,9.195919228292952,4.703334352975652,6.0951611223325735,14.918059839881643,10.483961475953665,3.420158234525276,4.811277987961075,968.6089801774853,77.77376160375835,622.6430356256618,6.0589319328600295,18.069747846102015,14.068978264967447,18.996859466038988,3970.551668915229,54.939933456996435,89.68356805592518,1356.1513849427015,0.24288648029486665,1602.6007162467315
1900,68.54355535021071,9.123833227089554,4.683433841973967,6.081362016747616,15.04945949017234,11.433550668903322,3.496670756505711,4.809129654174479,1021.78048472187,91.26279966034032,597.5471563965159,6.094427430342479,17.97498698435711,13.412071813969856,19.051685222796422,3848.879765810081,55.65184091872858,86.34799398696501,1338.6900169478952,0.2796586051880706,1657.0008591251587
2000,67.04561375039522,9.282077398246644,4.805323682105056,6.0458470754226346,15.234647571850747,11.884712117563899,3.61813331492936,4.914708170949789,1048.6744923570386,89.520230212992,556.1789535183153,5.988241453764332,18.27630689336742,13.198735518287345,19.206578859899686,3714.8149583437194,54.88492653637216,83.32685037384498,1069.2951734811663,0.30113741718007947,1746.3331072726487
2100,65.53946914238627,9.282838504976237,4.7893929152842345,6.093239590784748,14.961061695070727,12.284254004110315,3.7139317753035606,4.855186152201393,1072.2536261521766,115.71473841949968,495.1583488485684,6.034558889587279,18.084344570016494,12.948766706993805,19.199726640000616,3513.9623627526075,55.408662789787016,80.53224114287082,1142.3879540372036,0.30794366223082803,1811.5405375029436
2200,63.843504860232905,9.225053738119074,4.843235262330438,6.053127661432305,15.131944669314668,12.828313481630525,3.779922414635649,4.817111933028851,1131.528003566193,125.60479616618836,469.59339716192744,6.067309625516384,18.202086510005117,12.310451527365597,19.06521184396532,3354.8511580430013,54.82495166947557,78.8314403256353,886.6768021686023,0.32932205978046575,1960.322022860175
2300,62.853699395616836,9.097017167762576,4.782283497094297,5.921571973738895,15.023117292366257,13.701052112662085,3.8571965708075298,4.809237214739158,1144.544695729922,142.2951271973892,428.42975651761446,5.996196643949037,17.69662404067813,11.901491116943005,19.22108952573368,3200.8712812111467,54.24162626342297,74.52730502186822,873.979393782614,0.35777761828118876,2015.329551413469
2400,60.753894565450366,8.894716340280366,4.835171733599184,5.968442903451703,14.856263120672553,14.35195502421017,4.01045644937002,4.781922072808922,1168.0193061783327,154.37965536374284,394.85952047344887,5.954308637974325,17.913826449728095,11.874258383064879,19.033161597766913,3071.9626180856567,53.09994167316899,71.36045457901633,842.8189207816779,0.38091326422100813,2056.341911157859
2500,58.328905299219336,8.868121409387328,4.807797127768511,5.881722397689549,14.74707173050148,14.839893764635432,3.9696020028903827,4.666998534099747,1186.734514550093,164.31013425462922,360.4967115590462,5.811063172272886,17.54832745446665,11.21599953906303,18.82777211784591,2916.602735696419,52.97342830608121,69.61016844687015,781.0908693302978,0.39986464859818743,2160.7722801002565
2600,56.78730354810696,8.733904277519148,4.766918595130414,5.7225525782819595,14.679145195743773,14.922777441750993,4.089087050992834,4.655143096242969,1250.316040229433,177.59819815065643,327.7471804961707,5.69476793662826,17.0561942779629,11.01188441590107,18.6981034868439,2749.742401248899,52.080279815222454,67.90562350782885,704.920522670122,0.4245670350945826,2164.241694033939
2700,54.69391524246514,8.53378757454311,4.646275825944187,5.738781908657239,14.272818952776793,15.479745145489995,4.04371625992641,4.597455901225959,1249.7625545136189,187.18528387815775,308.91570399860274,5.638851320572549,17.083082385511823,10.476355349723379,18.355775128595383,2687.5047615708654,51.874562049913195,65.45791660593648,507.51407436025823,0.4298955688392581,2224.4969783179085
2800,52.84444712529598,8.50848035523833,4.62526016292131,5.559524583471406,13.991603180877519,16.253446149720375,4.072207735885015,4.471062893297886,1275.376464906025,214.18208140652627,285.6047453952488,5.589373233211772,16.853699761204876,10.323818782558734,18.237132459633777,2458.696038784875,49.562452782501666,60.8840891549658,431.4734778748873,0.46320061598133394,2331.540432949122
2900,50.89830113600491,8.329624753362728,4.544911086811575,5.490251767889759,14.107320417626617,16.491469048979468,4.111245503229904,4.421268637349335,1285.892993321007,235.57906095866764,276.9843082798935,5.561323641156967,16.55634567027001,9.69785460244253,17.98142888352477,2386.1584033411164,49.75512307524476,59.51443022489632,389.0380719503655,0.46654868391131055,2299.385369958443
3000,49.577596442242275,8.319826604938891,4.475242822019325,5.415601010667398,13.919871844964513,16.80908231255889,4.1226513958079485,4.384595017230709,1319.4372915022295,235.83619431740257,255.30135866323218,5.43964514843101,16.433876077434377,9.51508351253476,17.991775269990693,2158.188939843416,49.12030873869379,57.39616324381299,392.7470173331235,0.4969613022900563,2405.9187662965423
3100,49.09909345160764,8.12595854992187,4.459857573429732,5.3885239629695745,13.48112892373043,16.935912489397058,3.996367416378627,4.231883215153638,1307.2133221178951,262.6098274659066,212.229765988878,5.281463962408586,16.06815104452615,9.134256737480126,17.323684059793425,2008.8265181708177,47.30071168347847,53.72126794487856,347.2544822897106,0.5039197163390903,2439.4551394777973
3200,46.6030074500699,7.96054679458057,4.400647755377017,5.165423180697203,13.295146107584737,17.37446559564209,4.025744326112068,4.210861420945479,1339.0173146900347,280.741247925173,199.13578853180763,5.303860777596393,15.536324106373803,8.929055463038601,17.336672214787743,1967.2400050598317,46.06883905008035,53.03690794974974,315.93132521836066,0.5334225735472752,2408.5967756847467
3300,44.50437145481822,7.712794107673319,4.266740213314373,5.053879498879668,13.09032009090844,17.337701494361546,3.918509773559664,4.18562771576149,1353.0826859819458,297.6702716769113,197.53666840225227,5.160809039944822,15.233981856386452,8.3606094242993,17.1371941321655,1853.4148872054943,45.25383484746965,51.05392900553498,288.1960258140136,0.5466759749275943,2400.2189367797073
3400,44.29227619907484,7.774333791501387,4.163389523800242,5.006743733551234,12.653736375569329,17.46553071738938,3.931614858017546,4.0595933551815895,1340.2184075686114,318.9630246174114,168.05181155262912,4.9955931823493485,15.264016430369786,8.022372128920924,16.66502108964994,1706.0545907136154,43.94672017373379,47.6784599984582,279.62872169411014,0.5740488966541467,2462.779168547023
3500,42.980260289810424,7.427366076886139,4.0695702662491415,4.862864903381711,12.635760900498596,18.00415562833789,3.87021011078707,4.0219639677046555,1385.4989879658178,335.29243201582074,145.57900764307422,4.890307929339193,14.63693490436886,7.965962414754886,16.205978837145057,1617.552915244821,43.8925537719396,46.5985131934802,197.46988336304463,0.5755961297717461,2484.3082644173696
3600,40.777217561295394,7.4361986716797,4.096710879704702,4.918169617364589,12.473904748974128,17.60508956864373,3.8941271976274643,3.9653170033816116,1382.6675446126383,343.63449984244573,142.6209980906162,4.837066849511884,14.440871856650869,7.644422097160787,16.074980442308178,1487.1381421420438,41.74561991859687,44.245780834269645,162.5382691539708,0.597508571979976,2477.982326382191
3700,38.43008385914218,7.207338151988084,3.946847201775052,4.695682546375116,11.910253965375688,18.007997620335853,3.7839185244634534,3.8798018691444733,1383.0068939918287,357.6638201333154,118.83811477474195,4.825281128372693,14.424067457835353,7.342274696754328,15.440723226521834,1351.853981053498,41.73453348619101,42.644861508794364,254.03336926219816,0.6206545310052642,2478.2348045016433
3800,37.535273365740814,7.163941725079436,3.874308060049245,4.625552518505857,11.705963661612659,18.14055726156677,3.799809105608386,3.7041613425396167,1371.7380785060075,387.7230520516643,117.9794529082114,4.71801020912981,14.139339198650534,6.878468021050484,15.135520087445897,1206.1660643496916,40.3691334767885,40.74981208933901,96.38274609595226,0.6396116358965457,2477.6546964467702
3900,37.15804495321448,6.93614302522468,3.8386439761434485,4.618488395001656,11.628982445022244,17.71841420307563,3.6600924084208417,3.7016307064625535,1397.098023432082,407.8281605930588,123.69018017094936,4.4829840840657935,13.888502721145867,6.587428154627374,14.819767095737369,1110.7310725654877,38.94279067910482,36.83522764067025,205.55358226710638,0.641587557203452,2440.026480086602
4000,35.331552939317156,6.724835364080231,3.719965953321874,4.534385130152335,11.185178399825762,18.118006767469215,3.6932053269740863,3.567730129954782,1408.5932966103383,406.6260922224117,98.13631930591298,4.483544513695639,13.404207302590516,6.667686566423702,14.65040708594751,1016.4556561107266,38.50304630096953,35.420357846623304,204.037438037497,0.6669263673795351,2494.027358431601
4100,33.40481327302038,6.709575024560279,3.661408212943023,4.386739563845675,11.010061860633066,17.892014502672804,3.6493939456189204,3.50610029255654,1420.1907673470284,424.0796443687924,104.14952583618056,4.418652269868337,12.892316432901964,6.213472362851698,14.338405217240584,950.611092212494,38.29940468023212,35.40355384845541,119.01750274178372,0.6838367914515521,2432.301483396875
4200,33.37830976833558,6.557455022030182,3.6237601468614806,4.352534402758652,10.955599561485172,18.367497256118902,3.4668888322134124,3.440048513766062,1407.604693542588,451.39264845604924,87.89967206507582,4.292001769234914,12.909774029768883,6.200513525779063,14.334335945969668,864.9112548504581,36.84277603162845,32.479164068440035,149.3879604322933,0.6843610852088685,2420.552877394615
4300,31.911725532990637,6.469693441173636,3.5033428398721504,4.2423301137852425,10.68922062428014,18.10794487918734,3.485478829598854,3.359471303079502,1435.1993577032101,465.8964243355692,79.53532122050771,4.24304585221816,12.531508581663266,5.84998365976356,13.587686159229046,857.7780825992006,36.44603958914568,31.523460022268008,146.08578751611472,0.6901870206487397,2373.821605560588
4400,29.808196855575133,6.13075069443048,3.4392939037968637,4.096493099112464,10.569334354173286,17.83515502304529,3.375214979386565,3.3122386186138946,1448.6613375484837,482.41997745558876,64.94775600366889,4.077776350261663,12.214873933137822,5.632459708142938,13.60655265499394,741.1935803314494,35.36246669731995,31.862126934776647,159.88358702307556,0.7049577097607924,2442.133624024141
4500,29.530510863541362,6.0985899067682094,3.399738824736464,4.04107422692636,10.108374526222237,17.91698928850441,3.3352102509672132,3.1791694235595624,1428.5972934247661,503.81144661933587,70.15258759822116,3.973915494714106,11.891511869338512,5.236330636812667,13.020398270805716,686.0363905369337,34.65706861798227,30.013785900232854,190.93740541422216,0.7141179038189804,2372.4407879208493
4600,29.54301238249288,5.921392192044133,3.261360046271156,3.9751420311592596,9.869619451195161,17.516934708481788,3.281060011861606,3.221861964080896,1442.2031034935671,510.6021732761589,45.09337610947282,3.9551661232689206,11.579901942967204,5.230785003007727,13.003923787903577,622.7242647368133,33.0077526892969,28.375399348879323,62.267975460754734,0.7494761163748855,2341.6428560098648
4700,28.08416562165611,5.935115669782316,3.2017003449194097,3.8309793717995984,9.663165427255311,17.65540129220867,3.2083474375641834,3.081892911227568,1439.2137589964875,532.6508913274583,36.65492500704875,3.8339537284099845,11.47454145777708,5.238864048967247,12.660528992469429,560.2324314700935,31.726247283199328,25.696396449356396,118.48466322575197,0.7467531446262349,2320.030090193127
4800,26.056368218433377,5.762775810646121,3.1378398666426994,3.714180453186034,9.614778991580799,17.61476393518632,3.191344741273569,2.964310491737505,1465.0363863605312,557.2633636055891,49.93328722111386,3.808069457880506,11.423404748631306,4.873562883557424,12.49925683688079,510.48821566131045,32.22009570013746,27.086664607738456,106.83757503258134,0.7483877110279884,2283.3822547011086
4900,25.439314310474277,5.4933559059588655,3.133772745272262,3.738564148212141,9.432370401001391,17.44970254641758,3.0377927733592274,2.906533544204718,1436.1991800508847,571.2399872054349,38.3904493463088,3.6948717841450485,10.948004532476864,4.612674429398971,12.355860822584363,467.87928779905184,31.468724142923442,26.201899476478754,85.09942742031139,0.7584966564236998,2274.713491562194
5000,24.411621756095204,5.531430248616544,3.044998056580398,3.5818890518317086,9.25611791927632,17.291924357100424,3.061341233040079,2.9429805929995956,1450.9811775741643,576.1820444789126,30.89771265394242,3.5561131205890613,10.817901653822679,4.386586856897423,11.912895007355361,435.6984989054593,30.62650483485549,24.846527902007463,34.7755652335035,0.7734488696754032,2226.1136099685928
