milliseconds,C1,C2,C3,IC3,IC2,IM1,IM2,O,IF
0,0.0011572289562290959,-0.008908610257994165,1.0103292510827477,0.0003883569470590965,0.002255161817848516,0.0024043363194381465,-8.320726060155392e-08,0.004213008860585991,-0.01892558315677038
100,0.04874360251364432,0.2857839835246015,0.6320655503011938,-6.225875880027135e-05,0.001490816573002212,-0.0023655195928527126,8.856633596771926e-08,0.00834565835505208,0.01384881868871637
200,0.1374835600066391,0.38057467025388053,0.4369935219799711,-0.0002679689253253678,0.00451373357502802,-0.002350956158493519,1.0032713390686382e-07,0.021983840670208615,-0.006398425200773037
300,0.22637971898470377,0.396407475907558,0.2997444796324212,0.0012571663599636087,-0.003452730067498833,0.00013834825612626535,-1.0613723171874069e-07,0.04940586454286269,0.004186557085227397
400,0.2967565905922127,0.3603965932365131,0.22574598833435092,1.8162298757275273e-05,-0.0009950572817488462,-0.001118740049169108,1.5664870344360695e-07,0.08511044237220959,0.01948340007359466
500,0.3212900563533485,0.34148002913326125,0.14857270365000566,0.0006925477894287606,0.007625899880080508,0.0001848742397545742,6.889633604007969e-08,0.10844099093580643,0.05817894287960472
600,0.329423543267465,0.28853960709007703,0.12006440769006396,0.0019278368957625512,0.008978237952387863,-0.00036493858822481053,-5.592061505571516e-08,0.13093961318053737,0.08402010838230357
700,0.3473938792261317,0.25830857787440786,0.09561083608940057,0.0008381541122079979,0.01656427602090691,0.0033070294934878786,7.709329509143507e-08,0.14615076172109656,0.14877511965388376
800,0.32089547236916033,0.21523377135373914,0.06106686184487113,0.0031609273120582135,0.024100276455467,0.0008225797939413244,-3.8100915632625205e-08,0.14988229863832286,0.16004493389416638
900,0.30819573677451545,0.20120484243680672,0.06566589411920311,0.004550541804310843,0.036853775963618,0.003796376767587255,-5.458155522513482e-08,0.16083949163168168,0.24275029750826113
1000,0.30376935840098623,0.16535022159127225,0.06989866712891644,0.005937288397648806,0.053887523818372945,0.0007734445035325757,-1.1429559709122828e-07,0.15015730628266738,0.2828763686914446
1100,0.2750076710473188,0.1510543341244295,0.03385908546084039,0.007445615650878244,0.06463137754848919,0.002002651580750966,4.7601707208644644e-08,0.15453971982631326,0.3209608560777448
1200,0.26139191350793956,0.12935920704180098,0.05414194241702913,0.007958980003390344,0.06933239262037592,0.0054780592951994694,2.055843416535011e-07,0.14552140992868604,0.32518104687131705
1300,0.24651743915863555,0.12102786835717999,0.01971027216295549,0.009761736426611612,0.08561235511211747,0.005905580106683503,9.956833349491395e-08,0.13264481267492026,0.34572102480241707
1400,0.2298153020725071,0.12124306672031075,0.028085975138385434,0.011969545171413073,0.09175413693788395,0.009618811740920758,1.1413644189669591e-07,0.1306912285920519,0.38692450784622995
1500,0.1957212370337559,0.10484367997913152,0.017676669970369315,0.015214307906887508,0.09662348488641703,0.007529547806562808,1.9353011256615594e-08,0.12042229143230745,0.43413446773945813
1600,0.19084444550318658,0.07907394709976275,0.020731818408556632,0.01513033025885097,0.1072106621162992,0.009079101767237165,1.3673621540993983e-08,0.10836583444244284,0.44834778634536515
1700,0.1727710638123626,0.08203930534991614,0.024640017077947923,0.01835660663009311,0.12004142937607024,0.012032647699789002,6.684556053980534e-08,0.10049405525496469,0.49122828127119444
1800,0.15312367521557332,0.08443938919814813,0.008612722535012201,0.02095230978684537,0.13189567023564866,0.015778241011033582,9.888788631294314e-08,0.09870988855361366,0.5026040322414739
1900,0.13477440154934417,0.06634154065776911,0.004440812595616898,0.020727003933221605,0.12878333104514925,0.016570158343343425,1.8988436076495979e-07,0.08678307018155593,0.518473305155664
2000,0.1231551409001489,0.04914336574320271,0.0034330972635161112,0.022831319236245894,0.14072468460854504,0.014429391014151234,4.89416078544878e-07,0.07750313734178804,0.5465159478271417
2100,0.1293177699964106,0.05724046447331876,0.026801227935866534,0.02387062792764871,0.15068515067132954,0.018347673340385593,2.724994681678842e-07,0.0751810093354539,0.5538681353604453
2200,0.11086823178380086,0.04653279983756479,-0.003721696040616021,0.026925532548685217,0.15584940974693465,0.019139624478908566,3.9676807611704294e-07,0.06946536402444009,0.5685323184912088
2300,0.09067704441599168,0.03487504073388506,-0.004320651851911857,0.02647040495176789,0.1586202892628994,0.021496110104985942,5.909708693100727e-07,0.057779561982230034,0.5888333742377462
2400,0.09094482029484921,0.04274531482353857,0.01180317290502636,0.027554586741310855,0.16160708260712614,0.02579181045989917,5.009853645183348e-07,0.05974915549346438,0.5657778173565583
2500,0.08383071359245606,0.04731514568893153,-0.0004724144831046648,0.029152997940969247,0.16495922828848777,0.02841847861716035,7.263596569279628e-07,0.052700720345533365,0.5778551315733687
2600,0.06946234719827352,0.03413664962873649,0.014386670278748157,0.029859397296519433,0.17435608075609768,0.02662026911547571,8.731743630182645e-07,0.045033605724241074,0.5909900034480267
2700,0.06528299189959304,0.03813753635162387,0.010240001297241222,0.032016280365771935,0.17161502423664143,0.028429977209276907,1.0640505546291127e-06,0.04692565265187602,0.6190867530504708
2800,0.06211326513524057,0.025051708345851662,-0.010336461226909774,0.03087810498829222,0.17353149577052335,0.03167283112181788,1.0975210253141182e-06,0.04412752757599789,0.6044156127095754
2900,0.05630613437040067,0.022115797619779297,0.004728476702909757,0.0321086690125076,0.18687086893627572,0.03462995392473077,1.2091538845626078e-06,0.03855304167607458,0.6452003453714485
3000,0.05482927689588976,0.016813918732070336,0.005737229063680408,0.03444639051012856,0.18963540538160828,0.03590870276673833,1.123907628277407e-06,0.03057816942941608,0.6402697634802176
3100,0.05369924083991737,0.030472058668430405,-0.012275935489244261,0.03371473325270908,0.18138535309046588,0.03731864034924193,1.4941352272131086e-06,0.0345168883260102,0.6232045986605932
3200,0.036174045650762744,0.01931924131630733,0.01699269908715709,0.033773061061757696,0.193703962028667,0.040795190883133464,1.7005188134823876e-06,0.02830219020879141,0.6587103025520131
3300,0.05004605398717926,0.020859389182332055,0.018394235398704772,0.035811924230981736,0.1925419989330308,0.044045300313874894,1.798987603265168e-06,0.02670366117452427,0.6340904313940219
3400,0.027902385654424863,0.008529595273317706,0.010289038331845198,0.03596700476623106,0.19607870967796526,0.047357260812589244,1.781914278730119e-06,0.018772195178353032,0.6624602871595112
3500,0.022179993149920807,0.014043412312845695,-0.009767304533680814,0.036633257646235554,0.1976398910715491,0.04735002100560143,2.0951905658546014e-06,0.02152600346781385,0.6328901173331101
3600,0.03824910955707151,0.019107986144439253,0.01695122148436505,0.03718735073509878,0.18951219000473635,0.04717142978248358,2.2479877404193447e-06,0.02232601281460162,0.6708032554763141
3700,0.024071533588266674,0.002594576182113433,-0.00493943445666044,0.036270287607746185,0.19824948199463557,0.05127787645792135,2.379076467122933e-06,0.014685053993884194,0.6645203835066756
