milliseconds,C1,C2,C3,IC3,IC2,IM1,IM2,O,IF
0,0.00666853152827037,-0.006141359716313047,0.9969029797339856,0.001379804050869369,0.0007128281294250935,0.0002551229424057404,-1.3772112340220956e-07,0.0044739166130783915,0.02240061951402648
100,0.04503893459954127,0.28332247805195526,0.663528862457889,0.00016347231993613716,0.0048208771049942645,0.0017476620783098867,-1.1284277998637214e-07,0.0033619371603455205,0.022724161013450102
200,0.1442105831174725,0.3756293857133921,0.4261538078580117,9.730567569689492e-08,0.006231821087630701,-0.0020223265921717215,6.34634057774959e-08,0.0186632146340792,-0.0017052283105018686
300,0.21951545699625016,0.3851818007046624,0.3180386127436543,-0.00017131158834311755,0.007926529349344891,0.0005997997678956321,-1.4075452648617266e-07,0.05003174580125119,0.03858419317186808
400,0.2766852370926583,0.3575253643698745,0.21203112183667308,0.000619405824084105,0.008907526102347003,0.002572966982697402,7.470634441320666e-08,0.07850867395219845,0.04522912408517955
500,0.3114099082907744,0.330398940910186,0.17154415996466277,0.0005968661355239921,0.010614707012076244,-0.0005962919945209145,1.297487204531276e-07,0.11297598697722298,0.06143157859531976
600,0.3336535018585271,0.29095004612568315,0.11447336208053274,0.0006036580570002224,0.008116074500718128,-0.00027352792944498785,1.9201145557373846e-08,0.130595228939707,0.08538278797606408
700,0.32670377837875286,0.2545682765420485,0.09439557673407656,0.002491999961781475,0.018566961583980895,0.0026666681027440638,-2.0788736066671893e-08,0.14066104396663182,0.1330479732917884
800,0.322584472176719,0.22913277643058602,0.09605896770461267,0.0032068924120785642,0.03137969280636348,0.0019491966971142685,-1.2127489337324347e-07,0.14842435032380075,0.16898957755012534
900,0.31377225711534307,0.20754707525025576,0.05614542644060516,0.005319863466765816,0.04443462292037606,-0.0003977907362909543,1.4789120040538845e-07,0.15481774967077438,0.23965318273331274
1000,0.29463040480077274,0.16481535355156207,0.05208078497207906,0.0048324758710898376,0.04538884959642258,0.004541578747078299,1.8495193203694818e-07,0.1501951563868184,0.26077286512606285
1100,0.27681962677615785,0.1584082928617431,0.04847649086305318,0.00787661759024093,0.06175080502832997,0.0016553052095422357,1.2933635403051547e-07,0.1557335165427999,0.3142733126450747
1200,0.2502645254259934,0.13677422820363144,0.036066135178309096,0.007844791077291715,0.06214678405013363,0.005943203341864474,4.0352100035541405e-09,0.14381861140196003,0.31247008459234626
1300,0.23559220339418077,0.1197410618472967,0.044718662643208736,0.010714620955978334,0.07542187627354231,0.006355316672370368,-7.373381525870657e-08,0.14073163246048398,0.38388780252790955
1400,0.21567793688435705,0.10264508103621484,0.01177959850822611,0.012837033335585052,0.09641913079931891,0.004870142879970734,4.590170694222714e-08,0.12507706335356605,0.392198960533926
1500,0.21373219837044177,0.09743112540893872,0.0433325844525245,0.015175476739160074,0.10638094638369758,0.010346032540565427,-2.932938634824339e-08,0.12021936934658783,0.44763184264178385
1600,0.19189654424438363,0.0929793893162085,0.0324309735891801,0.015032173866609693,0.10782517657388625,0.012250617500369567,2.4964208442737984e-07,0.1069136222012315,0.4304019300281985
1700,0.16751440917249083,0.07579284213528163,0.02912173840986012,0.016799622220394852,0.11470227076700833,0.014036020847337334,1.0885126767194618e-07,0.1060258010524214,0.48930446733015825
1800,0.1462906160125515,0.08387315598563877,0.011222448987401604,0.021281696795663656,0.12147609472585295,0.01223714795594846,3.159664685595267e-07,0.09377343957934338,0.514480044566505
1900,0.1339348160629802,0.07099850099362869,0.0018153890556572554,0.022286447229120602,0.13071798557863196,0.016904897758654065,2.5186791908648483e-07,0.08752570329821498,0.5111670308255807
2000,0.1198669793084604,0.059670116027559804,0.009661816701049045,0.0240221647385805,0.14353784960291432,0.014784354701163863,2.8979904377110876e-07,0.07886915973785685,0.5268644176925055
2100,0.11977688700744181,0.04846669383559019,-0.004309530190538436,0.023932112177973218,0.1433076581208926,0.016907155637233124,4.57291267982476e-07,0.07321189043735804,0.5314501442034852
2200,0.11925420697514016,0.058876061209519416,-0.0037773017198524522,0.026921381928305392,0.1588144370963892,0.022643794626949623,4.2182396497980026e-07,0.06237092540302092,0.5634759417871877
2300,0.08840583751137622,0.03535257420189517,-0.00010798905517873936,0.02658418534795405,0.16402245394139325,0.02127491080822194,4.4567328359878473e-07,0.06082493772408323,0.5846245621849588
2400,0.09631180835456826,0.04772782350251502,0.015173021964969582,0.02789924775569401,0.17055512025482836,0.02570487999934095,5.370313938024206e-07,0.0527644071394798,0.5870251625509331
2500,0.08963570152241827,0.03696027369778001,0.007767420951103133,0.030310201623207432,0.16868404798910985,0.02487166053738252,6.25361074565081e-07,0.05536910546597497,0.616192364092463
2600,0.06718730584931391,0.028220705235302936,0.019237643712778748,0.03032911817762883,0.17044437417045974,0.029551387990441366,9.048940746411273e-07,0.04928442940118579,0.5929883617957967
2700,0.07793462673237866,0.020601861761990282,-0.004461446585681084,0.03193354748068778,0.17287831474751564,0.028802407149236237,9.926981067587776e-07,0.04237191271973502,0.6212098398111887
2800,0.05897030574199924,0.029612786707066102,0.0023703379790582313,0.03150084546208314,0.1729715611531306,0.03107028373211252,9.328075670392711e-07,0.03842773871012416,0.607439762957998
2900,0.06085996417826194,0.02665773324879684,0.018797564596329683,0.03169168485473876,0.17862290014477852,0.032316840756380506,1.2092272944768337e-06,0.0379430925377992,0.62683886369902
3000,0.04447169637984792,0.024357614904242715,-0.0007594135107987674,0.03415212388580438,0.1845785181526285,0.03737389487445781,1.1852782076303398e-06,0.03759304333756732,0.6500185069152439
3100,0.03931995134005062,0.014118157663751796,-0.005464647444321082,0.03385374236859357,0.1874844961836084,0.03643817252835429,1.3320537687995298e-06,0.03175024259917607,0.6285412535982282
3200,0.052713803666376874,0.008390430047353209,0.018323344501364323,0.03462810398410434,0.18762728063048406,0.039897651617640396,1.4962811223041065e-06,0.024575194110284852,0.6315485115574027
3300,0.031185982019936314,0.013130655129376057,0.003583550283167994,0.03562640970904648,0.1933097216191735,0.043523399310669036,1.578626490418092e-06,0.023824051315747406,0.6498565436282964
3400,0.037853193081754,0.011552299408484838,-0.007842967791037568,0.03577841631575296,0.18950866112612302,0.04538785401838104,1.7197421596191683e-06,0.026782925942103825,0.665585046083664
3500,0.03881119025701465,0.022224500956892965,0.018036479872037513,0.03677534902513595,0.1884230572821054,0.04481300624787051,1.9825899895686686e-06,0.022762348168751303,0.6381756133374149
3600,0.039335510494570236,0.021968084416789595,0.008365365807532787,0.035559791652272216,0.19203579271445262,0.047683832689035324,2.0266943533059485e-06,0.021131778703564336,0.6641440162176215
3700,0.03570971162157179,0.012086232566651072,0.0018887137498135856,0.03484572104805401,0.190310470657051,0.05394485662020021,2.255861772795622e-06,0.018965987043118582,0.6593180308461747
3800,0.018744193825349233,0.019565370493370537,0.00024324600295361513,0.03683884047893422,0.19194579951168722,0.05331865095093653,2.5346675787346393e-06,0.02051234904327272,0.6629189932075652
3900,0.024370519739264657,0.009807815180385537,-0.011823029635094363,0.035998350671605915,0.19837051905506892,0.05451648159640786,2.7763122203698754e-06,0.01745262994722903,0.6638968106474885
4000,0.028506751011115685,0.016178633326141095,-0.007392411906029954,0.0368623848980693,0.20158990640256658,0.05651556547577591,2.968829996986736e-06,0.010653672174555744,0.6665744829447117
4100,0.01045080174661761,0.01770663396636546,-0.007363567355984117,0.036914235361240624,0.19870398530728714,0.060867221863045586,3.2917091739459997e-06,0.010044013687842577,0.6599950393552987
4200,0.006943089572177321,0.011171556441016549,-0.011355857794220992,0.03810742609720747,0.1939729240753748,0.06261415096784166,3.3882176624449514e-06,0.016116500285985522,0.651432612926381
4300,0.017515163170985806,-0.0005224156308592512,0.0016106200306517508,0.03782979476290241,0.20252481657493346,0.06650796024715148,3.5351060220818732e-06,0.006880734891225731,0.6754591844376093
4400,0.025026813670874577,0.009144898720964502,0.006070897594477072,0.03710814840586827,0.19598408867722958,0.06513299040483515,3.912200824626883e-06,0.012863046303645426,0.6609050088752649
4500,0.010928259897108761,0.013664961282368496,0.007392497024895802,0.03737121336513849,0.19924008707104118,0.07188358322698946,4.143984023365942e-06,0.010106159172601891,0.6621464705783009
4600,0.010133919727348055,0.004784442196101781,0.007567843555022767,0.03657444158672114,0.20296921231408757,0.07260283541275298,4.201104201067669e-06,0.007589618304120987,0.6527841173392093
4700,0.010256218893695547,0.014704730071174111,-0.006971358239884976,0.03860320756328387,0.20612241423192038,0.07215575542357117,4.492489744797806e-06,0.011312166929359898,0.6643871149171918
4800,0.001301121731185349,-0.0030064826785714633,0.016514596975971536,0.03714146292009522,0.19669836759617942,0.07551285659446041,4.7671883579043e-06,0.010984561933861306,0.658874204613998
4900,0.017429683697638105,0.007118623947496131,-0.008878058602428823,0.038964740167164634,0.20833700958347165,0.07939266852566981,5.10742992686585e-06,0.0036157360990705985,0.6641320350421894
5000,0.002324544496394922,0.013332751107888691,0.017137916465823667,0.038095233583094315,0.20151538351109685,0.081348410110382,5.428731633078902e-06,0.0038268015200667144,0.638583982966641
