milliseconds,MrnaP21,MrnaCy,MrnaP53,P21,Cy,CyP21,aPcna,Rc,pRc,aRc,iRc,Dna,Dam,P53,iPcna
1600,1.0011787665838152,1.0,1.0,0.1257790151579645,0.3144355076882477,0.09222887912162546,0.0008042741121468833,0.9999910971839441,8.85903690384943e-06,5.157895005020408e-11,4.372757304945783e-08,2.0685843241913532e-13,0.0015985863994617058,0.011365632675084973,0.49919568219276317
1700,1.0012676457315814,1.0,1.0,0.12229625878771633,0.3115031149495331,0.09557735071571317,0.0008261504770699561,0.9999908299316516,9.121797925139608e-06,5.83294590486718e-11,4.821209375165993e-08,2.4530042323060576e-13,0.0016984027922809788,0.011465565689282352,0.4991738013641186
1800,1.0013571429098136,1.0,1.0,0.11897441697096071,0.308729869377273,0.0987666125614321,0.000848211339217285,0.9999905777019914,9.369409238314961e-06,6.552774822505315e-11,5.2823242499416813e-08,2.886241449469274e-13,0.0017982078989168832,0.011564758934806324,0.49915173591388984
1900,1.0014472520273974,1.0,1.0,0.11580397509672806,0.30610634209321536,0.1018060923387528,0.0008704484265681152,0.9999903390696075,9.603303421735743e-06,7.317985863463766e-11,5.7553790804773044e-08,3.3714515533547273e-13,0.0018980017024191542,0.011663478619566403,0.4991294941213926
2000,1.0015379686882528,1.0,1.0,0.11277613391964102,0.3036238155550887,0.1047045064620103,0.0008928529283800853,0.9999901127729672,9.824748557095503e-06,8.129174318186296e-11,6.239718403212571e-08,3.911832155185801e-13,0.00199778418560125,0.011761897149460366,0.4991070848039861
2100,1.0016292897027754,1.0,1.0,0.10988275552894142,0.3012742190376641,0.10746992459367646,0.0009154263193858149,0.9999898976929417,1.0034869722053193e-05,8.986967866879179e-11,6.734746663265518e-08,4.5106235597933013e-13,0.0020975553312596916,0.011860114273792534,0.49908450649295133
2200,1.0017212126003865,1.0,1.0,0.1071162902841027,0.2990500693146282,0.11010982895771558,0.0009381669243434985,0.9999896928337814,1.0234668082918465e-05,9.891978697068708e-11,7.239921597084842e-08,5.171109412754297e-13,0.00219731512208772,0.011958190661739199,0.49906176086900766
2300,1.0018137352796457,1.0,1.0,0.10446970597937409,0.29694441714293657,0.11263116785083635,0.0009610528844649985,0.9999894973065026,1.0425037566405772e-05,1.0844718248912624e-10,7.754748390432948e-08,5.89661346305877e-13,0.0022970635406307535,0.012056171207988986,0.4990388697959441
2400,1.0019068558879134,1.0,1.0,0.10193645983134665,0.294950800415178,0.11504040248615288,0.0009840612514357494,0.9999893103150583,1.0606778739558494e-05,1.1845648990752814e-10,8.278774557007774e-08,6.690493821570963e-13,0.0023968005693787023,0.01215408866210287,0.4990158562266505
2500,1.0020005727884742,1.0,1.0,0.099510490838862,0.2930632025375421,0.11734354861162688,0.0010072022031103964,0.9999891311448973,1.0780610294796236e-05,1.2895358444158983e-10,8.811585444756549e-08,7.556143727332167e-13,0.002496526190864778,0.012251961681722667,0.49899270998746514
2600,1.0020948844938067,1.0,1.0,0.09718614973631895,0.29127601382984564,0.11954621510673259,0.0010304878122670963,0.9999889591529932,1.0947179057158561e-05,1.399449150123879e-10,9.352800467476077e-08,8.496998407527283e-13,0.0025962403876550197,0.012349799361103062,0.49896941900945924
2700,1.0021897895754877,1.0,1.0,0.09495811613369635,0.2895839982080291,0.12165363729701661,0.0010538826959345694,0.999988793759558,1.110706830617512e-05,1.51434296107129e-10,9.902070166305477e-08,9.516533555250758e-13,0.002695943142262825,0.012447610188096713,0.49894601867914257
2800,1.002285286653124,1.0,1.0,0.09282143962791975,0.28798226282166967,0.12367070731374004,0.0010773756744597283,0.999988634440195,1.126080565110077e-05,1.6342569051891876e-10,1.0459072811496595e-07,1.0618249951696038e-12,0.002795634437203767,0.012545400532484503,0.49892252017942723
2900,1.0023813743954915,1.0,1.0,0.0907715016905412,0.286466229730795,0.1256020024145009,0.0011009701492011067,0.9999884807194817,1.1408869477399257e-05,1.759240844228332e-10,1.1023511678869112e-07,1.1805677099810197e-12,0.0028953142550285985,0.012643173261214728,0.49889892011196074
3000,1.002478051493754,1.0,1.0,0.08880396083594297,0.2850316109138733,0.1274518099729412,0.0011246544127244754,0.9999883321655859,1.1551694350670915e-05,1.8893364217587319e-10,1.1595112978892986e-07,1.3082378530928726e-12,0.0029949825783010925,0.012740930267429737,0.49887523018695323
3100,1.0025753166503626,1.0,1.0,0.08691474337829634,0.28367438597596406,0.1292241497684383,0.0011484148381311488,0.9999881883854004,1.1689675904068313e-05,2.024578184209458e-10,1.2173623772951164e-07,1.4451946020560407e-12,0.0030946393895925016,0.012838673376018182,0.4988514640338697
3200,1.0026731685815489,1.0,1.0,0.08510002809986682,0.2823907813476847,0.1309227947851186,0.0011722414798358558,0.9999880490202029,1.182317519684013e-05,2.1649997122227513e-10,1.2758810032075394e-07,1.5917994782034127e-12,0.0031942846714896876,0.01293640386206865,0.49882763160067134
3300,1.0027716060165939,1.0,1.0,0.08335622745536243,0.2811772516637137,0.13255128983152414,0.0011961280185350033,0.9999879137419992,1.1952522387370352e-05,2.310634914523808e-10,1.3350455000101335e-07,1.748416213430305e-12,0.0032939184066001345,0.01303412229750248,0.49880373920886356
3400,1.0028706276922505,1.0,1.0,0.0816799670407282,0.280030462852171,0.13411296844954668,0.001220068250333777,0.9999877822503483,1.2078019922453671e-05,2.4615154114187735e-10,1.3948357779034803e-07,1.915410799962928e-12,0.00339354057755257,0.013131828877837422,0.4987797930643834
3500,1.0029702323482201,1.0,1.0,0.08006806507233824,0.2789472766124866,0.13561096843498224,0.001244051190661195,0.9999876542695139,1.2199945399119543e-05,2.617666149054545e-10,1.4552332059503146e-07,2.093151308434631e-12,0.003493151166993106,0.013229523840090459,0.4987558041536976
3600,1.0030704187272603,1.0,1.0,0.07851752226853817,0.27792473628666287,0.1370482459647994,0.0012680651801951677,0.9999875295459223,1.2318554118092773e-05,2.7791080258144837e-10,1.5162204903077694e-07,2.2820074676403298e-12,0.0035927501575849946,0.013327207468334386,0.4987317841378895
3700,1.0031711855765748,1.0,1.0,0.07702551274209585,0.27696005393795053,0.13842758851710316,0.00129210178712833,0.9999874078459359,1.2434081321837136e-05,2.9458612402990907e-10,1.5777815644438507e-07,2.482350387444808e-12,0.0036923375320104456,0.01342487994304258,0.4987077414504042
3800,1.003272531646747,1.0,1.0,0.07558936768480297,0.2760505992185576,0.13975162600223168,0.0013161507017120122,0.9999872889540834,1.2546743972199911e-05,3.1179415832939216e-10,1.6399015048791558e-07,2.6945524915917865e-12,0.003791913272970601,0.013522541400648949,0.49868368640251326
3900,1.0033744556933761,1.0,1.0,0.07420656847642716,0.27519388684965146,0.141022843281428,0.0013402054515159884,0.9999871726709102,1.265674291127025e-05,3.2953650040539124e-10,1.702566423551612e-07,2.918987186905662e-12,0.003891477363187454,0.013620191765400564,0.49865962546806536
4000,1.0034769564725803,1.0,1.0,0.07287472997868034,0.2743875688722295,0.1422435879150779,0.0013642545024653147,0.9999870588119768,1.2764263867529694e-05,3.4781399401406427e-10,1.7657634196245228e-07,3.1560288528233766e-12,0.0039910297854006856,0.013717831136221676,0.4986355701824551
4100,1.0035800327467121,1.0,1.0,0.07159160043184692,0.27362942020116643,0.14341608460716454,0.0013882956989443062,0.9999869472052153,1.286948011255822e-05,3.66627945260523e-10,1.8294804451896187e-07,3.4060523389764315e-12,0.004090570522373108,0.013815459244748078,0.4986115227025312
4200,1.0036836832758629,1.0,1.0,0.07035503972012276,0.27291733751291425,0.14454243631728922,0.0014123156595961632,0.9999868376914423,1.2972551946548652e-05,3.859784259316647e-10,1.8937063310810187e-07,3.669433220979492e-12,0.004190099556884113,0.013913076207621826,0.4985874964107963
4300,1.0037879068228766,1.0,1.0,0.06916302092834095,0.2722493287097657,0.1456246347952475,0.001436301945186293,0.9999867301225679,1.3073628498166263e-05,4.058652666548221e-10,1.9584306888731982e-07,3.9465471465846815e-12,0.004289616871732042,0.014010682132878557,0.4985635037475523
4400,1.0038927021538548,1.0,1.0,0.06801362475368883,0.2716235056116716,0.1466645678883555,0.0014602448340780417,0.9999866243605765,1.3172848750252594e-05,4.262881946890548e-10,2.0236438535771715e-07,4.237769584589382e-12,0.004389122449734247,0.014108277087255488,0.49853955443543024
4500,1.0039980680381329,1.0,1.0,0.06690503337501193,0.27103807703003574,0.14766402646685298,0.001484138169949937,0.9999865202765813,1.3270342488840631e-05,4.472469359111439e-10,2.0893368316785406e-07,4.54347573891394e-12,0.0044886162737278485,0.014205861073533898,0.4985156546316782
4600,1.004104003248337,1.0,1.0,0.06583552191746359,0.2704913421869353,0.14862471100391417,0.0015079774571572385,0.9999864177499241,1.3366231209695768e-05,4.687410820232563e-10,2.1555012537107169e-07,4.864040434843183e-12,0.004588098326570022,0.014303434013647334,0.49849180883280486
4700,1.004210506559066,1.0,1.0,0.06480344629348993,0.2699816851627317,0.14954823712736648,0.0015317532976803288,0.999986316667514,1.3460628782597827e-05,4.907695757262943e-10,2.2221293413657163e-07,5.199838060940957e-12,0.004687568591137114,0.014400995855705959,0.4984680264376348
4800,1.0043175767465418,1.0,1.0,0.06380724504901272,0.2695075711046259,0.1504361394106222,0.0015554570621380188,0.9999862169234458,1.3553641835487049e-05,5.133311219937756e-10,2.289213878769703e-07,5.551242219202749e-12,0.004787027050325205,0.014498546583388533,0.4984443160762976
4900,1.0044252125895954,1.0,1.0,0.06284543113101392,0.2690675386759383,0.15128987892253454,0.0015790802642184614,0.9999861184179043,1.3645370856309645e-05,5.364241698399581e-10,2.356748154467654e-07,5.9186255812856466e-12,0.004886473687050281,0.014596086143851173,0.49842068623580293
5000,1.0045334128686447,1.0,1.0,0.0619165893471785,0.26866019935400914,0.15211084392927948,0.0016026127363863072,0.9999860210573609,1.3735909996083946e-05,5.60046690899414e-10,2.4247259654536155e-07,6.302359510342965e-12,0.00498590848424599,0.014693614581756284,0.49839714708433325
