miliseconds,naive_Tcells,eff_Tcells,tumor_cells
0,1508.446403608384,19.905218790844035,9998.45503250738
100,1464.1027034697881,-0.06266431922906507,9994.519552739142
200,1414.920585997491,0.031078850558067105,9987.300379710161
300,1391.1366283948005,0.10822442055830261,9983.964743986971
400,1362.230602792039,0.14241670520995184,9981.18494823356
500,1321.5162395117354,0.015611309897485872,9969.605100176828
600,1273.3368641227764,0.026137039726900152,9968.825138629636
700,1222.7796028781954,0.024674594055094354,9956.474728406445
800,1212.2388874362994,-0.07316924376589716,9953.369606586164
900,1159.370650609243,-0.12140023998751386,9943.222984758824
1000,1125.8957407618761,-0.035072119319740844,9942.129140529354
1100,1113.4693334093095,-0.0728116479732112,9932.103697422479
1200,1083.4193625980206,0.0015638651967663161,9928.01605365957
1300,1028.1724675351352,-0.05055414599691248,9919.541172658584
1400,1016.6134175586553,-0.07672753434779969,9921.251147256347
1500,983.5812894463764,0.12787000463397277,9907.682751296652
1600,966.1178368672967,-0.09561822168611256,9903.998609544831
1700,914.6969437649614,-0.033044459025074496,9899.825957072355
1800,890.2597470155795,0.06752298099669408,9894.783053448784
1900,879.903575732473,-0.07754757007910597,9889.613255922884
2000,863.3341526795227,0.06339589929056513,9878.478095547667
2100,830.9846000626458,0.00444306691973602,9871.143133124126
2200,810.5512396977142,0.0016335145079145082,9866.499810607089
2300,762.7562406810689,-0.0009961075850025165,9864.622672526553
2400,742.335927595971,0.09620316727793005,9858.401455630845
2500,738.0067383780313,0.0867675262010559,9854.566581681209
2600,709.2806374108853,0.006724596094869329,9842.28293502595
2700,689.762705006283,0.1479165709740544,9841.05122017529
2800,686.4360190369678,0.1423853903906607,9837.414862216332
2900,648.3452321331822,0.1354859304095599,9828.921147888741
3000,651.2560237437015,0.004310105686966938,9821.022131973608
3100,610.3292575073058,-0.05639362168247729,9814.746566929423
3200,587.7333409728475,0.12799444054131065,9809.071479608016
3300,589.0322812631542,-0.037076919012639036,9803.849305689371
3400,573.8835110939398,0.01738711281802658,9797.56564564144
3500,537.0158940623264,0.09367041309419318,9794.931964191892
3600,524.1470761288509,0.035041123680521556,9784.513465199905
3700,528.1134815031004,0.11580451937963822,9777.024949616733
3800,521.5287921012314,0.14281473566183306,9773.379677478046
3900,479.59020878486973,-0.13121876569351493,9767.435609080276
4000,486.86156455920496,0.1213491506763943,9760.898971416193
4100,470.78592254580866,-0.10488372980846564,9756.082210293174
4200,442.9387420291021,-0.04455658070267181,9749.848719969728
4300,448.5987981385974,0.11861075500863344,9746.496540454651
4400,439.332859429431,-0.06327339087672446,9736.810728185199
4500,416.52096321438216,0.03519923039354418,9735.549637313688
4600,393.892858720714,-0.0368179595123363,9724.728788924045
4700,375.31151333823,-0.11056340398540512,9722.547123012228
4800,386.3954444555201,0.13244067539913412,9715.706600672806
4900,364.35630804559315,-0.10520414523988202,9711.286953623116
5000,345.81700334044945,0.040901862124598516,9704.91308296431
