milliseconds,naive_Tcells,eff_Tcells,tumor_cells
0,1498.1117545684115,20.04270148503242,9996.548122570004
100,1456.3415372094926,-0.011693367477634185,9994.742674704317
200,1430.5077231341368,0.10462013526940217,9989.12180967837
300,1372.6322611155074,0.03164756302763572,9982.225304131289
400,1334.1032623970614,0.013030338944474303,9979.220783404053
500,1296.319543691417,0.03717497944879174,9968.054746230711
600,1277.570180490932,0.021024461556870055,9968.516611579704
700,1250.824455301332,0.11227139008846472,9956.740123543066
800,1210.2600724508009,-0.08985624865822887,9954.950426305715
900,1170.7115540708835,-0.05650915039388549,9944.54237135465
1000,1139.0662086111226,0.026040861232278216,9942.946066477523
1100,1106.2437107948112,-0.06635090618791403,9936.467098212035
1200,1063.7281457277354,-0.10943427681125756,9926.02204210792
1300,1046.7924999387453,0.12602125066511424,9925.196697230986
1400,1007.9781624980598,0.07305637133448162,9918.964218136452
1500,992.330014044897,0.011001653023518599,9915.329595918241
1600,960.5509948476038,0.11696312708473222,9909.27302725713
1700,930.926922757946,0.0059967606357365895,9895.297252030026
1800,903.888902036826,-0.029091961777453434,9890.732660691297
1900,864.3600992185737,0.0614810101556619,9888.734668930621
2000,838.6816271176532,0.06401633225727438,9879.712928160778
2100,836.1631027266732,0.026719605684416003,9873.25621459892
2200,815.6199722269635,-0.046439213626373446,9869.414194075154
2300,774.5513539592133,-0.03154290671790187,9859.150848973983
2400,742.0999379157829,-0.10591135350586701,9853.864683458924
2500,751.0042702546996,-0.11882116257710301,9853.965650571568
2600,715.9314686074163,-0.04993820811881343,9849.615245527506
2700,686.4259768331278,-0.014499632933209267,9836.61722832796
2800,674.6107438670938,-0.12371640749147683,9830.558120038619
2900,649.7734728852433,-0.0042718868695975545,9831.479746555013
3000,623.9376144344048,0.043576626919180336,9824.372694725234
3100,617.3721158374326,-0.08236711441209214,9818.676496638716
3200,595.265274683782,-0.014884745217769313,9807.13292500295
3300,576.5393670438134,0.08332378893737066,9804.635439808986
3400,584.6553678964582,-0.06320177858685615,9794.44311953356
3500,566.2977897620736,0.021917284160330792,9793.272250854852
3600,538.822681583157,0.0605632167458097,9782.456707216566
3700,522.0551021973484,0.06193633417928952,9780.231444693689
3800,490.9277539832305,0.013198379257085283,9778.804981630887
3900,485.19874228557467,-0.022437574389440475,9773.17483654311
4000,484.43141491780125,0.002566907160347293,9760.11987641906
4100,453.21285640723477,-0.03783228573117392,9754.034188318277
4200,457.52062097122956,-0.0982171108070378,9755.115941118402
4300,447.85464718272516,0.028692897505215195,9741.949546214757
4400,423.9116171948149,0.13568107306549446,9744.483185175894
4500,407.0216933513188,0.09370773586142142,9734.547744046948
4600,418.3191569992507,0.07030560149716782,9728.071720883967
4700,391.87744892412235,0.10281292368531364,9719.02330879606
4800,384.41785946101163,-0.0025849156363087593,9718.628252078744
4900,383.6213154689859,-0.13047440418742406,9712.485740863194
5000,356.75602948813827,0.13351816523370927,9707.953388621387
