milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
0,0.0,0.0,9.998844311610032e-09,0.0,9.921564769572689e-11,9.421305311572863e-11,1.0014811962371146e-09,0.0,1.6000005538743403e-07,0.0,9e-08,0.0,2.0997547180421496e-10,1.3999502520065936e-06,6.987658858164246e-10,-1.0057520945346354e-12,-4.522834108929956e-16,2.9885056283830986e-16,-3.786827393914476e-15,-6.064678863809708e-15,2.004975233492074e-08,-1.2568092643227195e-11,-7.054695310884811e-13,-7.689293985906098e-13,-1.4194544733291399e-10,2.499997136487179e-09,7.387961396249489e-15,0.0,3.3999922646343654e-06,1.7362356371041705e-14,-1.5065973176816006e-12,1.1181848624182412e-14,3.416526786441629e-13,0.0
100,0.0,0.0,9.997553175366933e-09,0.0,1.0223015057939367e-10,9.412545697258413e-11,9.968418245204623e-10,0.0,1.5999997534635285e-07,0.0,9e-08,0.0,2.0997267641475306e-10,1.4001250817722844e-06,6.999390862868208e-10,3.139500528287311e-12,-7.66914975177491e-16,5.295980036222469e-16,2.938911289677215e-14,-5.281822229339535e-15,1.9919131494491402e-08,5.426329742446342e-11,1.2848664608489719e-12,-9.000718085901832e-13,7.919345450891962e-11,2.4999614153467354e-09,4.149591301108912e-15,0.0,3.400000958372289e-06,7.01589266626285e-14,-3.919630923965138e-12,-6.165333128656765e-15,3.900317072459332e-12,0.0
200,0.0,0.0,9.99807561616087e-09,0.0,1.0241955881324476e-10,9.45565139173339e-11,9.932929624634156e-10,0.0,1.600000051791705e-07,0.0,9e-08,0.0,2.0993009687114006e-10,1.3998524694186306e-06,6.989763390873491e-10,2.517615625456868e-12,1.7849170868362642e-15,-2.5053891139963927e-15,2.855073308573958e-14,-1.7074295866397015e-14,1.9941704578600473e-08,1.161809830677238e-10,-2.380642835696743e-13,6.580917690831748e-13,-1.233793794996612e-10,2.499942463017159e-09,5.0324130096403847e-14,0.0,3.3999984373555093e-06,1.3980473135478953e-13,-1.7326360988517719e-12,1.163613281382297e-13,7.764304927862166e-12,0.0
300,0.0,0.0,9.995198918804042e-09,0.0,1.0481161022051473e-10,9.32045946773642e-11,9.94561428005013e-10,0.0,1.6000000234480293e-07,0.0,9e-08,0.0,2.0984469741775613e-10,1.4000023534951184e-06,6.948709576483947e-10,5.893528742173493e-12,-6.657994839282674e-16,2.3328038433121387e-15,2.396407555030657e-14,1.9743827845502985e-14,1.9922085868739962e-08,1.4681891530214606e-10,-3.4083906020628304e-13,1.2100900769379224e-12,9.635725355857531e-11,2.4999185552720697e-09,6.838376662745286e-14,0.0,3.3999972388985766e-06,1.499695084840349e-13,-2.87909514298179e-12,1.4654979812098982e-13,5.312655094989252e-12,0.0
400,0.0,0.0,9.994814098998435e-09,0.0,1.0537786275136185e-10,9.183779237299226e-11,9.913666977666643e-10,0.0,1.599998342964616e-07,0.0,9e-08,0.0,2.0988571884393356e-10,1.3999895426181883e-06,6.937169399688973e-10,3.931220540867062e-12,9.298568581569995e-16,-6.101813620113892e-16,1.2247081407736532e-14,-2.5613067553722678e-15,1.9781442985915218e-08,1.8080640706095488e-10,1.3159827365202532e-12,9.998304600482983e-13,8.966019778829905e-11,2.4998968614052005e-09,9.334433988245406e-14,0.0,3.3999935212381596e-06,1.755788072583047e-13,1.661355320749456e-12,1.723526823179615e-13,1.2835519493585747e-11,0.0
500,0.0,0.0,9.993281920652686e-09,0.0,1.0645646363966499e-10,9.257907923991011e-11,9.870964336382477e-10,0.0,1.5999998038463225e-07,0.0,9e-08,0.0,2.0984660634689227e-10,1.4001137482572533e-06,6.940573347314218e-10,6.982074535975242e-12,7.134089447833327e-16,2.301749170527223e-15,2.6894856120346754e-14,2.7729008525868627e-14,1.9861231713966165e-08,1.5291208918544283e-10,1.1356381742725328e-12,1.2499042198826772e-12,1.363817462281603e-10,2.49990866954952e-09,1.1637215234401273e-13,0.0,3.3999888200014422e-06,1.9982629816221509e-13,1.3340982398683804e-12,1.9251346871496363e-13,1.4584286008532066e-11,0.0
600,0.0,0.0,9.992866177169464e-09,0.0,1.0630340792026479e-10,9.188186664779176e-11,9.885036361475375e-10,0.0,1.5999980325067946e-07,0.0,9e-08,0.0,2.0984191638942864e-10,1.400022143381087e-06,6.920859628823269e-10,8.871020157941386e-12,6.075418901387194e-15,-2.291012773108842e-15,-8.133409748440229e-15,1.3634430170753542e-14,1.9748393234524245e-08,2.4823549527860757e-10,8.489423013072377e-13,2.200344553879553e-12,1.4142778122838532e-10,2.4998553735750075e-09,1.1596827125198262e-13,0.0,3.3999922932057553e-06,2.7135814766522896e-13,2.394411024709921e-13,1.9911568869034476e-13,1.5913535362480117e-11,0.0
700,0.0,0.0,9.990302111019228e-09,0.0,1.0901958931853325e-10,8.85764416304677e-11,9.811651102412073e-10,0.0,1.599998333110401e-07,0.0,9e-08,0.0,2.0976888890138041e-10,1.4000352512190277e-06,6.8876735125355e-10,1.1202628493075583e-11,5.608987710601226e-15,3.255238480713717e-15,2.045670502376625e-14,-8.194395675297529e-16,1.9699717938420662e-08,3.063817954171173e-10,2.4836900380203284e-12,9.345937437843917e-13,9.659001059092279e-11,2.499839612238626e-09,1.5429898480580823e-13,0.0,3.399976562558239e-06,2.874636060834388e-13,4.854713217974874e-12,2.746356103339504e-13,1.8176036023476256e-11,0.0
800,0.0,0.0,9.98934220139375e-09,0.0,1.0876727204395005e-10,8.733518745727985e-11,9.793072986297288e-10,0.0,1.5999978872569286e-07,0.0,9e-08,0.0,2.0971497157281252e-10,1.3998565698698256e-06,6.878971422771831e-10,1.1026492987551825e-11,6.529788022420529e-15,4.738227115725236e-15,5.584007903744933e-14,1.557951753781971e-14,1.9718064502514444e-08,2.801742876266442e-10,1.9394905803482055e-12,2.564517744093555e-12,1.8949886695382953e-10,2.499852576950188e-09,1.735717006201156e-13,0.0,3.399978197037281e-06,3.3644773082185527e-13,4.702057084729796e-12,2.55712793945117e-13,1.8363486683165522e-11,0.0
900,0.0,0.0,9.988320630456472e-09,0.0,1.1090917926300102e-10,8.697413292161886e-11,9.774755190742694e-10,0.0,1.5999984909710363e-07,0.0,9e-08,0.0,2.0965371331910794e-10,1.4000104388173774e-06,6.893138679967897e-10,1.3538254610370746e-11,7.127218614119401e-15,7.81474038766274e-15,6.326733571263774e-14,1.943548477428543e-14,1.9705328219621772e-08,3.2340267161931084e-10,4.246552526239937e-12,2.2634646303981637e-12,1.3774021099023118e-11,2.4998247102793727e-09,1.7500417918830907e-13,0.0,3.399985166606984e-06,4.2127718561653493e-13,-3.66700201926779e-12,3.481166445619319e-13,2.423154370517384e-11,0.0
