milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1000,0.0,0.0,9.987101212182075e-09,0.0,1.1187998010004393e-10,8.74802070730714e-11,9.776388830070562e-10,0.0,1.5999965332712377e-07,0.0,9e-08,0.0,2.0959265882675337e-10,1.3999106828346749e-06,6.86940182903204e-10,1.2520492204112718e-11,6.9542493151005686e-15,1.3303877368494585e-14,3.5314725352515e-14,3.964552532253298e-14,1.9594218920823496e-08,3.4685476508474866e-10,3.86607538070427e-12,3.934769244989302e-12,2.1587760696973078e-10,2.499811886922224e-09,1.9227349148560582e-13,0.0,3.399969149748153e-06,4.596129077653058e-13,2.348029242592121e-12,3.438865110281221e-13,2.5280051523289e-11,0.0
1100,0.0,0.0,9.986592947515259e-09,0.0,1.1230357624330742e-10,8.537582623694127e-11,9.771855612776122e-10,0.0,1.5999970518278216e-07,0.0,9e-08,0.0,2.0961602842515939e-10,1.3999058606200218e-06,6.867156744095668e-10,1.4550005142719742e-11,9.779390319955694e-15,1.2623719285232426e-14,2.6902347226227818e-14,4.702242305588817e-14,1.9558918853136723e-08,4.746370548788589e-10,5.642068361724852e-12,4.328233569769122e-12,6.523524927138707e-11,2.4997863586132954e-09,2.4034599753302227e-13,0.0,3.399966408940099e-06,5.014557405145151e-13,-1.9252847185700056e-12,3.74546141435938e-13,2.4953291444244106e-11,0.0
1200,0.0,0.0,9.986701076091695e-09,0.0,1.154958935655072e-10,8.345597621248942e-11,9.709941580705232e-10,0.0,1.5999979920867643e-07,0.0,9e-08,0.0,2.095882518598643e-10,1.399983008766768e-06,6.823617556230649e-10,1.7431181668270753e-11,1.152966559967649e-14,8.670539018161553e-15,3.5322846254989645e-14,4.6054844762385606e-14,1.9543937183527703e-08,4.0835408603807697e-10,5.247381138710843e-12,3.80521894180961e-12,3.0830855434584326e-12,2.4997663679547113e-09,2.293740348189586e-13,0.0,3.399971456181157e-06,5.465277086959053e-13,-2.123114953234624e-12,3.950871746151736e-13,3.114461678790218e-11,0.0
1300,0.0,0.0,9.98556295229545e-09,0.0,1.159295488600841e-10,8.310405932962257e-11,9.696622740562403e-10,0.0,1.5999974724262384e-07,0.0,9e-08,0.0,2.094629700207618e-10,1.3998214125299388e-06,6.822373679767884e-10,1.7658182528418185e-11,6.70962284076878e-15,1.4393515679554045e-14,9.557046876371921e-14,6.703632937279037e-14,1.9474092985397036e-08,4.4179819916555303e-10,5.759551649831603e-12,5.833080737078673e-12,1.2873243286947553e-10,2.4997497805003967e-09,2.6097071660417344e-13,0.0,3.3999613019387753e-06,5.816132751569086e-13,4.464573307487193e-12,4.840653016991538e-13,3.201863091260026e-11,0.0
1400,0.0,0.0,9.983210655687187e-09,0.0,1.1615794069063796e-10,7.956889371726682e-11,9.709649684192698e-10,0.0,1.5999951884335503e-07,0.0,9e-08,0.0,2.0943658186494023e-10,1.3998976483110005e-06,6.797283122444174e-10,2.04429326974132e-11,7.307721365772287e-15,2.119882541563879e-14,5.762926114272846e-14,9.369709381606659e-14,1.9444393821118287e-08,5.039210194975438e-10,7.848672225696072e-12,5.89040262310647e-12,3.210912793983385e-10,2.499715775548729e-09,2.8952430876577277e-13,0.0,3.399962319465394e-06,6.224429641478652e-13,3.6553201040402925e-13,5.189693289530385e-13,3.266154732035476e-11,0.0
1500,0.0,0.0,9.98364790367517e-09,0.0,1.1669864878070572e-10,7.984804729332162e-11,9.656811012288534e-10,0.0,1.5999971143358954e-07,0.0,9e-08,0.0,2.094876145781214e-10,1.3998364341350545e-06,6.791665236324118e-10,1.9839087200506525e-11,1.063187095708897e-14,2.705123848050386e-14,1.2288374716649824e-13,6.629697467840166e-14,1.9402509969661954e-08,5.608697850602949e-10,6.85229953182408e-12,7.335245381462867e-12,1.437083119049307e-10,2.499710776136636e-09,3.088326637009054e-13,0.0,3.3999589396410835e-06,6.284695512761219e-13,3.3718889313223356e-12,5.370375669562044e-13,3.361311919723832e-11,0.0
1600,0.0,0.0,9.981779440198311e-09,0.0,1.1843104053913862e-10,7.714009428827461e-11,9.6420850934405e-10,0.0,1.5999957860386544e-07,0.0,9e-08,0.0,2.0937392475222635e-10,1.399823411520214e-06,6.801472780505035e-10,2.0619744802246565e-11,1.445593155944304e-14,2.6187941906136437e-14,1.248135324908312e-13,1.2376642531319446e-13,1.9391161246963017e-08,6.151406921994414e-10,7.662530108663433e-12,6.268701487335314e-12,1.6716316661928309e-10,2.499677583550127e-09,3.334265862484144e-13,0.0,3.3999536351928394e-06,7.531955081323744e-13,5.397926059636046e-12,5.333123350240625e-13,3.815410331203012e-11,0.0
1700,0.0,0.0,9.98060981239012e-09,0.0,1.1911531057221092e-10,7.597897601282538e-11,9.6398956292119e-10,0.0,1.5999946563388303e-07,0.0,9e-08,0.0,2.0931660355432645e-10,1.3995299955033703e-06,6.764934952186423e-10,2.3807082038806053e-11,1.853325801917997e-14,2.894977154512304e-14,1.0656758837588086e-13,1.279498195160061e-13,1.9293370607231393e-08,6.441210615557397e-10,8.510624521230907e-12,9.239504867618794e-12,4.06053980817056e-10,2.49968030219561e-09,3.1186473418849183e-13,0.0,3.3999475646543397e-06,7.45917568997291e-13,6.389594222761268e-12,6.27038662858082e-13,4.2621371665136086e-11,0.0
1800,0.0,0.0,9.978345319852599e-09,0.0,1.1960918314464064e-10,7.475923199897636e-11,9.61035763150953e-10,0.0,1.599994281040723e-07,0.0,9e-08,0.0,2.093408550862829e-10,1.3996334075113382e-06,6.762927934877885e-10,2.4073522375454955e-11,2.0130309291803962e-14,3.094632677923973e-14,1.2158312798002798e-13,1.5608827433860423e-13,1.923600281275009e-08,6.231893230593102e-10,1.1503191070345818e-11,9.747162660853024e-12,4.4891086338063465e-10,2.49966626913965e-09,3.690493526577747e-13,0.0,3.399944004740825e-06,8.305380971670725e-13,8.759133278333171e-12,5.879798652263681e-13,4.304914728136388e-11,0.0
1900,0.0,0.0,9.979174532414797e-09,0.0,1.2252687892102338e-10,7.334292750074425e-11,9.591557730315822e-10,0.0,1.5999938770643236e-07,0.0,9e-08,0.0,2.092832770264864e-10,1.399649185533057e-06,6.738635429795238e-10,2.5047665777498555e-11,2.1800215480077244e-14,3.162957174868487e-14,1.6352507756647156e-13,1.2827415067288055e-13,1.920221576649091e-08,6.746802320313467e-10,1.2346634326286256e-11,9.008482159682942e-12,5.460137705633676e-10,2.499644210878473e-09,3.82732763786223e-13,0.0,3.399948106965631e-06,8.644017905609563e-13,3.585869580136461e-12,6.653380429966058e-13,4.812767244197191e-11,0.0
2000,0.0,0.0,9.976909671322972e-09,0.0,1.2357233834374916e-10,7.06176871998199e-11,9.561448983135263e-10,0.0,1.5999926682506791e-07,0.0,9e-08,0.0,2.0920331305642533e-10,1.3995395253735752e-06,6.746911850603741e-10,2.486441386038763e-11,2.0052398281513434e-14,4.0969959058859773e-14,1.58832054610031e-13,1.5142845414612885e-13,1.9228352561041754e-08,7.003677376250629e-10,1.3549980483202987e-11,9.698465437109777e-12,5.346939376273719e-10,2.499619683532217e-09,3.9163615015625573e-13,0.0,3.399951111372809e-06,8.661097361595418e-13,6.604664306714807e-12,7.220735346890517e-13,4.7719735608311013e-11,0.0
2100,0.0,0.0,9.975986941063752e-09,0.0,1.2312183011394198e-10,6.813396765891946e-11,9.548178534419676e-10,0.0,1.5999930687654802e-07,0.0,9e-08,0.0,2.0924625583335698e-10,1.3994415763943266e-06,6.714710342958645e-10,2.7763475619518547e-11,2.5428627880747575e-14,4.243242311294848e-14,1.9844169895379707e-13,1.636337182167997e-13,1.9151901760529625e-08,7.477277486512891e-10,1.4963801140476493e-11,1.1664225139401665e-11,6.21888008819789e-10,2.499620146474765e-09,3.7962622308074697e-13,0.0,3.3999354658487567e-06,8.838427237721141e-13,5.026845541209289e-12,7.846612300457781e-13,5.051958128853908e-11,0.0
2200,0.0,0.0,9.975013731483021e-09,0.0,1.2505586171425651e-10,6.676726682314761e-11,9.5057901520022e-10,0.0,1.5999937565654298e-07,0.0,9e-08,0.0,2.092154591540588e-10,1.3992446194644092e-06,6.709653851888556e-10,2.808005744167213e-11,2.6921038415223352e-14,4.414731816782227e-14,2.1990408589480782e-13,2.0114666555885617e-13,1.916639378283777e-08,8.569262984892265e-10,1.3492035854261887e-11,1.3315221805884778e-11,6.297203046111294e-10,2.4995952426769726e-09,4.1778802259304583e-13,0.0,3.399933633984508e-06,9.175727249000007e-13,1.2929316583267423e-11,8.176913384787318e-13,5.026958777273198e-11,0.0
2300,0.0,0.0,9.97573955855613e-09,0.0,1.2609412758917274e-10,6.511891359015853e-11,9.501205597811413e-10,0.0,1.5999928278403555e-07,0.0,9e-08,0.0,2.0915517215557433e-10,1.3993190277936207e-06,6.703460984987652e-10,3.1100108227055364e-11,2.5700130470468546e-14,5.0532763134460074e-14,2.170690838628604e-13,2.457097716408873e-13,1.9050111009429804e-08,8.597581785294739e-10,1.6874001665433775e-11,1.2576666872493091e-11,7.349212025568234e-10,2.4995907968913183e-09,4.426988643762634e-13,0.0,3.3999321651207208e-06,9.718130997126576e-13,1.382365968547393e-11,7.547008481454812e-13,5.1259977036628965e-11,0.0
2400,0.0,0.0,9.973831358318527e-09,0.0,1.260182867774534e-10,6.240609106336544e-11,9.47303102585866e-10,0.0,1.599991353451622e-07,0.0,9e-08,0.0,2.0911429704461611e-10,1.3991645848093232e-06,6.675063240302336e-10,3.006697787631624e-11,3.096628956619554e-14,5.343111990378164e-14,2.47736075346275e-13,2.1711915215662944e-13,1.9080800739216307e-08,9.588357995818266e-10,1.6307152575117535e-11,1.4225097402449698e-11,6.917854724350624e-10,2.499550935905568e-09,4.588127470555716e-13,0.0,3.399926286884024e-06,9.756975317416193e-13,1.506757027111358e-11,8.613421885193697e-13,5.345040637223602e-11,0.0
2500,0.0,0.0,9.973212483099366e-09,0.0,1.2793753872581194e-10,6.048204548315988e-11,9.458538806575363e-10,0.0,1.5999913950023985e-07,0.0,9e-08,0.0,2.0898518516323538e-10,1.3989712561464613e-06,6.665727250052182e-10,3.160518847458227e-11,3.0450918454347125e-14,6.291358783807752e-14,2.2941890626786624e-13,2.841685359510627e-13,1.906144248789357e-08,9.823749238458176e-10,1.6784799604779166e-11,1.4961184021768978e-11,1.021920195057859e-09,2.4995367619955797e-09,4.402265449273725e-13,0.0,3.399922551645033e-06,1.035326379465068e-12,1.9250824541737045e-11,8.830752887910005e-13,5.738334952230179e-11,0.0
2600,0.0,0.0,9.972755419577796e-09,0.0,1.282668801590767e-10,5.858858953529422e-11,9.428850468150952e-10,0.0,1.5999889804537622e-07,0.0,9e-08,0.0,2.089574884646196e-10,1.399074742166871e-06,6.659900709550282e-10,3.546009012119518e-11,3.7481637912826115e-14,6.405713983053775e-14,2.7582885299230733e-13,3.020577555806739e-13,1.8981073112683738e-08,9.718064867032558e-10,1.9246774978791045e-11,1.6262760976970107e-11,1.1322249476023185e-09,2.4995289716987313e-09,4.646560845936226e-13,0.0,3.399926339339714e-06,1.034925533502444e-12,1.9005271396699105e-11,8.807203134147041e-13,6.017696458081446e-11,0.0
2700,0.0,0.0,9.972556767807238e-09,0.0,1.28786572256861e-10,5.892965065482112e-11,9.405898972455046e-10,0.0,1.599989014694498e-07,0.0,9e-08,0.0,2.0890401666888351e-10,1.3988792562291398e-06,6.645202796698728e-10,3.414478748902818e-11,3.3784065610225224e-14,7.038171131485865e-14,2.758127106780952e-13,2.6819376268016063e-13,1.887018376233218e-08,9.793365363992865e-10,1.8759675562366247e-11,1.7180458130555947e-11,1.1536971794257124e-09,2.499516935326886e-09,4.878434989953183e-13,0.0,3.3999140864978253e-06,1.1172766066067302e-12,2.0181595903941637e-11,9.642696569951535e-13,6.592613824088303e-11,0.0
2800,0.0,0.0,9.971137013416963e-09,0.0,1.303274937155088e-10,5.514808308055844e-11,9.36419010960352e-10,0.0,1.5999874513154861e-07,0.0,9e-08,0.0,2.0890564467265996e-10,1.3989016584647114e-06,6.6346817459176e-10,3.671502996765916e-11,4.2560956486774645e-14,6.67303258551096e-14,2.970682868120493e-13,3.415084422911182e-13,1.8857687938502006e-08,1.0707186970117294e-09,2.180340515224324e-11,1.7417423373056222e-11,1.3346538330753597e-09,2.4995029165944677e-09,4.890858258218091e-13,0.0,3.3999151326842613e-06,1.0874617158140291e-12,2.1950338427087296e-11,9.485178655374765e-13,6.620196474333307e-11,0.0
2900,0.0,0.0,9.969848022618555e-09,0.0,1.28913544842969e-10,5.492785112751166e-11,9.377975940979938e-10,0.0,1.599987622102864e-07,0.0,9e-08,0.0,2.0891632267749326e-10,1.3984876536035072e-06,6.606505345566769e-10,3.728141733477284e-11,4.355791365344377e-14,7.512821615609789e-14,3.383898871813357e-13,3.434368405276672e-13,1.8813183794651923e-08,1.1236434548187172e-09,2.301549404333237e-11,1.757881189995358e-11,1.2527198084845842e-09,2.49948029626535e-09,4.899130147575652e-13,0.0,3.3998963388117556e-06,1.1868241259976519e-12,2.2611342902962075e-11,1.0160301410534188e-12,6.820012350814362e-11,0.0
3000,0.0,0.0,9.968544751736046e-09,0.0,1.2943529356260285e-10,5.281042224567013e-11,9.3389039034572e-10,0.0,1.5999860436988465e-07,0.0,9e-08,0.0,2.0881828318001775e-10,1.398533022097788e-06,6.599939089536532e-10,4.0276633939995205e-11,4.4485179669782205e-14,8.419978818136063e-14,3.892008939551415e-13,3.662608203825573e-13,1.8744282372185827e-08,1.2107481500437016e-09,2.3031140000173216e-11,1.934883165129838e-11,1.342271550317543e-09,2.4994968391199116e-09,5.082640202372337e-13,0.0,3.3999033547204857e-06,1.2165535008242244e-12,2.6495124718151056e-11,1.0778854082802035e-12,7.089867062999734e-11,0.0
3100,0.0,0.0,9.968867572726653e-09,0.0,1.309486354327103e-10,5.1088230878531533e-11,9.331578805890804e-10,0.0,1.5999854641828827e-07,0.0,9e-08,0.0,2.087280308230724e-10,1.3985346202946095e-06,6.600891072345969e-10,3.903836137321443e-11,4.47179210232876e-14,8.741287029092191e-14,3.6877791517745493e-13,3.6454169255659345e-13,1.8738215932065024e-08,1.1408706165591961e-09,2.542641019273139e-11,2.0951636507055095e-11,1.4061546470213925e-09,2.4994604834584372e-09,5.407392993822977e-13,0.0,3.399885743945483e-06,1.1533268174256389e-12,3.5725959293237746e-11,1.0517386492187818e-12,7.494066312002581e-11,0.0
3200,0.0,0.0,9.967572439215885e-09,0.0,1.3191202162039552e-10,4.717603252569389e-11,9.273984018473073e-10,0.0,1.599983907042687e-07,0.0,9e-08,0.0,2.0876602719247917e-10,1.3982494002934387e-06,6.583695695344337e-10,3.9761350786208493e-11,5.075394570391971e-14,9.186000778601341e-14,3.873426894762809e-13,4.0672063767801253e-13,1.8679824811940087e-08,1.2199817732706622e-09,2.6503266770341682e-11,2.1385216515436038e-11,1.626193055307648e-09,2.499463312464002e-09,5.567522773384368e-13,0.0,3.39989425480689e-06,1.2533606636807161e-12,3.758220239396734e-11,1.068764264120236e-12,7.606450129286795e-11,0.0
3300,0.0,0.0,9.96696789448162e-09,0.0,1.3345176334802552e-10,4.6577166823359175e-11,9.253090126573412e-10,0.0,1.599983410246717e-07,0.0,9e-08,0.0,2.0863675019771727e-10,1.398064526965545e-06,6.5617858128753e-10,4.175354516649548e-11,5.126916304451313e-14,9.775997009798426e-14,4.5308402845122014e-13,4.614430667547538e-13,1.8695161699577658e-08,1.2311300482178742e-09,2.6612951792214244e-11,2.2807454428749917e-11,1.8072671179164862e-09,2.4994339391868824e-09,5.599118782560661e-13,0.0,3.399886207852669e-06,1.2185553164226669e-12,4.292697971117815e-11,1.160596611150762e-12,7.587542125464806e-11,0.0
3400,0.0,0.0,9.9676844197089e-09,0.0,1.3329247600686502e-10,4.300435775407431e-11,9.25983353745933e-10,0.0,1.599983557130137e-07,0.0,9e-08,0.0,2.0865668583230776e-10,1.3979087809031532e-06,6.543320908509412e-10,4.209534088529235e-11,5.803117425800233e-14,1.0431106010812952e-13,4.698985213056946e-13,4.783490718693916e-13,1.86268806844785e-08,1.2835775774546798e-09,2.6899474160860132e-11,2.2104345081549737e-11,1.9843457834001978e-09,2.4994276849857785e-09,5.554878668225573e-13,0.0,3.3998755709231087e-06,1.2977197051503988e-12,4.092460445635333e-11,1.1728443553067582e-12,8.084986435833805e-11,0.0
3500,0.0,0.0,9.965293857110817e-09,0.0,1.346652112960621e-10,4.264375346659271e-11,9.230988108781972e-10,0.0,1.5999811467449106e-07,0.0,9e-08,0.0,2.085568739348804e-10,1.397887369937222e-06,6.545552750410639e-10,4.3294523745367125e-11,5.659370831801554e-14,1.1150486161622925e-13,4.950128998203594e-13,5.111517851307062e-13,1.854494004866e-08,1.3752911026361788e-09,2.722661841516388e-11,2.2862607949156454e-11,2.203050775319562e-09,2.499417037693148e-09,5.585082008412899e-13,0.0,3.3998611804366214e-06,1.2794520697239514e-12,4.948629228551064e-11,1.2277091376178738e-12,7.880664097850153e-11,0.0
3600,0.0,0.0,9.966132431464287e-09,0.0,1.351170866887661e-10,4.049367991361096e-11,9.196245266219894e-10,0.0,1.599981502594209e-07,0.0,9e-08,0.0,2.0852276385087093e-10,1.3975440582180707e-06,6.540710688938716e-10,4.7413115637550914e-11,6.267252927893486e-14,1.1679555999658746e-13,5.325016317218372e-13,5.363540396960095e-13,1.8581507410015257e-08,1.4632123377787752e-09,2.8913153347045498e-11,2.4188494282480398e-11,2.38001088017491e-09,2.4994251326535275e-09,5.865821458213018e-13,0.0,3.3998554638849014e-06,1.3353684206967814e-12,5.2728033466260816e-11,1.2528264356121703e-12,8.466777758781347e-11,0.0
3700,0.0,0.0,9.965437069097744e-09,0.0,1.3587426596716097e-10,3.959155034569442e-11,9.204933354568244e-10,0.0,1.5999798098305454e-07,0.0,9e-08,0.0,2.08473786527624e-10,1.397461890052254e-06,6.534303650841537e-10,4.7437714745246303e-11,6.471682400365845e-14,1.2621415003104525e-13,5.652253293653345e-13,5.365571795894734e-13,1.8503754306862903e-08,1.4675262897621953e-09,2.964976245182372e-11,2.537094704015767e-11,2.4130915886827747e-09,2.4994187750163493e-09,5.976167123252115e-13,0.0,3.3998475044733546e-06,1.3420852597129121e-12,6.495366452169313e-11,1.3178586845634295e-12,8.221844699286078e-11,0.0
3800,0.0,0.0,9.964620966600383e-09,0.0,1.3505671205639388e-10,3.8464334568052944e-11,9.133051063623716e-10,0.0,1.5999771576079697e-07,0.0,9e-08,0.0,2.0848309157718354e-10,1.3973379378145855e-06,6.516587494028266e-10,4.892381486316075e-11,6.8872306321032e-14,1.332756186204955e-13,5.867202543975137e-13,5.649434452753101e-13,1.841763770722326e-08,1.5070323072244741e-09,2.977484322102224e-11,2.5505689360479528e-11,2.579039836867501e-09,2.4993906112330657e-09,6.102461903088487e-13,0.0,3.39984430611792e-06,1.3705546427919834e-12,6.435552164107207e-11,1.2989027062243043e-12,8.930894025782134e-11,0.0
3900,0.0,0.0,9.963103923176664e-09,0.0,1.3573244204906968e-10,3.4678925022666665e-11,9.165050926506989e-10,0.0,1.5999775954675016e-07,0.0,9e-08,0.0,2.0838979332238705e-10,1.3973234175663752e-06,6.513309359642918e-10,4.938064691012051e-11,7.55136086927651e-14,1.373876965056838e-13,6.276467830472364e-13,6.156571652180804e-13,1.8434377030633594e-08,1.5039151439787867e-09,3.188472730757496e-11,2.750270210663384e-11,2.778403428650812e-09,2.4993921188231593e-09,5.943180083478078e-13,0.0,3.3998348979494294e-06,1.3621025941761799e-12,7.558654839501277e-11,1.3806254855648885e-12,8.950913190954138e-11,0.0
4000,0.0,0.0,9.964729581401797e-09,0.0,1.3657755161875286e-10,3.2291459280391675e-11,9.142143751401423e-10,0.0,1.5999748351183856e-07,0.0,9e-08,0.0,2.084217295037602e-10,1.397058480349353e-06,6.498449973852483e-10,5.123225005059625e-11,7.472981484788991e-14,1.4805503252043059e-13,6.051767774662275e-13,6.141392706535297e-13,1.8327899864560363e-08,1.5873042987020405e-09,3.148466611064369e-11,2.646206056875473e-11,2.9133514999273476e-09,2.499373113869639e-09,6.157594493766204e-13,0.0,3.3998185461055096e-06,1.4210029140464394e-12,8.505957079456192e-11,1.407929846021684e-12,9.532725777893478e-11,0.0
