milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
0,0.0,0.0,1.000096215322495e-08,0.0,9.993515881880425e-11,9.232582260256588e-11,1.0004928054830302e-09,0.0,1.60000087527531e-07,0.0,9e-08,0.0,2.0995427243528647e-10,1.399953533197519e-06,6.983391227433011e-10,-8.938751706159401e-13,1.8871351083273642e-15,-2.7696077082888764e-15,-1.962133425970152e-14,7.1626411170868e-15,2.0055256333589218e-08,2.744642028064684e-11,9.265720785782878e-13,9.121928850443674e-13,-5.266448024164795e-11,2.4999823862584234e-09,-7.477653580492795e-15,0.0,3.3999935307037684e-06,-2.3288964917005782e-14,4.855666768165302e-12,2.109945324422936e-14,3.7601599291324845e-13,0.0
100,0.0,0.0,9.998088548359574e-09,0.0,1.0070255754545743e-10,9.592694968512403e-11,9.99311837313607e-10,0.0,1.600000421491334e-07,0.0,9e-08,0.0,2.0994485738952716e-10,1.3998500584905767e-06,7.001610054275669e-10,-4.260896837778416e-13,-3.1142677532938055e-15,2.7220152857823895e-15,-2.0300695167415293e-14,-1.602472725188341e-14,1.99783387853467e-08,2.0484734773298616e-11,1.1879674194672385e-12,6.973672756876379e-13,9.87159058902195e-11,2.4999822020078e-09,6.262212147867454e-15,0.0,3.3999920619240807e-06,6.449390729591649e-14,-3.537925604789643e-12,6.035589634913597e-14,4.500517380827527e-12,0.0
200,0.0,0.0,9.998438251648996e-09,0.0,1.0269291658036664e-10,9.581553573685915e-11,9.944633655887134e-10,0.0,1.5999998018345123e-07,0.0,9e-08,0.0,2.098827958086146e-10,1.4000926485334505e-06,6.967832645178966e-10,1.638305723015667e-12,3.0016680273283254e-15,1.4590676548128286e-15,3.079549355519839e-14,1.180965613529496e-15,1.98859343411036e-08,7.831704355385465e-11,3.3998999916092064e-13,-6.789271760367061e-13,-1.0922837600675909e-10,2.4999612572023043e-09,4.4970284487542806e-14,0.0,3.3999911386420458e-06,5.103830586482028e-14,-4.577764630209441e-12,4.264874270812762e-14,3.521271646767735e-12,0.0
300,0.0,0.0,9.996048590560942e-09,0.0,1.0282692851168995e-10,9.285715785370673e-11,9.941056348717757e-10,0.0,1.6000003605859946e-07,0.0,9e-08,0.0,2.098336631478838e-10,1.399872053876952e-06,6.939880156880558e-10,5.008870631847031e-12,-1.870492546156146e-15,-1.3452931956396996e-15,2.7613374392092503e-14,2.270111823474622e-14,1.9837431931375564e-08,1.781104107083895e-10,-4.2848941108721377e-13,2.8038210769786644e-13,-5.156621588408243e-13,2.499938133293148e-09,6.565332375456021e-14,0.0,3.3999899006634714e-06,1.0402537559273978e-13,-1.050512207823011e-12,1.244975148278946e-13,8.385451883014734e-12,0.0
400,0.0,0.0,9.99421080434269e-09,0.0,1.0603469790001221e-10,9.208345641722702e-11,9.882685180642265e-10,0.0,1.5999991899264625e-07,0.0,9e-08,0.0,2.0988153871596639e-10,1.4000112638039285e-06,6.943658661102927e-10,6.562570594696125e-12,3.265277485677562e-16,-4.250091304841325e-15,-1.9668699226347876e-14,1.0813739976838498e-14,1.9871598740525392e-08,1.0240118962258427e-10,8.743061748069483e-13,-3.3070256196470535e-13,-6.370473179342547e-11,2.4999306277185802e-09,6.447879712042351e-14,0.0,3.3999879431784013e-06,1.7601314334128293e-13,2.565492070337061e-13,1.4262458160523764e-13,9.693971550334151e-12,0.0
500,0.0,0.0,9.994431946258733e-09,0.0,1.0599826564388513e-10,9.032859490036519e-11,9.859534617638985e-10,0.0,1.599999506830668e-07,0.0,9e-08,0.0,2.0981645666742797e-10,1.3999770764881913e-06,6.945342343125378e-10,8.402710213139322e-12,6.202320345910062e-17,4.582282027864841e-15,-5.018080084120906e-15,1.1329957302141004e-14,1.9863818809253173e-08,1.7347135647569803e-10,2.2378211624132314e-12,1.5867811357873808e-12,1.7669760677226496e-11,2.4998816202708674e-09,1.0132341583770446e-13,0.0,3.399989366799422e-06,1.9312761556470456e-13,9.552486531411763e-14,1.4535746380632887e-13,1.1775442795183928e-11,0.0
600,0.0,0.0,9.991522221295849e-09,0.0,1.0746916993566461e-10,8.843768422589261e-11,9.840133085043117e-10,0.0,1.5999996137280058e-07,0.0,9e-08,0.0,2.0983375635054212e-10,1.3999233583461705e-06,6.933127743275547e-10,8.011195473898975e-12,-6.450030164721398e-16,-1.5543505090002454e-15,-5.345667410230211e-15,-4.6680779823269435e-15,1.9767250286878182e-08,2.3254213546186734e-10,2.246692139326448e-12,6.653516753352239e-13,-1.025413778999778e-10,2.499878678102894e-09,1.439881150212708e-13,0.0,3.399993012024657e-06,3.19637009131199e-13,1.3097207564019034e-12,2.4677088220135814e-13,1.5926459629525154e-11,0.0
700,0.0,0.0,9.992414956061725e-09,0.0,1.0920610327002073e-10,9.200963513782411e-11,9.848012527958251e-10,0.0,1.5999992524934704e-07,0.0,9e-08,0.0,2.0969914790594156e-10,1.3998734682125342e-06,6.911977443911715e-10,1.0675892986549794e-11,4.017944161489307e-16,9.675102531022724e-15,2.654056089940666e-14,2.638948381925308e-14,1.9750245292231658e-08,2.4503570455610015e-10,1.7540223341680631e-12,2.394681292799875e-12,1.6432518032591237e-11,2.4998449256264986e-09,1.321084895014783e-13,0.0,3.3999759958319383e-06,3.703159686269008e-13,-3.472375842982752e-12,2.7194577979901374e-13,1.7953396519972783e-11,0.0
800,0.0,0.0,9.989563788399294e-09,0.0,1.089427646010883e-10,9.072692871074709e-11,9.830745268499787e-10,0.0,1.5999971909595474e-07,0.0,9e-08,0.0,2.0967344089152563e-10,1.3999158517952766e-06,6.881515870686562e-10,1.2725126563670312e-11,5.1791349499435634e-15,7.943819230750498e-16,3.940291400860203e-14,2.3042374336513008e-14,1.9650577382531983e-08,2.827316336734019e-10,3.1457350257640033e-12,1.2085618831115653e-12,4.792039570371077e-11,2.4998546796779087e-09,1.850592996076874e-13,0.0,3.3999728203793582e-06,3.5886876975046507e-13,4.1377493367759704e-12,2.6706146885656853e-13,1.6694487728308055e-11,0.0
900,0.0,0.0,9.990072832378426e-09,0.0,1.100044912185347e-10,8.942626630009747e-11,9.792560703894193e-10,0.0,1.599997206519713e-07,0.0,9e-08,0.0,2.0971151305872497e-10,1.4000075749903997e-06,6.87103929937658e-10,1.4067926207366416e-11,7.351745262472271e-15,9.200492932976206e-15,2.1548313370567247e-14,6.520838815343968e-14,1.9592741621774755e-08,4.0330408741548003e-10,4.533219064931209e-12,2.5054585542657996e-12,1.991805834811728e-10,2.499796737116976e-09,1.7809112790401282e-13,0.0,3.3999699306033526e-06,3.774864162291521e-13,3.4589511997536373e-12,3.118153769867373e-13,2.206578564582844e-11,0.0
