milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
1000,4.346104903160345e-34,0.011759056870631399,2.8987303733914536e-33,0.0379799887571665,1.7881352243405648e-34,0.003942399901237671,9.616485293898889e-34,0.00200010981212238,1.7757795442855444e-34,1.0352094271314551e-38,1.58218330837063e-05,7.945176733926076e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588378e-06,3.331121046515898e-08,-3.1278100621292144e-50,4.462766125980205e-34,1.7199831331351113e-35,0.000286841656341217,0.003037836148443192,-1.741927921087487e-33
1100,4.569112643197531e-34,0.011759056870631399,2.4116285751423986e-33,0.0379799887571665,3.062682080158663e-34,0.003942399901237672,1.0869496229785008e-33,0.00200010981212238,1.9565114743306944e-34,1.2891383260674468e-38,1.5821833083706308e-05,7.931814207699021e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588386e-06,3.331121046515899e-08,-3.057882229244261e-50,4.449398203179165e-34,1.6102891643851054e-35,0.000286841656341217,0.003037836148443192,-1.4263462913559067e-33
1200,5.311239119487303e-34,0.011759056870631399,2.8119515853317994e-33,0.0379799887571665,4.382407749815981e-34,0.003942399901237672,1.2792653469732276e-33,0.00200010981212238,1.973596726417348e-34,1.1720652367209268e-38,1.58218330837063e-05,7.55045975199777e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588397e-06,3.331121046515899e-08,-3.054862242104334e-50,4.735169837410068e-34,2.230376659665758e-35,0.000286841656341217,0.003037836148443192,2.7128460586380924e-34
1300,5.593407389431415e-34,0.011759056870631399,4.121245304860054e-33,0.0379799887571665,4.500454404374731e-34,0.003942399901237672,1.146842648830604e-33,0.00200010981212238,2.0514302575717805e-34,1.4072354948040074e-38,1.5821833083706305e-05,7.5996487219272e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588395e-06,3.331121046515898e-08,-3.15225273339975e-50,4.99110354976536e-34,2.354122092648371e-35,0.000286841656341217,0.0030378361484431926,-5.124733328335623e-34
1400,5.829689735030308e-34,0.011759056870631399,4.279622195507493e-33,0.0379799887571665,6.559301411510252e-34,0.003942399901237672,1.4401548695984832e-33,0.00200010981212238,2.1791894775284225e-34,1.409466006352513e-38,1.5821833083706308e-05,7.263647863015039e-35,2.30017456622937e-08,1.3524819675705262e-05,9.353347240588383e-06,3.331121046515899e-08,-3.465457103787134e-50,4.7426147938632585e-34,2.746640769397084e-35,0.000286841656341217,0.003037836148443192,3.101957333949042e-34
1500,6.298568779636155e-34,0.011759056870631399,5.09005941337768e-33,0.0379799887571665,6.764677258187381e-34,0.003942399901237672,1.6348778129164142e-33,0.00200010981212238,2.1181504140008768e-34,1.5268632992280169e-38,1.58218330837063e-05,6.957888086539171e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588395e-06,3.331121046515899e-08,-3.3316050703796785e-50,5.148987911356208e-34,2.924890704396027e-35,0.000286841656341217,0.0030378361484431926,1.8143478519064184e-33
1600,6.6731681142838265e-34,0.011759056870631399,5.180101913484128e-33,0.0379799887571665,6.854094716386474e-34,0.003942399901237672,1.531723751969843e-33,0.00200010981212238,2.2921409756614594e-34,1.6187150827725694e-38,1.5821833083706305e-05,6.337338311985462e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588385e-06,3.331121046515899e-08,-3.517162735229367e-50,5.256991810885731e-34,3.109882540284726e-35,0.000286841656341217,0.0030378361484431926,2.5641339712190864e-33
1700,7.51101148742205e-34,0.011759056870631399,5.677379351048684e-33,0.0379799887571665,7.265782927984089e-34,0.003942399901237672,1.8033279053696955e-33,0.00200010981212238,2.338696244837693e-34,1.8967780595868158e-38,1.58218330837063e-05,6.406266035116443e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.331121046515899e-08,-3.336408844728064e-50,5.61101776010833e-34,2.9849020738541397e-35,0.000286841656341217,0.0030378361484431926,3.2583735314804035e-33
1800,7.2248854373217394e-34,0.011759056870631399,5.8042840637304195e-33,0.0379799887571665,8.244463042422987e-34,0.003942399901237672,1.8102175646714717e-33,0.00200010981212238,2.3753783553660346e-34,1.8922299589330772e-38,1.5821833083706305e-05,6.12321272163661e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588388e-06,3.3311210465158996e-08,-3.478647436215935e-50,5.850723007947177e-34,3.587513304738674e-35,0.000286841656341217,0.003037836148443193,3.186832527052721e-33
1900,8.241105340073924e-34,0.011759056870631397,7.090882462364343e-33,0.0379799887571665,8.871499026878996e-34,0.003942399901237672,2.0449517969722154e-33,0.00200010981212238,2.5574122653713724e-34,2.071841175551359e-38,1.5821833083706308e-05,5.49453326300625e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.35334724058838e-06,3.331121046515899e-08,-3.698223541779497e-50,5.601027170704602e-34,3.515298990315461e-35,0.000286841656341217,0.003037836148443193,4.481705154477229e-33
2000,8.109983720551387e-34,0.011759056870631397,6.579145043660514e-33,0.0379799887571665,9.943453728696133e-34,0.003942399901237672,2.1754566320231573e-33,0.00200010981212238,2.506413402744917e-34,2.0291368713095503e-38,1.5821833083706305e-05,5.781656161253341e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588393e-06,3.331121046515899e-08,-3.432242849120804e-50,6.203768837624742e-34,3.9182639769738197e-35,0.000286841656341217,0.003037836148443193,5.0347195802295455e-33
2100,8.365038649282989e-34,0.011759056870631397,7.15361535712583e-33,0.0379799887571665,1.1694405751937522e-33,0.003942399901237672,2.182289673764337e-33,0.00200010981212238,2.5640001175033583e-34,2.2857010400106408e-38,1.5821833083706308e-05,5.469968675314249e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.35334724058839e-06,3.331121046515899e-08,-3.493521970223036e-50,6.255355934538031e-34,3.792152043770265e-35,0.000286841656341217,0.0030378361484431926,5.950374558087899e-33
2200,9.77639921295378e-34,0.011759056870631397,7.506793317438336e-33,0.0379799887571665,1.2219902435175816e-33,0.003942399901237672,2.1369979598479188e-33,0.00200010981212238,2.8179158406741505e-34,2.436064804505557e-38,1.5821833083706308e-05,4.766592099221682e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588378e-06,3.331121046515899e-08,-3.4763865892717927e-50,6.151335377170969e-34,4.3370639037905225e-35,0.000286841656341217,0.003037836148443193,6.748230771224405e-33
2300,9.302936308558244e-34,0.011759056870631397,8.047826791734707e-33,0.0379799887571665,1.1951289967813644e-33,0.003942399901237672,2.3031846535110576e-33,0.00200010981212238,2.8002345564440607e-34,2.3030903231408544e-38,1.58218330837063e-05,4.7303092486875647e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588378e-06,3.331121046515899e-08,-3.912935889951204e-50,6.5065274735917845e-34,4.503464883929569e-35,0.000286841656341217,0.0030378361484431934,7.551623079903345e-33
2400,1.0070491963374573e-33,0.011759056870631397,8.534958596038962e-33,0.0379799887571665,1.3837206394191201e-33,0.003942399901237672,2.5388619146959222e-33,0.00200010981212238,2.9801438213902043e-34,2.598483684029253e-38,1.5821833083706308e-05,4.250774307739571e-35,2.3001745662293693e-08,1.3524819675705251e-05,9.353347240588393e-06,3.331121046515899e-08,-3.584219877177159e-50,6.759967046153669e-34,4.34879373763711e-35,0.000286841656341217,0.0030378361484431934,8.229184733312856e-33
2500,1.0388985861901253e-33,0.011759056870631397,9.487970901369031e-33,0.0379799887571665,1.4951855549526692e-33,0.003942399901237672,2.5164110039593594e-33,0.00200010981212238,2.887851947599163e-34,2.6756878531093736e-38,1.5821833083706305e-05,4.2235232739818675e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,-3.98449158909107e-50,6.978351990610565e-34,4.7494941363043935e-35,0.000286841656341217,0.003037836148443193,7.99039432838774e-33
2600,1.0777369339310865e-33,0.011759056870631397,1.0390520712365742e-32,0.0379799887571665,1.4886977472797936e-33,0.003942399901237672,2.623265108242966e-33,0.00200010981212238,3.090482400872008e-34,2.731157551305907e-38,1.58218330837063e-05,4.1185288523235147e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588378e-06,3.331121046515899e-08,-3.8311001075054847e-50,7.289593896073749e-34,5.164264344216476e-35,0.000286841656341217,0.003037836148443194,8.754780314979654e-33
2700,1.10061904492927e-33,0.011759056870631395,1.0128812404322254e-32,0.0379799887571665,1.6673529431702053e-33,0.003942399901237672,2.9258582426252366e-33,0.00200010981212238,3.11979784440975e-34,2.6969156759149915e-38,1.58218330837063e-05,3.4613211374824025e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588393e-06,3.331121046515899e-08,-3.9386364991673385e-50,7.282425734545516e-34,5.540951160820508e-35,0.000286841656341217,0.0030378361484431943,1.0369326472641268e-32
2800,1.1424865868747582e-33,0.011759056870631395,1.1396647799184147e-32,0.0379799887571665,1.685378850241393e-33,0.003942399901237672,3.0192589674351e-33,0.0020001098121223805,3.2352266302454535e-34,2.9458632778630673e-38,1.58218330837063e-05,3.200675069953574e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588383e-06,3.331121046515899e-08,-4.173555560175554e-50,7.492803017856522e-34,5.372062396798871e-35,0.000286841656341217,0.003037836148443194,1.1103334783254314e-32
2900,1.254481467592386e-33,0.011759056870631395,1.1151825664516568e-32,0.0379799887571665,1.7969055432545702e-33,0.003942399901237672,3.114037474964668e-33,0.0020001098121223805,3.236719527326902e-34,3.1244597875621774e-38,1.5821833083706305e-05,2.782620592047375e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588392e-06,3.331121046515898e-08,-3.956971861242224e-50,7.578471061575639e-34,5.744001781083731e-35,0.000286841656341217,0.0030378361484431943,1.1268911766664649e-32
3000,1.2718096117856185e-33,0.011759056870631395,1.2007621407858584e-32,0.0379799887571665,1.9335581152471634e-33,0.003942399901237673,3.159794691447139e-33,0.0020001098121223805,3.2718053183907194e-34,3.2474477652961605e-38,1.5821833083706308e-05,2.683750254851308e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588392e-06,3.331121046515899e-08,-4.1036413846309616e-50,7.647053286053984e-34,5.832079920663965e-35,0.000286841656341217,0.0030378361484431943,1.1149579204061992e-32
3100,1.2804628578765036e-33,0.011759056870631395,1.2520607488952722e-32,0.0379799887571665,2.0005107971333915e-33,0.003942399901237673,3.22959402585558e-33,0.0020001098121223805,3.549133748432033e-34,3.1491028254157496e-38,1.5821833083706305e-05,2.3205053026433439e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058839e-06,3.331121046515899e-08,-3.9348194311466118e-50,7.76771634635625e-34,5.976624884926227e-35,0.000286841656341217,0.0030378361484431943,1.1756983214286767e-32
3200,1.3647650942330701e-33,0.011759056870631395,1.2583916248629785e-32,0.0379799887571665,2.002065120226751e-33,0.003942399901237673,3.321999788213522e-33,0.0020001098121223805,3.5158266407060627e-34,3.267224057325765e-38,1.58218330837063e-05,2.1356875824529417e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588385e-06,3.331121046515899e-08,-4.375363117117115e-50,7.96378308469381e-34,6.387690358268732e-35,0.000286841656341217,0.0030378361484431947,1.3837720068802825e-32
3300,1.3587316824867482e-33,0.011759056870631395,1.342927795737658e-32,0.0379799887571665,2.1374641676818826e-33,0.003942399901237673,3.370359304044421e-33,0.0020001098121223805,3.6499360665064353e-34,3.3127434443472426e-38,1.5821833083706308e-05,2.223579744183304e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588373e-06,3.331121046515899e-08,-4.1940812158219885e-50,8.192435916893215e-34,6.621975901371261e-35,0.000286841656341217,0.003037836148443195,1.328979630526237e-32
3400,1.4525701305542469e-33,0.011759056870631395,1.3880951645979908e-32,0.0379799887571665,2.1094390627243936e-33,0.003942399901237673,3.590310030205167e-33,0.0020001098121223805,3.710468797847156e-34,3.472561298112757e-38,1.5821833083706305e-05,2.0401961559139542e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588381e-06,3.331121046515899e-08,-4.1925522777853636e-50,8.437111562799408e-34,6.63810079871685e-35,0.000286841656341217,0.003037836148443195,1.395805208905833e-32
3500,1.4754653451930584e-33,0.011759056870631394,1.4535771976317166e-32,0.0379799887571665,2.163919297253575e-33,0.003942399901237673,3.580906805735804e-33,0.0020001098121223805,3.6969553415063296e-34,3.6407029444691995e-38,1.5821833083706305e-05,1.4190151428821677e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058839e-06,3.331121046515899e-08,-4.37448067146627e-50,8.610655398056671e-34,6.939729557307556e-35,0.000286841656341217,0.0030378361484431947,1.4662833502700276e-32
3600,1.4713871767235465e-33,0.011759056870631394,1.4087595811182305e-32,0.0379799887571665,2.3760262466925642e-33,0.003942399901237673,3.818900768405522e-33,0.0020001098121223805,3.934403161447187e-34,3.703878242260677e-38,1.58218330837063e-05,1.1637249822368153e-35,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588371e-06,3.331121046515899e-08,-4.1825780105510008e-50,8.638021402455915e-34,7.390157261225957e-35,0.000286841656341217,0.0030378361484431947,1.6072082348502736e-32
3700,1.5241446674718128e-33,0.011759056870631394,1.5197545458649133e-32,0.0379799887571665,2.321867286529706e-33,0.003942399901237673,3.820233166512286e-33,0.0020001098121223805,4.023475398309086e-34,3.7416589741097436e-38,1.5821833083706305e-05,9.322297994826708e-36,2.3001745662293693e-08,1.3524819675705257e-05,9.35334724058837e-06,3.331121046515899e-08,-4.2508845335731125e-50,9.04487925627934e-34,7.7594528017701e-35,0.000286841656341217,0.003037836148443195,1.5970872931122537e-32
3800,1.6495939353860786e-33,0.011759056870631394,1.5052858602089394e-32,0.0379799887571665,2.4930685989429287e-33,0.003942399901237673,4.005985459942315e-33,0.0020001098121223805,4.054120416909159e-34,4.0342989352774275e-38,1.58218330837063e-05,5.9185889580447454e-36,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058838e-06,3.331121046515899e-08,-4.366347645925222e-50,8.969050851072644e-34,7.698478409562765e-35,0.000286841656341217,0.003037836148443195,1.7703424734446617e-32
3900,1.5557801187060558e-33,0.011759056870631394,1.5603606426999486e-32,0.0379799887571665,2.416425648410534e-33,0.003942399901237673,3.9328201148049555e-33,0.0020001098121223805,4.006626985308315e-34,4.109113470069759e-38,1.5821833083706308e-05,8.15782485903374e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588386e-06,3.3311210465158996e-08,-4.895618719928236e-50,8.958507461128768e-34,7.639233756724452e-35,0.000286841656341217,0.0030378361484431956,1.7370825131057932e-32
4000,1.6278437362553688e-33,0.011759056870631394,1.63216296510202e-32,0.0379799887571665,2.453714225713877e-33,0.003942399901237673,3.9714417523907716e-33,0.0020001098121223805,3.924273847359445e-34,3.8701940047612436e-38,1.5821833083706308e-05,5.495582227113908e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588385e-06,3.3311210465159e-08,-5.351933370582236e-50,9.354878498779404e-34,7.960308586809308e-35,0.000286841656341217,0.0030378361484431956,1.654139921163602e-32
4100,1.6086051563394e-33,0.011759056870631394,1.5610860418170327e-32,0.0379799887571665,2.595844152301649e-33,0.003942399901237673,4.18326571465527e-33,0.0020001098121223805,4.086504153613066e-34,4.046344112422029e-38,1.5821833083706308e-05,7.269401344394888e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588383e-06,3.3311210465158996e-08,-5.938242080423246e-50,9.162304572702916e-34,8.499754383110526e-35,0.000286841656341217,0.0030378361484431956,1.7187846524792812e-32
4200,1.652796561520898e-33,0.011759056870631394,1.576642111766144e-32,0.0379799887571665,2.571247488774872e-33,0.003942399901237673,4.113059945223741e-33,0.0020001098121223805,3.905921798420815e-34,3.9096067609957316e-38,1.5821833083706308e-05,4.151197764819523e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.3311210465158996e-08,-6.451756640952214e-50,9.018481105947599e-34,8.89926280657074e-35,0.000286841656341217,0.0030378361484431956,1.6875359318906138e-32
4300,1.6301139138433175e-33,0.011759056870631394,1.5592134761141083e-32,0.0379799887571665,2.5829609805978542e-33,0.003942399901237673,4.195724549894319e-33,0.0020001098121223805,3.878491907915236e-34,4.1230912342426944e-38,1.58218330837063e-05,7.414767202490279e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588375e-06,3.3311210465158996e-08,-6.634922597913603e-50,9.006514864957377e-34,9.055884132149717e-35,0.000286841656341217,0.0030378361484431956,1.6546064940362537e-32
4400,1.588041050522004e-33,0.011759056870631394,1.5984525677244995e-32,0.0379799887571665,2.515785034814247e-33,0.003942399901237673,4.033112348166493e-33,0.0020001098121223805,4.042754888117402e-34,3.8970757838557154e-38,1.5821833083706308e-05,9.309725700277017e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588381e-06,3.3311210465158996e-08,-7.048841108820397e-50,9.084466170738291e-34,9.162594142310679e-35,0.000286841656341217,0.0030378361484431956,1.701265835982628e-32
4500,1.623321471465295e-33,0.011759056870631394,1.59710227317975e-32,0.0379799887571665,2.467646599418745e-33,0.003942399901237673,4.023076537177543e-33,0.0020001098121223805,3.909026309108696e-34,3.912024941654892e-38,1.5821833083706305e-05,5.1876922158744056e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588388e-06,3.3311210465158996e-08,-7.551228631330569e-50,9.044674105872927e-34,9.65105938825574e-35,0.000286841656341217,0.003037836148443195,1.6673161321729866e-32
4600,1.628128860317645e-33,0.011759056870631394,1.676023741625017e-32,0.0379799887571665,2.5994197139371384e-33,0.003942399901237673,4.075101799756314e-33,0.0020001098121223805,3.939773623812903e-34,3.961012140183045e-38,1.5821833083706308e-05,7.036579273931733e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588385e-06,3.3311210465158996e-08,-8.246896853434885e-50,9.444948387849588e-34,9.439727853102414e-35,0.000286841656341217,0.0030378361484431956,1.6959236788106322e-32
4700,1.6260910681025335e-33,0.011759056870631394,1.634496319286993e-32,0.0379799887571665,2.551967826997388e-33,0.003942399901237673,4.245405855123487e-33,0.0020001098121223805,3.964190348197015e-34,3.9146617697539006e-38,1.58218330837063e-05,8.646994677155537e-36,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588383e-06,3.3311210465158996e-08,-8.474489934194013e-50,9.253131849769987e-34,9.993953552303235e-35,0.000286841656341217,0.0030378361484431956,1.7305765886669528e-32
4800,1.6187722227134707e-33,0.011759056870631394,1.6978051514918612e-32,0.0379799887571665,2.6166264858657337e-33,0.003942399901237673,4.008215315343217e-33,0.0020001098121223805,3.9030436324042774e-34,4.1467526675611286e-38,1.58218330837063e-05,6.399048888494319e-36,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588383e-06,3.3311210465158996e-08,-9.306694708802196e-50,9.425312646333164e-34,1.0061499897184732e-34,0.000286841656341217,0.003037836148443196,1.7432488793121995e-32
4900,1.6252943861134562e-33,0.011759056870631394,1.6598503948240796e-32,0.0379799887571665,2.469183647175157e-33,0.003942399901237673,4.0300460345250424e-33,0.0020001098121223805,3.995255814095023e-34,4.089506778393987e-38,1.5821833083706308e-05,6.146131814964658e-36,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588381e-06,3.3311210465158996e-08,-9.590349385315545e-50,9.180957349463988e-34,1.0102371731687568e-34,0.000286841656341217,0.0030378361484431956,1.659627959455979e-32
5000,1.6060013348350187e-33,0.011759056870631394,1.7360362249480632e-32,0.0379799887571665,2.5062341625902218e-33,0.003942399901237673,4.12435289672968e-33,0.0020001098121223805,4.015330971263772e-34,3.964217034669239e-38,1.5821833083706308e-05,7.270774641233835e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588376e-06,3.3311210465158996e-08,-1.0135888043598396e-49,8.967379573285574e-34,1.064044772265608e-34,0.000286841656341217,0.0030378361484431956,1.7784781707013108e-32
