milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
1000,4.493338863255809e-34,0.011759056870631399,2.559938445039632e-33,0.0379799887571665,2.357836624387677e-34,0.003942399901237671,1.0020573538079667e-33,0.00200010981212238,1.8050476876337601e-34,9.853628987484269e-39,1.5821833083706308e-05,8.082342187486495e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588381e-06,3.331121046515899e-08,-2.902047406914973e-50,4.377166691587673e-34,1.4148367247736883e-35,0.000286841656341217,0.0030378361484431926,-1.0760400379657424e-33
1100,4.863776278208639e-34,0.011759056870631399,2.7436150734580585e-33,0.0379799887571665,2.6589930615242617e-34,0.003942399901237672,1.134632965420167e-33,0.00200010981212238,1.8065758640166477e-34,1.1115460961425505e-38,1.58218330837063e-05,7.823924975762973e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588393e-06,3.331121046515899e-08,-3.168891507659559e-50,4.459385898139091e-34,1.5008832324926327e-35,0.000286841656341217,0.003037836148443192,-1.868588014952671e-33
1200,4.652415524137509e-34,0.011759056870631399,3.694527017911628e-33,0.0379799887571665,3.8122955828925187e-34,0.003942399901237672,1.1946653326757747e-33,0.00200010981212238,2.030140149033241e-34,1.3399734860930507e-38,1.58218330837063e-05,7.464468348174746e-35,2.30017456622937e-08,1.352481967570526e-05,9.35334724058839e-06,3.331121046515899e-08,-3.2461390200652076e-50,4.773174357776201e-34,1.9648496374944426e-35,0.000286841656341217,0.003037836148443192,-1.3710396467780502e-34
1300,5.225737241510266e-34,0.011759056870631399,3.5153836008694716e-33,0.0379799887571665,5.398568898246976e-34,0.003942399901237672,1.2409914303042073e-33,0.00200010981212238,2.027468515015166e-34,1.318086809745138e-38,1.5821833083706305e-05,7.303261047728066e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588383e-06,3.331121046515899e-08,-3.0817941717692013e-50,4.638766883811528e-34,2.42315711819814e-35,0.000286841656341217,0.0030378361484431926,-2.4958321393794507e-34
1400,5.839039232487813e-34,0.011759056870631399,4.002880362225158e-33,0.0379799887571665,6.060489193627902e-34,0.003942399901237672,1.5155700520326422e-33,0.00200010981212238,1.997312312365607e-34,1.527792215148284e-38,1.5821833083706308e-05,7.128184897166097e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,-3.2758811649604784e-50,5.087948262312746e-34,2.2553640037951487e-35,0.000286841656341217,0.0030378361484431926,1.671298594829682e-33
1500,6.448538034153055e-34,0.011759056870631399,4.920947845379155e-33,0.0379799887571665,6.230776521847686e-34,0.003942399901237672,1.4117249690644155e-33,0.00200010981212238,2.2709361429791046e-34,1.483386829868921e-38,1.5821833083706305e-05,7.061917625892911e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588381e-06,3.331121046515899e-08,-3.338329792558561e-50,5.24414647398667e-34,2.656514493704521e-35,0.000286841656341217,0.003037836148443193,8.93337503391824e-34
1600,7.242325339907055e-34,0.011759056870631399,5.278762242971706e-33,0.0379799887571665,6.934573511937617e-34,0.003942399901237672,1.6453843830926007e-33,0.00200010981212238,2.339551139952208e-34,1.659799459477238e-38,1.58218330837063e-05,6.721372868894379e-35,2.30017456622937e-08,1.352481967570526e-05,9.353347240588376e-06,3.3311210465158996e-08,-3.4341841155047518e-50,5.20627648292778e-34,3.141560229500511e-35,0.000286841656341217,0.0030378361484431926,2.0616370005795863e-33
1700,7.559498647266476e-34,0.011759056870631399,6.047496558286267e-33,0.0379799887571665,7.442024300217284e-34,0.003942399901237672,1.7776858537066487e-33,0.00200010981212238,2.253079504574815e-34,1.8402426696641054e-38,1.58218330837063e-05,6.562591907166804e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588386e-06,3.331121046515899e-08,-3.5879116211015977e-50,5.442161909087467e-34,3.2118926061812383e-35,0.000286841656341217,0.0030378361484431926,2.466165354991401e-33
1800,8.000228180755752e-34,0.011759056870631399,6.354646220855277e-33,0.0379799887571665,8.127530742440977e-34,0.003942399901237672,1.702404227746791e-33,0.00200010981212238,2.5265421384214398e-34,1.9776841262143028e-38,1.5821833083706308e-05,5.835845194216448e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588395e-06,3.331121046515899e-08,-3.6022052635717486e-50,5.593671492354784e-34,3.521020600855261e-35,0.000286841656341217,0.003037836148443193,3.926086233922071e-33
1900,8.11406574993256e-34,0.011759056870631397,6.935100365270352e-33,0.0379799887571665,1.051491829397958e-33,0.003942399901237672,1.9223026891278743e-33,0.00200010981212238,2.50161222806574e-34,1.8938829529653756e-38,1.5821833083706308e-05,5.836089970016926e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588381e-06,3.331121046515899e-08,-3.592828298331413e-50,5.748361247618559e-34,3.634089260770663e-35,0.000286841656341217,0.0030378361484431926,4.5505349374874554e-33
2000,8.09359433278729e-34,0.011759056870631397,6.884314425008802e-33,0.0379799887571665,1.0234975440032497e-33,0.003942399901237672,1.9708395780083282e-33,0.00200010981212238,2.641901663781243e-34,2.0925653602611715e-38,1.5821833083706305e-05,5.567234266972648e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588375e-06,3.331121046515899e-08,-3.5396194771236247e-50,5.9221808907662786e-34,3.9473245497072077e-35,0.000286841656341217,0.003037836148443193,5.175452954287407e-33
2100,9.417608568779621e-34,0.011759056870631397,7.93493174220725e-33,0.0379799887571665,1.0445497237662887e-33,0.003942399901237672,2.1727282107787142e-33,0.00200010981212238,2.7132990890121336e-34,2.1020438913945655e-38,1.58218330837063e-05,5.427381771855015e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588373e-06,3.3311210465158996e-08,-3.7803230619723547e-50,5.9343074482374915e-34,4.2093241162633705e-35,0.000286841656341217,0.003037836148443193,6.507449281208778e-33
2200,9.79162228808755e-34,0.011759056870631397,8.39253009639006e-33,0.0379799887571665,1.1318761852415011e-33,0.003942399901237672,2.2246550300904303e-33,0.00200010981212238,2.7414720672463153e-34,2.2560848097038652e-38,1.5821833083706305e-05,5.242124721460095e-35,2.3001745662293693e-08,1.352481967570525e-05,9.353347240588373e-06,3.331121046515899e-08,-3.5800548283828287e-50,6.485411925957638e-34,4.380801687940974e-35,0.000286841656341217,0.003037836148443193,7.07329199770719e-33
2300,9.625431922155422e-34,0.011759056870631397,8.83672343188418e-33,0.0379799887571665,1.3375302391654048e-33,0.003942399901237672,2.4099006665339115e-33,0.00200010981212238,2.8984858319707065e-34,2.5233302306371776e-38,1.5821833083706308e-05,4.5140811222092215e-35,2.3001745662293693e-08,1.352481967570525e-05,9.35334724058838e-06,3.331121046515899e-08,-3.650225741936253e-50,6.6086497270206665e-34,4.310605920473751e-35,0.000286841656341217,0.003037836148443194,6.977412763501754e-33
2400,1.01191047572745e-33,0.011759056870631397,8.679786662594896e-33,0.0379799887571665,1.272493145801708e-33,0.003942399901237672,2.5628109568111253e-33,0.00200010981212238,2.974123186643951e-34,2.5484819407724665e-38,1.5821833083706305e-05,4.5269967421022767e-35,2.3001745662293693e-08,1.352481967570525e-05,9.353347240588383e-06,3.331121046515899e-08,-3.8799920612317296e-50,6.5562293849061385e-34,4.5301190068305796e-35,0.000286841656341217,0.0030378361484431934,7.840166682075433e-33
2500,1.0887609506663943e-33,0.011759056870631397,9.565562445579969e-33,0.0379799887571665,1.4689704047287207e-33,0.003942399901237672,2.5478495173394795e-33,0.00200010981212238,3.037979933450134e-34,2.5032537474270823e-38,1.58218330837063e-05,3.9051660997440134e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588376e-06,3.331121046515899e-08,-3.9042244675221867e-50,6.860540530293819e-34,5.055000667584402e-35,0.000286841656341217,0.003037836148443194,7.823664957735476e-33
2600,1.1322385907656911e-33,0.011759056870631397,1.0520132124858133e-32,0.0379799887571665,1.4991381243245236e-33,0.003942399901237672,2.671841798868744e-33,0.00200010981212238,3.0865783213826134e-34,2.835766110923405e-38,1.58218330837063e-05,4.0246321609652076e-35,2.3001745662293693e-08,1.3524819675705253e-05,9.353347240588376e-06,3.331121046515899e-08,-3.983193681951172e-50,7.016585849137804e-34,4.940769118442139e-35,0.000286841656341217,0.003037836148443193,9.144024351122937e-33
2700,1.1635238802993017e-33,0.011759056870631395,1.0626844906110068e-32,0.0379799887571665,1.5079371064149417e-33,0.003942399901237672,2.9482844254157025e-33,0.00200010981212238,3.149269755300483e-34,2.762916153944156e-38,1.58218330837063e-05,3.7966723411570245e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588393e-06,3.331121046515899e-08,-3.978725919274266e-50,7.048191264337317e-34,5.00015875085793e-35,0.000286841656341217,0.0030378361484431943,1.0614672963411249e-32
2800,1.2311920019277905e-33,0.011759056870631395,1.1321324237363476e-32,0.0379799887571665,1.6577976638247887e-33,0.003942399901237672,2.8193383484381898e-33,0.0020001098121223805,3.116855536579952e-34,2.904203726866108e-38,1.5821833083706305e-05,3.6485035026976073e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588393e-06,3.331121046515899e-08,-3.8562036571535214e-50,7.293910896502194e-34,5.57451843110408e-35,0.000286841656341217,0.0030378361484431947,9.695543721899622e-33
2900,1.2301812352675375e-33,0.011759056870631395,1.0897876663953717e-32,0.0379799887571665,1.824180067283307e-33,0.003942399901237672,3.036808898328896e-33,0.0020001098121223805,3.368691106709662e-34,3.136105900887703e-38,1.5821833083706308e-05,3.365562406064343e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588375e-06,3.331121046515899e-08,-4.036872442286822e-50,7.388340109882922e-34,5.44104896495268e-35,0.000286841656341217,0.003037836148443194,1.0784974454161409e-32
3000,1.2568559005224838e-33,0.011759056870631395,1.1535627118949925e-32,0.0379799887571665,1.853205372487306e-33,0.003942399901237673,3.1796679606900615e-33,0.0020001098121223805,3.3950990729577177e-34,3.2107628550912686e-38,1.5821833083706308e-05,3.103176781823938e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588392e-06,3.331121046515899e-08,-4.230112630237924e-50,7.612674343561978e-34,5.99828515698786e-35,0.000286841656341217,0.0030378361484431943,1.1261814629334109e-32
3100,1.333390304979615e-33,0.011759056870631395,1.2842292322351415e-32,0.0379799887571665,1.9756760480765456e-33,0.003942399901237673,3.146401447160144e-33,0.0020001098121223805,3.4721129028985623e-34,3.194971444099985e-38,1.5821833083706305e-05,2.2646324960188786e-35,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588385e-06,3.331121046515899e-08,-4.2539794160040245e-50,7.79393497828724e-34,5.928266731122986e-35,0.000286841656341217,0.0030378361484431947,1.1896861689733913e-32
3200,1.3893639666692538e-33,0.011759056870631395,1.2477933242062384e-32,0.0379799887571665,1.9948170789702285e-33,0.003942399901237673,3.3030650758950016e-33,0.0020001098121223805,3.5050896834094433e-34,3.23888708920946e-38,1.5821833083706305e-05,2.079594107428349e-35,2.3001745662293693e-08,1.3524819675705253e-05,9.353347240588392e-06,3.331121046515898e-08,-4.2619630517868505e-50,7.944794397643084e-34,6.119295532999818e-35,0.000286841656341217,0.0030378361484431947,1.257452816562771e-32
3300,1.3540032497656824e-33,0.011759056870631395,1.272092272409356e-32,0.0379799887571665,2.1391480605007096e-33,0.003942399901237673,3.365907012059234e-33,0.0020001098121223805,3.5153941917467295e-34,3.3180848283579167e-38,1.5821833083706305e-05,1.9205793036026947e-35,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588386e-06,3.331121046515899e-08,-4.042775642156913e-50,8.061702040212175e-34,6.567486680886434e-35,0.000286841656341217,0.0030378361484431947,1.3650778162144e-32
3400,1.4522854662169065e-33,0.011759056870631395,1.4325580173886237e-32,0.0379799887571665,2.2298797279504342e-33,0.003942399901237673,3.722600423426851e-33,0.0020001098121223805,3.701002319967033e-34,3.533209959833952e-38,1.5821833083706305e-05,1.7887469659402254e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058839e-06,3.331121046515899e-08,-4.259552191767359e-50,8.385530251051185e-34,6.960249551553985e-35,0.000286841656341217,0.0030378361484431943,1.533855626656316e-32
3500,1.5177023683857057e-33,0.011759056870631394,1.4213439210693687e-32,0.0379799887571665,2.1403911420875308e-33,0.003942399901237673,3.7402883863782074e-33,0.0020001098121223805,3.7450029598313615e-34,3.6782878461641943e-38,1.58218330837063e-05,1.4267242732525106e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588381e-06,3.331121046515898e-08,-4.3630212088359175e-50,8.565032412400318e-34,7.196909539222921e-35,0.000286841656341217,0.003037836148443195,1.582405669971752e-32
3600,1.544140046831448e-33,0.011759056870631394,1.4367483785702807e-32,0.0379799887571665,2.3109288822034124e-33,0.003942399901237673,3.858548168553073e-33,0.0020001098121223805,3.8029043314343772e-34,3.623654104658454e-38,1.58218330837063e-05,1.2016462897048354e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058837e-06,3.331121046515899e-08,-4.53341233188438e-50,8.962316658882258e-34,7.059135325639069e-35,0.000286841656341217,0.0030378361484431947,1.6058036338203215e-32
3700,1.578046174387134e-33,0.011759056870631394,1.4569702451909146e-32,0.0379799887571665,2.453810096078828e-33,0.003942399901237673,3.9271719152853644e-33,0.0020001098121223805,3.823982894647803e-34,3.8802825145957665e-38,1.58218330837063e-05,9.916047099141287e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058837e-06,3.331121046515899e-08,-4.404051361615997e-50,9.115111282421318e-34,7.273843886765541e-35,0.000286841656341217,0.0030378361484431947,1.648490562829045e-32
3800,1.575133311125774e-33,0.011759056870631394,1.5954957578857586e-32,0.0379799887571665,2.5684324439522138e-33,0.003942399901237673,3.955002373748079e-33,0.0020001098121223805,3.944896817771528e-34,3.9233522009665037e-38,1.5821833083706305e-05,7.290275787722176e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.331121046515899e-08,-4.458215079146812e-50,9.119795693843686e-34,7.534320000536697e-35,0.000286841656341217,0.0030378361484431956,1.671032499630767e-32
3900,1.583071526272184e-33,0.011759056870631394,1.6338996160600273e-32,0.0379799887571665,2.5453436606368747e-33,0.003942399901237673,3.989082983418639e-33,0.0020001098121223805,3.9075500275380356e-34,3.85861452330024e-38,1.5821833083706305e-05,5.872316681589286e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588373e-06,3.3311210465158996e-08,-5.026786562953144e-50,9.357153790466605e-34,8.181467371176675e-35,0.000286841656341217,0.003037836148443196,1.6616240818805319e-32
4000,1.6530784005809834e-33,0.011759056870631394,1.6284024313543113e-32,0.0379799887571665,2.4856363840019905e-33,0.003942399901237673,3.960086077856354e-33,0.0020001098121223805,4.083749932534766e-34,3.8620835177639406e-38,1.5821833083706308e-05,7.837391536321434e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.35334724058837e-06,3.3311210465158996e-08,-5.549365987556109e-50,9.302818770331003e-34,7.956502253261754e-35,0.000286841656341217,0.0030378361484431956,1.8067653862579237e-32
4100,1.5684989085217793e-33,0.011759056870631394,1.6411319267107458e-32,0.0379799887571665,2.430248110360018e-33,0.003942399901237673,4.024545563730168e-33,0.0020001098121223805,4.0181384519459976e-34,4.0490674006282934e-38,1.5821833083706308e-05,8.03229003785476e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588373e-06,3.3311210465158996e-08,-5.651765491109821e-50,9.401953569809695e-34,8.401016750928778e-35,0.000286841656341217,0.003037836148443195,1.6914217980242478e-32
4200,1.5889019907573126e-33,0.011759056870631394,1.5677580399976725e-32,0.0379799887571665,2.5502824457413123e-33,0.003942399901237673,4.0828650925279935e-33,0.0020001098121223805,3.990782678396198e-34,3.8952193614952245e-38,1.5821833083706305e-05,4.923040815516666e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588371e-06,3.3311210465158996e-08,-6.2811530207666445e-50,9.089495991390415e-34,8.450802347872258e-35,0.000286841656341217,0.003037836148443196,1.74988527982062e-32
4300,1.6286617511946256e-33,0.011759056870631394,1.5612541752757637e-32,0.0379799887571665,2.606902257727523e-33,0.003942399901237673,4.1656578390095314e-33,0.0020001098121223805,3.898086115921023e-34,4.093708565843511e-38,1.5821833083706305e-05,4.61517997384552e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588378e-06,3.3311210465158996e-08,-6.822784673433381e-50,9.35536894086883e-34,8.709314500108725e-35,0.000286841656341217,0.0030378361484431956,1.7486844453213267e-32
4400,1.570221466498052e-33,0.011759056870631394,1.5975302173370493e-32,0.0379799887571665,2.6126771337616316e-33,0.003942399901237673,4.013520917423415e-33,0.0020001098121223805,4.0701308214252555e-34,4.0143302442367816e-38,1.5821833083706305e-05,5.344327008574629e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058837e-06,3.3311210465158996e-08,-7.159767858557313e-50,9.17707786099074e-34,9.157004274885338e-35,0.000286841656341217,0.0030378361484431956,1.7531606901301467e-32
4500,1.5491880235085102e-33,0.011759056870631394,1.6783711847199394e-32,0.0379799887571665,2.435743836155507e-33,0.003942399901237673,4.0922549992152345e-33,0.0020001098121223805,4.0554065066346555e-34,4.0752417957025023e-38,1.5821833083706308e-05,3.6080089614635646e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588385e-06,3.3311210465158996e-08,-7.657932786536904e-50,9.300650022674539e-34,9.568884620084016e-35,0.000286841656341217,0.0030378361484431956,1.6773969151096816e-32
4600,1.5867400101402747e-33,0.011759056870631394,1.6096977654384174e-32,0.0379799887571665,2.5465163267174766e-33,0.003942399901237673,4.08143371128011e-33,0.0020001098121223805,4.00695465913763e-34,4.1336545186042605e-38,1.5821833083706308e-05,7.048900482288511e-36,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.3311210465158996e-08,-8.207633465297555e-50,9.13096119303753e-34,9.656624616890015e-35,0.000286841656341217,0.0030378361484431956,1.697029470196522e-32
4700,1.624232076501737e-33,0.011759056870631394,1.5969301770057028e-32,0.0379799887571665,2.636023790487489e-33,0.003942399901237673,4.088031029779032e-33,0.0020001098121223805,3.907257821446051e-34,3.8864749148769145e-38,1.5821833083706308e-05,8.066028673340725e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.35334724058838e-06,3.3311210465158996e-08,-8.682224908452328e-50,9.394829055200245e-34,9.85225541208577e-35,0.000286841656341217,0.0030378361484431956,1.7877164067262366e-32
4800,1.6342146404353973e-33,0.011759056870631394,1.612937903466774e-32,0.0379799887571665,2.4751587460233804e-33,0.003942399901237673,4.2775538879310095e-33,0.0020001098121223805,3.920224595163306e-34,4.1271863018630134e-38,1.58218330837063e-05,4.812937902672421e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588385e-06,3.3311210465158996e-08,-9.137314631548297e-50,9.227832060187659e-34,9.955651634613578e-35,0.000286841656341217,0.0030378361484431956,1.67705361001519e-32
4900,1.6333753638965088e-33,0.011759056870631394,1.6632474587993785e-32,0.0379799887571665,2.5744184521280337e-33,0.003942399901237673,4.166625592751392e-33,0.0020001098121223805,3.928259958770909e-34,3.98708063759681e-38,1.5821833083706305e-05,7.4603945602951e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588381e-06,3.3311210465158996e-08,-9.728718763564596e-50,9.141259249992777e-34,1.042695048111684e-34,0.000286841656341217,0.0030378361484431956,1.7104792180498744e-32
5000,1.5802228787316056e-33,0.011759056870631394,1.6572637044416512e-32,0.0379799887571665,2.5809868554287852e-33,0.003942399901237673,4.045102948945792e-33,0.0020001098121223805,3.9108402341567735e-34,4.138300729798453e-38,1.5821833083706308e-05,9.808771253487017e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588376e-06,3.3311210465158996e-08,-1.0243440270472173e-49,9.281507875873906e-34,1.0857187091029425e-34,0.000286841656341217,0.0030378361484431956,1.6225041790195966e-32
