milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
2000,8.612724705437935e-34,0.011759056870631397,6.606869496785016e-33,0.0379799887571665,1.012652999807829e-33,0.003942399901237672,2.041031133689708e-33,0.00200010981212238,2.5249311104409443e-34,2.0185302179087122e-38,1.58218330837063e-05,5.746336909425354e-35,2.3001745662293693e-08,1.3524819675705251e-05,9.35334724058838e-06,3.331121046515899e-08,-3.636170781420261e-50,6.1937026005324e-34,3.8519825739974675e-35,0.000286841656341217,0.003037836148443193,5.6452881271808844e-33
2100,8.897085969036775e-34,0.011759056870631397,8.057234322293341e-33,0.0379799887571665,1.1530474478647253e-33,0.003942399901237672,2.2566149751145363e-33,0.00200010981212238,2.604410843329877e-34,2.291845559363226e-38,1.5821833083706308e-05,5.357727252821896e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588392e-06,3.331121046515899e-08,-3.6452663329075193e-50,6.1390137180988785e-34,4.0258586651440937e-35,0.000286841656341217,0.003037836148443193,6.0250757792285996e-33
2200,9.581601684455537e-34,0.011759056870631397,7.550575862827277e-33,0.0379799887571665,1.1478962811771538e-33,0.003942399901237672,2.376522242592067e-33,0.00200010981212238,2.8096892825394647e-34,2.1724245233158772e-38,1.5821833083706308e-05,4.6914776983051974e-35,2.3001745662293693e-08,1.3524819675705251e-05,9.353347240588383e-06,3.331121046515899e-08,-3.678220431936129e-50,6.095033801700659e-34,4.117830662740977e-35,0.000286841656341217,0.0030378361484431926,5.8148305346597314e-33
2300,1.02340159025015e-33,0.011759056870631397,8.626261831639657e-33,0.0379799887571665,1.2578373269446811e-33,0.003942399901237672,2.3049817826907103e-33,0.00200010981212238,2.7150099037037832e-34,2.505807070183062e-38,1.5821833083706305e-05,4.843439955718702e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588381e-06,3.331121046515899e-08,-3.8189524506479704e-50,6.558074384683919e-34,4.3958870726654134e-35,0.000286841656341217,0.0030378361484431934,6.741148642839618e-33
2400,1.0662521151705582e-33,0.011759056870631397,9.103204395184316e-33,0.0379799887571665,1.2717567752762158e-33,0.003942399901237672,2.457620571141391e-33,0.00200010981212238,2.9173928557160705e-34,2.585430477367435e-38,1.5821833083706305e-05,4.3385100551161863e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588378e-06,3.331121046515899e-08,-3.764255304869861e-50,6.843500663045503e-34,4.866314983484853e-35,0.000286841656341217,0.003037836148443193,7.159094283491204e-33
2500,1.0732868905668172e-33,0.011759056870631397,9.50486408762603e-33,0.0379799887571665,1.3924868811806894e-33,0.003942399901237672,2.7316425871900577e-33,0.00200010981212238,2.98771272646421e-34,2.4896729744550256e-38,1.5821833083706305e-05,4.272102619304029e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588385e-06,3.331121046515899e-08,-3.805917684499615e-50,6.91307066770683e-34,4.728719397265593e-35,0.000286841656341217,0.003037836148443194,8.121971265357781e-33
2600,1.1236774536462993e-33,0.011759056870631397,9.938749040489144e-33,0.0379799887571665,1.4285932243848657e-33,0.003942399901237672,2.6662905130787624e-33,0.00200010981212238,2.9538214457244322e-34,2.780069064147872e-38,1.5821833083706305e-05,3.7653295784966037e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588373e-06,3.331121046515899e-08,-3.9985020449367536e-50,6.893855277541166e-34,4.846330262733869e-35,0.000286841656341217,0.0030378361484431934,9.460618609199093e-33
2700,1.1153246422111293e-33,0.011759056870631395,9.860510944950242e-33,0.0379799887571665,1.667057236575458e-33,0.003942399901237672,2.9602075538416305e-33,0.00200010981212238,3.061130065468693e-34,2.924332809783416e-38,1.5821833083706308e-05,3.811252707654389e-35,2.3001745662293693e-08,1.3524819675705265e-05,9.35334724058838e-06,3.331121046515899e-08,-3.962549648895905e-50,7.4627258780994165e-34,5.311274380012782e-35,0.000286841656341217,0.0030378361484431943,9.780976431473463e-33
2800,1.2291930349035537e-33,0.011759056870631395,1.1438186555266916e-32,0.0379799887571665,1.6221274616280702e-33,0.003942399901237672,2.9093890159324373e-33,0.0020001098121223805,3.157595000250951e-34,2.9578230254459993e-38,1.5821833083706305e-05,3.4815069743259216e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.331121046515898e-08,-4.0946632502489815e-50,7.477132216236502e-34,5.56720943483647e-35,0.000286841656341217,0.003037836148443194,1.127396433498789e-32
2900,1.2024496323735272e-33,0.011759056870631395,1.1942226384820096e-32,0.0379799887571665,1.7898268301823907e-33,0.003942399901237672,3.077518272416464e-33,0.0020001098121223805,3.3235882809308965e-34,3.023504022658301e-38,1.58218330837063e-05,3.3230856322143686e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588381e-06,3.3311210465158996e-08,-4.1164910128673993e-50,7.399808409227533e-34,5.812175929660276e-35,0.000286841656341217,0.0030378361484431943,1.0620202705415738e-32
3000,1.2627497845209969e-33,0.011759056870631395,1.2197929361203842e-32,0.0379799887571665,1.7708189686434202e-33,0.003942399901237673,3.2997329832632946e-33,0.0020001098121223805,3.4206172485342966e-34,3.023947479837897e-38,1.5821833083706308e-05,2.536447439036088e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588376e-06,3.331121046515899e-08,-4.0578652545250717e-50,7.731367344697721e-34,5.996448405357175e-35,0.000286841656341217,0.0030378361484431943,1.2388151646162507e-32
3100,1.3536645389136427e-33,0.011759056870631395,1.2815420104647672e-32,0.0379799887571665,1.830704585847205e-33,0.003942399901237673,3.35317621743862e-33,0.0020001098121223805,3.4397992577384702e-34,3.357938955476945e-38,1.5821833083706308e-05,2.659764821897766e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058838e-06,3.331121046515899e-08,-4.101540141637752e-50,7.81304193099262e-34,6.031360261614684e-35,0.000286841656341217,0.0030378361484431943,1.2244054048770081e-32
3200,1.3601645127015948e-33,0.011759056870631395,1.221360316136888e-32,0.0379799887571665,2.016158643991117e-33,0.003942399901237673,3.30707353554399e-33,0.0020001098121223805,3.5508599607712397e-34,3.3492203737229263e-38,1.58218330837063e-05,2.442040860715597e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588386e-06,3.331121046515898e-08,-4.2649589782831377e-50,8.331530985818836e-34,6.189090605447335e-35,0.000286841656341217,0.0030378361484431947,1.269632002255201e-32
3300,1.4323930459843274e-33,0.011759056870631395,1.3841495563960152e-32,0.0379799887571665,2.1317314503746046e-33,0.003942399901237673,3.566706023178979e-33,0.0020001098121223805,3.601309088869649e-34,3.312772312847529e-38,1.5821833083706305e-05,1.843897263067766e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058839e-06,3.331121046515899e-08,-4.317820372170018e-50,8.05404832809471e-34,6.9118188441897e-35,0.000286841656341217,0.0030378361484431943,1.3455926259331438e-32
3400,1.4198046108987304e-33,0.011759056870631395,1.3962926418657784e-32,0.0379799887571665,2.1888542097914258e-33,0.003942399901237673,3.520708391064668e-33,0.0020001098121223805,3.7780395226990358e-34,3.6619864071944423e-38,1.5821833083706308e-05,1.7412890947869501e-35,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588376e-06,3.331121046515899e-08,-4.439936099299403e-50,8.54371364826949e-34,6.873042177678883e-35,0.000286841656341217,0.0030378361484431947,1.4277674721758618e-32
3500,1.4545672493911633e-33,0.011759056870631394,1.387524846985375e-32,0.0379799887571665,2.3204995418810683e-33,0.003942399901237673,3.6710120880840384e-33,0.0020001098121223805,3.8069604529157906e-34,3.658709340912022e-38,1.5821833083706308e-05,1.4483720965404005e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588386e-06,3.331121046515899e-08,-4.2440171911252097e-50,8.638059030702619e-34,6.897944780498141e-35,0.000286841656341217,0.0030378361484431947,1.527575568427559e-32
3600,1.5282695064098203e-33,0.011759056870631394,1.447418326142588e-32,0.0379799887571665,2.3912837693908075e-33,0.003942399901237673,3.8496014510232236e-33,0.0020001098121223805,3.9504767158280265e-34,3.6692621143648496e-38,1.5821833083706308e-05,1.4164350574498804e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588375e-06,3.331121046515899e-08,-4.506640528923773e-50,8.734216505384292e-34,7.334906061497714e-35,0.000286841656341217,0.003037836148443195,1.536578685133658e-32
3700,1.573220435039279e-33,0.011759056870631394,1.5524590876449792e-32,0.0379799887571665,2.43008660577085e-33,0.003942399901237673,4.032948631472707e-33,0.0020001098121223805,3.899824706413639e-34,3.910892148515229e-38,1.5821833083706305e-05,8.259304211952989e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058837e-06,3.331121046515899e-08,-4.387163492705993e-50,8.788780329609177e-34,7.290812100225949e-35,0.000286841656341217,0.003037836148443195,1.7359916484418792e-32
3800,1.6052910226359863e-33,0.011759056870631394,1.553939711612158e-32,0.0379799887571665,2.498121450709764e-33,0.003942399901237673,4.062958727146092e-33,0.0020001098121223805,4.003908008988364e-34,4.0904839608167903e-38,1.5821833083706305e-05,7.39261812343824e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588373e-06,3.3311210465158996e-08,-4.453191820213085e-50,9.137553667813974e-34,7.38414648832461e-35,0.000286841656341217,0.003037836148443195,1.7000009040029931e-32
3900,1.581295261470218e-33,0.011759056870631394,1.6262312585132847e-32,0.0379799887571665,2.4101917564869283e-33,0.003942399901237673,3.9813033545824445e-33,0.0020001098121223805,4.071396464430969e-34,4.025374817140833e-38,1.58218330837063e-05,8.146525684650829e-36,2.3001745662293693e-08,1.352481967570527e-05,9.35334724058837e-06,3.3311210465158996e-08,-4.896294294638097e-50,9.036670818402287e-34,7.7431781209627e-35,0.000286841656341217,0.003037836148443195,1.7840056065449085e-32
4000,1.6346626041170995e-33,0.011759056870631394,1.6242294102106242e-32,0.0379799887571665,2.555179989073964e-33,0.003942399901237673,4.2133636864185624e-33,0.0020001098121223805,3.9428538374101985e-34,4.068927386413266e-38,1.58218330837063e-05,6.035619357247453e-36,2.3001745662293693e-08,1.352481967570526e-05,9.35334724058837e-06,3.331121046515899e-08,-5.4227687997004305e-50,9.201615771970289e-34,8.083634411831396e-35,0.000286841656341217,0.0030378361484431956,1.676288941733886e-32
4100,1.5988480272286873e-33,0.011759056870631394,1.5770533504884492e-32,0.0379799887571665,2.559208573137406e-33,0.003942399901237673,4.066807221027815e-33,0.0020001098121223805,3.946050405522436e-34,3.951356733249907e-38,1.5821833083706308e-05,5.889601807234059e-36,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588373e-06,3.3311210465158996e-08,-5.848553112129057e-50,9.41582853056599e-34,8.335244071941329e-35,0.000286841656341217,0.0030378361484431956,1.7454119053734132e-32
4200,1.6517403760227863e-33,0.011759056870631394,1.6341102666266406e-32,0.0379799887571665,2.4751780031056502e-33,0.003942399901237673,4.0834111510044455e-33,0.0020001098121223805,3.9323480924746645e-34,4.0876495592164635e-38,1.58218330837063e-05,6.768941968574481e-36,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588375e-06,3.3311210465158996e-08,-6.438126283854065e-50,9.374307809572147e-34,8.682219545912884e-35,0.000286841656341217,0.0030378361484431956,1.7379693073290885e-32
4300,1.652216563378245e-33,0.011759056870631394,1.5577248574971773e-32,0.0379799887571665,2.5772072779701475e-33,0.003942399901237673,4.029840707845306e-33,0.0020001098121223805,3.938630934794113e-34,3.9837183923914523e-38,1.5821833083706305e-05,6.387581457207105e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588375e-06,3.3311210465158996e-08,-6.876575944713576e-50,9.25160186957312e-34,8.949911301551828e-35,0.000286841656341217,0.0030378361484431956,1.7053614083394892e-32
4400,1.547015792168699e-33,0.011759056870631394,1.604217444937589e-32,0.0379799887571665,2.4744519464918975e-33,0.003942399901237673,3.99725268335457e-33,0.0020001098121223805,3.881091740475251e-34,4.126450548817557e-38,1.58218330837063e-05,4.099498670497463e-36,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588371e-06,3.3311210465158996e-08,-7.452189070570769e-50,8.967956410261388e-34,9.39791961059205e-35,0.000286841656341217,0.0030378361484431956,1.7788948722196118e-32
4500,1.58099001904307e-33,0.011759056870631394,1.665508300149041e-32,0.0379799887571665,2.5244094395291372e-33,0.003942399901237673,4.230050813768701e-33,0.0020001098121223805,4.040198794879963e-34,4.0992928518983075e-38,1.5821833083706308e-05,8.910021481989997e-36,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588373e-06,3.3311210465158996e-08,-7.63284477783774e-50,9.136014935870083e-34,9.212615990812941e-35,0.000286841656341217,0.003037836148443196,1.746817984392931e-32
4600,1.621924299341963e-33,0.011759056870631394,1.5894348613093716e-32,0.0379799887571665,2.5387331765717675e-33,0.003942399901237673,4.0372281782999716e-33,0.0020001098121223805,3.947262635700507e-34,3.941661250226821e-38,1.5821833083706308e-05,7.859628346409151e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.3311210465158996e-08,-8.028342285707287e-50,9.391956432687699e-34,9.885711271192912e-35,0.000286841656341217,0.003037836148443195,1.7832376474915633e-32
4700,1.598071421245782e-33,0.011759056870631394,1.6088540750524923e-32,0.0379799887571665,2.612313921243925e-33,0.003942399901237673,4.123386551113982e-33,0.0020001098121223805,3.846824500594543e-34,4.088644498683752e-38,1.5821833083706305e-05,8.989605370976397e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588371e-06,3.3311210465158996e-08,-8.655197925035793e-50,9.252437284613764e-34,9.540696306233279e-35,0.000286841656341217,0.003037836148443195,1.7445736520658602e-32
4800,1.5742666931053708e-33,0.011759056870631394,1.70151026846013e-32,0.0379799887571665,2.6002986894020233e-33,0.003942399901237673,4.249073803784513e-33,0.0020001098121223805,4.036084536053421e-34,4.153812443621755e-38,1.5821833083706308e-05,3.7195457555568395e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588383e-06,3.331121046515899e-08,-9.070356412482325e-50,9.415988216115027e-34,1.0366728452787148e-34,0.000286841656341217,0.0030378361484431956,1.7119402275764318e-32
4900,1.5609257223595738e-33,0.011759056870631394,1.6858672097940393e-32,0.0379799887571665,2.5181015575635543e-33,0.003942399901237673,4.251267226547825e-33,0.0020001098121223805,3.8987725973554895e-34,3.9354035009194034e-38,1.5821833083706308e-05,8.29106744519523e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588381e-06,3.3311210465158996e-08,-9.577281948664852e-50,9.102791195896187e-34,1.0425313840744687e-34,0.000286841656341217,0.0030378361484431956,1.780084317858764e-32
5000,1.5988904855843107e-33,0.011759056870631394,1.7386117424496426e-32,0.0379799887571665,2.4907269743431205e-33,0.003942399901237673,4.120867543493826e-33,0.0020001098121223805,3.918295680520098e-34,4.1508581240678266e-38,1.5821833083706308e-05,4.474878728868757e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.35334724058837e-06,3.3311210465158996e-08,-1.019737062753862e-49,9.34309831641232e-34,1.0451536722701247e-34,0.000286841656341217,0.0030378361484431956,1.6967240083374685e-32
