milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
1000,346.57927214823115,846.6127083374886,4.7096306967878985e-12,-3.716527336194925e-10,0.005144110117451024,1.7509098208941087,7.6266902685319e-10,-3.169422006391651e-08,0.13960809804656177,7.462491764306435,0.001974899386833972,0.09923986489021581,35.47559084298773,107.15355987106221,1.01848752805651e-06,6.079903030303756e-05,1.728421571985361e-13,-8.734854403016299e-13,1.2648292722811094,115.00326503162704,-7.568667254642969e-22,-2.0325723871677575e-20,18.730238456333584,47.14123636667711,0.01659447736245696,0.000610537688271474,0.0005821614526731224,0.00016494221938951462,0.00012536827334560334,3.579524291221995e-11,-8.799801330789268e-11,-3.5800387226313314e-06,-6.174982254696678e-11,-9.473633275065524e-13,5.462438008027854e-11,1.33607296651403e-12,-1.1404076336953076e-11,12.300001449057287,4721.000000036893,5.721366441921955e-13,2.1966530438235342e-06,-1.142876536998017e-11,1.7605206550415498e-18,9.292520786310974e-08,-7.029254492120002e-08,-5.39087041278406e-12,1.000000000007838,1.651219525789199e-11,6.134074100750665e-13,-8.30557968425311e-14,58079.70064238561,364.0000000014141,-1.4785512843208218e-14,5.18946381929207e-09
1100,338.8747995000613,843.5401310764232,6.289827323655457e-12,-1.6541938283340466e-10,-0.00303689461625313,1.7227142253596643,9.072460374060343e-10,6.736160774276827e-08,0.24848608216714108,7.3538145871735034,0.0005546326483221107,0.09718343175068779,34.85674404087191,108.60537516649198,-4.568952493128828e-07,6.627146837080708e-05,1.545829790606242e-13,3.083643790086749e-13,1.4879195399941194,115.36101858074647,-7.454539082537005e-23,-2.3476353052427405e-19,18.10754834419182,47.350104175904626,0.016504364730685592,0.0005728487917346961,0.0007651847848219247,0.00018141705161056455,0.0001290147384698987,9.012458445296336e-11,3.547125195523024e-11,5.586309294138625e-06,1.7622360698852954e-12,-4.973146149085567e-13,5.1545127556187575e-11,5.371333776003805e-12,2.5495950552124596e-12,12.299999079705579,4720.999999918045,2.630323359847313e-13,1.5479829206706419e-06,4.078119582792192e-11,-1.5045317248543394e-18,9.611790832188268e-09,2.2283320818625943e-07,3.2056273464429404e-12,1.0000000000109333,-3.400852343059177e-12,6.484067796088485e-12,9.327011767238032e-14,58525.10404713746,363.99999999964757,2.7300982637363486e-14,-2.7674837349883176e-09
1200,337.45588070883554,849.014758439837,2.0013059186815718e-12,2.8947945370112995e-10,0.00797276533782876,1.7331196087831537,8.111928753539096e-10,-2.3282502036645116e-07,0.09041803996780076,7.472160035358603,0.0017973093804533914,0.09892270853386782,33.80342698828791,109.3232003699218,7.0260025392253355e-06,7.202689852562293e-05,3.1345022757131756e-13,-1.8543308473948075e-12,0.5888671089347015,115.44056458277963,-3.91768590871886e-22,-2.143216241457551e-19,18.051905496356763,47.04220143821209,0.01625244195640005,0.0006281873576855417,0.0007813918578768337,0.00020549212767132798,0.00013401532343903293,4.985585530991215e-11,2.1245979508143002e-11,-8.963611025541545e-07,-3.0304650394532004e-11,6.545287790374471e-13,-1.7546440282239428e-11,2.260351350386194e-12,-4.653529605310664e-12,12.299998515816329,4720.999999978403,7.573078432695369e-13,1.812743949157182e-06,4.3106727897932664e-12,5.474158219694694e-20,7.862213536396825e-08,3.7717544128470823e-07,4.806570161521802e-13,0.9999999999828858,1.9151184859961685e-11,7.86940133240717e-12,-4.524124405769814e-14,57638.4316227035,364.0000000002174,2.938882760833221e-15,6.508345070892532e-09
1300,329.79910884929393,829.9039077150137,-5.385739242127881e-12,2.382839722486246e-10,0.012413895479284242,1.752968588310924,5.847678779656503e-11,2.1954809305946494e-07,0.1765981655768579,7.454631421236361,0.00026364894494728406,0.09705789928383719,34.83074770477435,106.2950147125164,1.5994621560672817e-05,6.644120010988103e-05,-1.559006114286562e-14,-7.690452252453377e-13,0.3985925951398868,114.9814404112151,-9.1328667623784e-22,1.2322870184980687e-19,18.18610213886366,46.784375839979255,0.01639532948700881,0.0007476639272947168,0.0008014989631179067,0.00020387092469823266,0.00013221072013770713,-2.6450194063028118e-12,7.992948076099394e-11,2.080379929349562e-06,1.0918045950475347e-11,2.590935931720633e-13,-4.3124526114750835e-11,-5.2794241755159496e-12,-4.867375159454769e-13,12.299998151436645,4721.000000026552,-1.0535595500020202e-12,-8.160599341956542e-07,-2.1527810752187628e-11,-1.3900720163431987e-18,2.4069169526234382e-08,3.136959812140262e-07,-7.003420950280952e-12,0.9999999999838793,-1.512158456414392e-11,4.6401799587882165e-12,9.794097063241122e-14,59121.73206309718,364.0000000026808,-1.1429523564249539e-14,3.294383962441349e-09
1400,327.06175783104914,828.0747283366142,4.1562536838138904e-12,-1.961822025042561e-11,-0.002891292156162068,1.7343549982805195,2.1773660408392315e-10,2.120175747233686e-07,0.17550340730948188,7.409512886622643,-0.00022803496947811563,0.09787014015172522,34.166509720303395,106.39122142077242,7.374962775029729e-06,4.0076080722041126e-05,1.0771198210918898e-13,5.301944311529054e-13,1.244660397087564,115.08057003991586,-9.298583705802238e-22,2.313023063633256e-19,18.9439409579649,47.10780414779809,0.01602641409405885,0.0008103416516483919,0.0008750507674851198,0.00023493446326185692,0.00015677841466562095,9.771793908994314e-11,6.412819725640392e-11,6.918727567219639e-06,-9.802203591782867e-12,1.147555987128431e-12,2.597572652502653e-11,-7.429762904216628e-12,-4.763889346210173e-12,12.299997242034975,4720.999999913672,4.533448012388457e-13,2.692357249844125e-06,2.4301139187015072e-11,-1.545978758870611e-18,6.265219045504498e-08,2.815498993948728e-07,1.900062839073275e-13,1.0000000000032465,-9.864479145119703e-12,3.3589705115734253e-12,-4.489186358607836e-14,57651.0200695009,363.99999999339866,-5.117986853067908e-15,4.768529781487265e-09
1500,332.0479712354687,837.0219681518948,2.5373330345059606e-12,2.1465953262170086e-10,-0.0008283089801740685,1.7171667413732454,-1.450639412216163e-10,-1.9950521017350782e-08,0.2164668483581704,7.474921908077676,-0.00020054537145837382,0.09775586743448333,36.456444869650625,108.82369383719329,2.1211103094865975e-05,0.0001168448124789571,-1.8503218351651968e-13,2.7057302746272346e-12,0.41118717857325743,115.30044468151902,-8.003198352061992e-22,-2.2319508499758814e-19,18.377815821745624,47.077671450165,0.015935016930772126,0.0007489587374467453,0.0008740628599432192,0.00025868950846482584,0.00020027341083016264,1.4263845851120722e-10,-4.403772887240394e-12,3.7856257088112694e-06,5.349707341529151e-12,-1.0312152019265232e-12,-5.8018998421480996e-12,-1.2658039128102834e-12,9.842367774437993e-12,12.299996723298968,4720.999999887213,1.1411440170391245e-12,2.3983699755590572e-06,-1.5913909134377114e-11,1.4773863792235278e-18,1.5445824964433932e-08,2.601723677775154e-07,5.349440517684971e-12,1.0000000000230158,3.915075960398538e-12,8.380732707403781e-12,7.532720493407649e-15,57489.5678655681,363.99999999678613,1.60830871660435e-14,-1.0645437432510835e-09
1600,344.1680938157984,840.2437159845001,-5.966058901136485e-12,-1.2147878763911232e-10,0.008514259670931097,1.745397354714019,6.705623297874465e-10,-2.5490748942502903e-08,0.18052624287094637,7.371592117868174,0.0010563997264160802,0.09664975017990925,35.069527607515425,108.43386402927409,2.4574898071965947e-05,6.868914020333669e-05,1.2409016388801343e-13,-1.1874246536053623e-12,2.362610654895958,114.95416807204363,2.7375377180752e-22,-2.5677302023270285e-19,18.73901863912936,46.64456415965335,0.016008155638833926,0.0008130352980412815,0.001029143236169546,0.00025796833246162726,0.000199696234165406,6.335549959504282e-11,-7.973412037806385e-11,5.127223748892986e-06,2.140198616118875e-11,3.143698512097464e-13,4.8784603291241136e-11,-7.353193084791216e-12,7.363001951670345e-12,12.300000610711532,4720.999999919802,2.3760582880537448e-14,3.0220402178571047e-06,-5.307990202484407e-12,-1.9416431508780247e-18,1.1153494119801323e-07,6.698011220946845e-07,2.496782631791581e-12,1.000000000003123,-7.558571858599373e-12,-3.662119213609845e-12,-1.0791151010234599e-13,58146.209077323794,363.99999999921346,-6.40563484548731e-15,4.823618126562003e-09
1700,337.78782350044037,843.9449150056938,-6.39191013758828e-12,2.570335038331601e-10,0.023765374848466934,1.762622320716035,5.282531084274433e-11,3.127930005469747e-08,0.15210978428320493,7.369489568421999,0.0008358797466642578,0.09681742428947189,36.52061298562863,107.22226826240552,1.2941704478045642e-05,9.075407895744244e-05,5.690608191855112e-15,-8.621272412632329e-13,0.3775663918631112,113.72312890078518,1.1135568672230437e-21,-6.645107217293732e-20,18.46652278208131,47.481599128069,0.015555419328077195,0.0009033318342650576,0.0011360879794903866,0.0002810324951734608,0.00022678911853909597,1.3449746537270337e-11,-6.337411889667297e-11,9.78636146945576e-06,1.983049869729416e-11,-6.126560003992757e-13,-1.1918184686963118e-11,-2.4881458760655416e-12,1.2097541763700762e-11,12.299998829726226,4720.999999891313,9.182000593424288e-13,1.652974203897496e-06,-1.0669307189864979e-11,-1.4548029737135658e-18,9.905452637832959e-08,5.269278386949454e-07,4.759339566826594e-12,1.0000000000115998,1.2893663765140272e-11,-5.4335873753341904e-12,7.624865546942655e-14,57089.97181709845,363.9999999898491,1.6929042077112898e-14,2.479050221005951e-09
1800,326.9290359779849,832.9402063546904,6.300367861894998e-12,-8.26498344145913e-11,-0.003630378020050175,1.756286296175738,6.862712782720753e-10,6.948728178376375e-08,0.2539328914527755,7.418830400996405,0.0010730164398638838,0.0965768503271807,35.08777505022927,108.04423242956298,2.9849300574566662e-05,0.00011270804241914089,-4.59806101061951e-14,2.6238653128989243e-12,2.2918241384266294,116.47729220855629,7.263932646261093e-22,1.615772663377124e-20,18.945079402015807,46.846742255736125,0.015538581067611947,0.00098731272899724,0.0011338402355656647,0.0003041929641621758,0.00025430968210392947,2.1590367403188144e-10,8.894379229189951e-11,8.319923777352828e-06,5.579756643633861e-11,-5.926496171350311e-13,-1.2710358837274987e-11,-9.240050015859172e-12,1.109420671084359e-11,12.29999975297832,4720.99999978128,-1.5671956604334949e-13,3.9256294375045615e-06,-1.1067310790563516e-11,-1.9446445537641562e-18,5.5411434332472136e-08,9.243711747559517e-07,6.736200202348528e-12,0.9999999999855613,-8.299564955248153e-12,7.2257709002943765e-12,-3.994567572813694e-14,57793.292700966675,363.9999999920459,-2.7660292783065583e-14,8.13059079005457e-09
1900,329.688904737157,832.3401311408363,-5.798074554671021e-12,-1.4479598011013448e-10,0.002293285222930142,1.7320043185756855,1.2465101696509895e-09,1.8481393021666323e-08,0.09774861502738029,7.450070038406598,0.0016136749384514943,0.09644998483633513,35.24316712974301,107.37348530412709,2.1869319436174154e-05,0.00017204755631721066,7.968635641193145e-14,1.695271558778704e-12,-0.008993253130047174,114.139611217617,6.0639703095462695e-22,-1.1610438516654283e-19,18.687178011312138,47.51371729490323,0.015501709393329023,0.0009846286740451886,0.0011690765208852406,0.0002939705829314999,0.0002802180507216405,2.0170428687646232e-10,-7.726632607304489e-11,1.1491534925864462e-05,9.51869189814121e-12,-2.538016976637429e-13,2.4873126367587557e-11,9.540807847311798e-12,1.1009919906871331e-11,12.299996917632043,4720.999999935645,-6.541313536318185e-13,1.1285564270706573e-06,1.4045135922183746e-11,-1.2981513317069428e-18,2.65700746635878e-07,1.2038864577368241e-06,-4.287669555086198e-12,1.0000000000225353,-4.161925561368448e-12,8.121544361209073e-12,-4.054038542982025e-15,57153.806969612,363.9999999968068,-2.748379997024681e-14,4.6438813415994e-09
2000,343.16492988791936,851.9106494792323,9.663575486757661e-14,2.4453437752911086e-10,0.021325326350731214,1.7494313457165835,1.2876784378734114e-09,2.1815349296484982e-07,0.12705561367390775,7.3676982373449285,0.0017892860390519298,0.09663157253764997,35.258012113119094,106.69116892268099,2.506761046687575e-05,0.00014196467628241157,-2.288575895320181e-13,-2.5536008592488107e-12,-0.090341964397186,115.68475542837683,9.194370601346731e-22,2.1314258490465013e-19,18.042626318580247,47.3358651020142,0.015419329138020004,0.0010771908390206164,0.001193384615321764,0.00033455582337542995,0.0002743301731137624,2.636605515152135e-10,-3.753571999098044e-11,7.159185019524003e-06,4.9453339606388636e-11,5.366140024489551e-13,-1.4671516893874643e-11,2.658669944453461e-12,-1.2723618712706173e-12,12.299994250179934,4720.99999977258,-8.412558307429389e-13,1.7047230701954742e-06,2.698043481630213e-12,8.194400271780252e-19,2.1193142647233887e-07,1.1049524054117726e-06,6.895747616771036e-12,0.999999999995994,8.464696614787901e-12,-8.789356169535855e-14,-2.222009697287894e-14,59488.313747305096,363.99999999452217,-4.879908806162236e-15,7.069033101294921e-09
2100,326.76229949910896,831.7210121665297,-5.124815373848847e-12,-3.5805227605117322e-12,0.00806823719011593,1.724164188605594,9.034334859062874e-11,4.0049239015311947e-07,0.17121184401341175,7.459363922299863,0.00031360780123263805,0.09647876323564347,35.575349480571525,108.76883591635675,4.447623128119745e-05,0.00022644102179112744,8.855167038923444e-14,2.7461564929080504e-12,0.843419171650631,116.63383055451052,-6.657057385524735e-23,-2.4843197605350143e-19,18.667222141835612,47.78045321561154,0.015297493017943156,0.001118090423819576,0.0013394000113991188,0.0003463839381413008,0.00032489980461628063,2.4120655770381586e-10,4.019389793600513e-11,1.2113716386266153e-05,-5.205637945184631e-11,-1.17735467715455e-12,3.791176884158093e-11,-9.328940723912384e-12,9.558803413154755e-12,12.299996743916752,4720.999999694099,-1.0649962510328857e-12,3.4378279094545745e-06,2.733341593938167e-11,-1.5668296947959365e-18,2.748488016742498e-07,1.1530254761548102e-06,4.283655495282663e-12,0.9999999999843234,-1.2628767830915837e-11,-7.0682310039851456e-12,1.7930460737089272e-14,59135.331388805265,363.99999998734415,1.6785499237310995e-15,5.610441862439952e-09
2200,336.86292359105477,833.0541514238726,2.956654654706677e-12,6.189472859897328e-11,-0.006725794789866783,1.7380033703095648,2.925202133445959e-09,2.1283512344017566e-07,0.1682456355478325,7.404654028731186,0.0009234013817194272,0.09730575717129704,35.83531448647674,106.26750331533555,3.420973358175517e-05,0.00021713304562044706,1.4647875903108662e-13,1.8080043630437655e-12,0.9642612452539212,113.60760234870389,-9.635844954662014e-22,-4.807724626283593e-21,19.37753520217717,46.99546348011775,0.015092990395935271,0.0010966001286737454,0.0014106281542284682,0.0003547030506100798,0.00031950883107919323,1.5771116456988152e-10,2.830785624120701e-11,1.4478834609756622e-05,-5.246658394660671e-11,8.089728725392178e-13,5.149369264783221e-11,-1.5411696154239584e-12,1.1839835585915053e-11,12.299997120634927,4720.999999683543,-9.563339310156412e-13,4.945933041858103e-06,1.4446428340064802e-11,-1.819534743729014e-19,3.3375743241427714e-07,1.2960641069467181e-06,9.065611304064054e-13,0.9999999999842033,-1.960424669862933e-12,1.9052974004887015e-12,1.651405575614036e-14,57540.71114529747,363.99999998769204,2.131472073918336e-14,6.942274112801355e-09
