milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
1400,330.06044035420393,832.1465735952493,1.2175039409375634e-12,2.8999138426075553e-10,0.013829185484455466,1.7601949868894065,9.228470829199297e-10,2.8328106107243277e-07,0.1528660360929529,7.478169833518587,-0.0005954159243347172,0.09927263985102776,33.89211111489103,106.5279773432975,1.50147055394802e-05,8.74951154350278e-05,1.1053943000402625e-14,1.1657147345585548e-12,0.4179391285918131,115.49493808130613,-1.6659778976733307e-22,-1.6415751394421732e-19,18.124955806536892,47.61690162836363,0.016272353780519222,0.0008068625173744435,0.0009063460022402181,0.00024560217671519666,0.00016697297795397698,1.321502913981907e-10,-5.707094252966905e-11,7.697414220829818e-06,-6.335345264661288e-11,-9.948712528454729e-14,6.705475467886648e-11,-7.737614217050349e-12,9.494369132049922e-12,12.299999206628696,4721.000000038735,-5.116540760438409e-13,6.798938935856996e-07,2.7586869468383788e-11,2.3278753083177733e-19,5.4882873241939184e-08,6.873430938691037e-07,6.9328816200970355e-12,0.9999999999736408,1.1483617219425734e-11,-2.1348114104677427e-12,9.600072110670693e-14,58589.73146314102,363.999999997949,-2.132080106637196e-15,6.219473349522265e-09
1500,331.1325717170549,831.1712821665752,-1.2681510443611235e-12,3.8193374500883313e-10,0.0079724945858719,1.7614016603769171,-7.879300579135691e-11,-1.919178443678242e-07,0.14417795644746773,7.4739729362108624,0.0020789081361447656,0.09902609688804467,34.97777725907632,106.49792534911666,1.3772688039311538e-05,7.989570537097628e-05,3.114731850593077e-13,2.183747315471772e-12,0.13776677280874372,115.71880663958085,-6.548276003876949e-22,-1.0362690150397924e-19,18.82796472734553,46.63860377458301,0.016121393925139525,0.0008066931903430962,0.000862237388950115,0.00026941735348497847,0.00020780729952871472,1.3149734306342514e-10,4.458172511897835e-12,5.73830495999205e-06,2.408708799474344e-11,-1.9218731044604783e-13,6.112892249468612e-11,-6.35921885396881e-12,7.27592843603209e-12,12.299996506262476,4721.000000048405,-2.1680324377958622e-13,1.1024537513699233e-06,-2.582743454741924e-12,-1.4604008842740552e-18,1.933844172655421e-07,3.0191663446099494e-07,-1.2176973964321687e-12,1.00000000002336,2.2870185144691956e-12,-7.035689875770574e-13,-2.566218771678795e-14,58319.281094741185,363.9999999950541,-2.3152775822754292e-14,-2.676030287287285e-09
1600,342.5085391551738,845.5842986543137,-1.044298047427867e-12,-3.804755270191547e-10,0.009574525111416139,1.7211870952151487,-2.601290877751067e-10,-1.4398922576839828e-07,0.20730440993278385,7.517018713309495,0.000556733924176175,0.09675120312028147,36.55176490251902,107.35968369250686,1.913602425931978e-05,0.00010778409775702492,-4.097961452032256e-14,1.0657043827727318e-12,1.7442932609697075,115.52150604163376,-1.755027609261391e-22,-9.80994275059198e-20,18.603074152812436,47.35494480655172,0.015712532821231535,0.0008086423449009143,0.0010230686232321302,0.00025071262591444413,0.00020158137037781218,1.692273159846646e-10,2.0818906641585938e-12,4.225936610777174e-06,-5.4036061573215184e-11,8.237794608867693e-13,-1.5100346745328614e-11,-7.312765307081676e-12,3.405496089470437e-12,12.299996324460949,4720.999999855553,-4.5667264136319894e-14,3.133000221634206e-06,-4.026356641464023e-12,1.529657043243305e-22,1.941353271978545e-07,7.241925491046462e-07,1.917702521611552e-12,1.00000000000939,-4.966655890484561e-12,-7.589659370824658e-12,8.986156207132195e-14,59083.075458355874,363.9999999956441,2.572568141847208e-14,8.53689903389618e-09
1700,334.17090239977193,827.0612557012527,5.143403590068225e-13,2.94901949320097e-10,-0.011020084206087825,1.7581549905353924,2.935657393414821e-10,-1.3302463434118904e-07,0.17953886279529332,7.449604069758842,0.0010087992604043679,0.0983166959332228,36.19627205865945,107.67301669971198,2.8784806155020103e-05,0.00010984027305356635,8.579319756053712e-14,1.2732318078250753e-12,-0.24507288805655403,114.20705948936026,-1.1969655772236751e-22,-8.408486177380361e-20,18.14534246990152,47.51627892866913,0.015842121795758942,0.0009537453459370392,0.0011111285633044236,0.00026685222079389677,0.00022248272863384938,1.1424742620723955e-10,5.072500135003295e-11,5.816229668582034e-06,6.329041982001124e-11,8.965546756595565e-13,-3.2743367391525074e-12,-1.0078776374750353e-11,4.5112988787630443e-13,12.299998438780465,4721.000000005075,-6.620576715047547e-13,-1.36217831636453e-07,-8.58074113505515e-12,9.541543736382838e-19,6.7656723937999875e-09,8.191399021018233e-07,-1.8265040480378257e-12,0.9999999999998603,1.4479557316178857e-11,4.600156438588508e-12,-1.7395764446352706e-14,56558.74467977139,363.9999999984978,-8.72056246273207e-15,4.437310145967411e-09
1800,336.35995763257733,828.7883124854716,-3.316466234889226e-12,1.1217869466942957e-10,0.02933022859641579,1.7414997602835134,-4.147638738534132e-11,1.2336912377793692e-07,0.06858481204497456,7.37948949118078,0.000900354150277139,0.09817477422729218,33.66656588040639,108.01984002085968,2.906810711964696e-05,9.542065910640235e-05,1.0734515939639368e-13,-1.9907434264897155e-12,1.2598733596641853,114.5571186334788,-5.292666930774753e-22,1.796324721568505e-19,18.97721039182713,47.720980110122554,0.015570982703656625,0.0009914399466342413,0.0010963182066703024,0.00029960449657883835,0.0002593590250183572,1.5929546166630581e-10,4.99853097740163e-12,5.03021999247441e-06,-5.643468216419322e-12,1.3012736036517627e-12,1.1077868468037685e-12,-3.968657406266799e-12,-3.0156567355165665e-12,12.29999779734708,4720.999999986366,-5.54033887133062e-14,8.289641857286847e-07,-1.8373430537558042e-11,5.255470156875579e-19,1.5192960443037183e-07,6.119287085542331e-07,7.343688057353085e-12,1.0000000000030245,1.3081931243056452e-11,6.318539620569515e-12,2.9533859015844367e-14,58485.17559404253,363.99999999921084,-5.810662002619982e-15,4.569317752383937e-09
1900,328.3274572805246,826.2150134386703,-2.2688762104788203e-12,-4.419489513587301e-11,0.009190859444015738,1.7230959093011704,1.2989886021645551e-09,7.213351787527523e-08,0.2707528724632275,7.489739194343547,0.0004269582257119012,0.09690963443846785,35.41923316914847,109.02888247777963,2.7586819406822427e-05,0.00013270093997635985,2.65620354723035e-13,-1.6466862719545886e-12,-0.15803210192317807,115.38891561045513,3.422565600565203e-23,2.5440170162803954e-19,18.190243485501586,47.15763398643734,0.0155857443021027,0.0009419851221504716,0.0011906981250094525,0.00030167401302991475,0.00026245020578709544,1.5865854855263124e-10,-7.559159803534142e-11,5.3623653193376356e-06,-3.3553593506425235e-11,7.683269980956663e-13,2.8679984075116877e-11,-1.0007475631784334e-11,1.0654301071963091e-11,12.299999456391147,4720.999999903627,1.115778958043152e-13,4.365374820692371e-06,1.0255182826868366e-11,1.987637827237523e-18,2.8042040400028783e-07,7.047497050816613e-07,5.779874149292665e-12,0.9999999999851914,-1.882148808575297e-11,7.095182721373853e-12,9.330272933466264e-14,59190.18643117155,363.99999998929945,-1.704043940370947e-14,1.2544606733517947e-08
2000,327.054907751387,844.5483755576155,5.3294530182058e-12,-3.5533452554417457e-10,0.01240908089260995,1.7509096439324054,-1.3428422093888314e-10,4.375291103257825e-07,0.1034433918001109,7.402448353028617,0.0013241002900737503,0.09693330141359488,35.7690406620499,106.6686889959568,3.478943657895268e-05,0.00021783727600660242,4.700749723332211e-14,2.7480236875089503e-12,-0.8206022647469742,114.03475081516775,8.683524442445341e-22,3.216914849902841e-20,18.057925416488708,47.46778949301393,0.015268480090024588,0.0010152203822682828,0.0012791548072437551,0.0003358173374242502,0.0003034467140554171,1.6404873842825123e-10,8.899034394592127e-12,1.634128652235155e-05,5.5738945549448865e-11,-1.7753077108564002e-13,2.071126204473886e-11,-6.961825155563296e-12,4.64822935388643e-12,12.29999884656646,4720.999999698486,3.451674840569823e-14,2.2771486166333553e-06,3.2108550119745654e-11,-1.4162177327664594e-18,1.0237233449322977e-07,1.2951171449722668e-06,-1.077290212699328e-12,0.9999999999956604,1.4352872656380839e-11,5.363705642689058e-13,6.24872648419119e-14,57237.25712782552,363.99999999425944,-2.8748712648224495e-14,1.4862982925188535e-08
2100,332.3643464588734,840.7116978491764,4.0191506194633525e-12,-2.909216103065541e-10,0.02865706512901335,1.7240217287670936,1.7511103250995453e-10,1.500982205475485e-07,0.08322544153992609,7.4929474916431165,0.00126175273083831,0.09675308363521488,36.490473783412405,106.49051916965784,3.619735531729905e-05,0.00017647446128750118,1.770968307507418e-13,1.4126227419796427e-12,0.3724194203372722,115.7360204200886,-9.49345276380898e-22,4.1440219118216506e-20,18.99328499022153,47.23070243284871,0.015148866236622613,0.0011105256436113812,0.00126976283603969,0.0003284957329047813,0.0002912449219387961,1.6742884385261512e-10,1.149317186404053e-11,9.123957766245e-06,-1.6586870451789397e-11,1.005118450578569e-13,-5.950418833269851e-11,-7.760634139708568e-12,-1.4535922867848353e-12,12.299994117810062,4720.999999805524,-9.090362784005256e-13,6.147900330434357e-06,2.9148906974339713e-14,1.621624146929118e-18,2.2308998363293262e-07,1.2847337763052557e-06,-1.842666356413179e-12,1.0000000000222018,-1.9947783201045013e-11,-5.8253191709076136e-12,1.2425323300127997e-14,57527.680927636466,363.9999999917772,-2.41864761673771e-15,5.833327820956772e-09
2200,324.8598167018235,836.300197392528,-5.470990133431027e-12,-2.2422513972136558e-10,0.030974699286510282,1.7391907946799245,7.414409816313452e-10,5.450727931842544e-07,0.07159695077451929,7.524325009547857,0.001907615854326483,0.09688345284502582,36.5661221921328,108.11977548852185,4.5507157245639405e-05,0.00020584376714884162,-1.2001792022344357e-13,9.416092010172813e-13,-0.1157344482125251,115.38318233363354,-6.03155058664395e-22,2.173861090246424e-19,19.134049738827354,47.20014064253242,0.015075377754053555,0.0011084606770676202,0.0014131358018704284,0.0003419191827723872,0.00032803432514996056,2.7167999785935975e-10,-7.374261520583746e-11,1.740031702945767e-05,-2.550061012624458e-12,-4.806653893263375e-13,-4.9071466020518575e-11,-3.3095080511393583e-12,-5.088031427171235e-12,12.299997020861701,4720.9999997497525,2.002088499853063e-13,3.206500597741329e-06,1.5463696125947746e-11,-7.199666901961802e-19,3.8267593124258875e-07,1.1641930434444156e-06,-2.19573747120455e-12,1.0000000000226874,8.546615781635959e-12,1.3453041675706303e-14,1.718968156069035e-15,57152.913938972415,363.99999998745204,-2.971214889597061e-14,1.173223537059779e-08
2300,347.7115590420859,841.6862435614559,-8.240181852028197e-13,1.8333862833061987e-10,0.004052097773815663,1.7273715573155781,2.9416256765022652e-09,4.601723799716235e-07,0.16061498956275316,7.344162782218328,0.0007460609211224499,0.09641666526877943,36.058472921041655,108.09981093634582,4.337772013224498e-05,0.0002676548628237583,2.389412311978825e-13,1.2215717215478344e-12,-0.11840416156192468,114.5423507399924,1.011045340180249e-22,-9.479781078650889e-20,18.414264492965916,47.44778891055791,0.015136613350928625,0.0011330492758308832,0.0014582683180801846,0.00036719637189010505,0.0003260622362007819,2.0109014788036175e-10,5.708113648015014e-11,1.3754348603377211e-05,-2.690866033021359e-11,5.25700920669531e-13,-3.690623379358659e-11,7.086890262255643e-12,-1.1209248382997768e-11,12.299993152267142,4720.9999995883545,1.669759283324499e-13,5.113199627032609e-06,2.665906996510162e-13,1.8962411198832815e-18,4.060163354163823e-07,1.4724662401639524e-06,-1.8294477012572434e-12,1.0000000000091536,-7.131383691397794e-12,-5.028747968158573e-12,4.5852688302998707e-14,58931.796909228906,363.99999998518035,1.177112175091203e-14,1.6575699063649145e-08
2400,335.8463282679511,837.9267197169517,-3.2687107982745693e-12,1.9222636955969702e-11,0.0328439100287657,1.7274497947850171,3.748288310185443e-09,7.217694812398354e-07,0.07489131132809232,7.352734962512843,-5.2877859454214505e-05,0.09647394150196094,35.89618955173344,107.09100386109932,4.3637521202908444e-05,0.00025990374338517034,1.4591231259127262e-13,-8.588019520292708e-13,2.0511879298819533,114.30197394493902,2.95093824476137e-22,1.4749104821339863e-19,18.36730870189173,47.54191530798891,0.01487377989616492,0.001137264822551479,0.001459577983626931,0.00038828562041931796,0.0003438346476060862,3.7919796228973546e-10,1.1397205154993969e-11,2.255285899021871e-05,1.985304504242009e-11,-3.295372947119138e-13,-8.968487795422106e-12,1.2621034577659589e-11,8.329396385510614e-12,12.299992298808814,4720.99999963083,8.490186327071278e-13,6.507052313467955e-06,-4.7930866644136805e-12,1.1970696864970546e-19,4.7305470597984087e-07,1.8915556990920303e-06,7.238933385269375e-13,0.9999999999956747,1.7820684748889958e-11,5.7872617910075365e-12,-1.7215528896610465e-14,59770.641526483094,363.9999999833351,1.7263866328351338e-14,1.937214936519262e-08
2500,343.53711039840675,836.5167229773721,-4.6174764693725415e-12,-1.511194190072711e-10,0.01880372841147568,1.7209831397966682,4.05554572927998e-09,8.293897230403454e-07,0.20260389916672628,7.471820842290312,0.0011851167402866362,0.09627967824599017,35.09891682747953,106.68604766652773,6.323629820252738e-05,0.00033039903880853233,-1.9478516337577897e-13,6.226722522207052e-13,1.722533368634549,113.81582676742957,-1.074281297246221e-22,1.4547993726225552e-19,18.07125189516162,46.716382813285996,0.014544058964158205,0.0011980807365259269,0.0014673823476906685,0.0003656695166438511,0.0003935791939186966,3.296640697749664e-10,4.355528623207616e-11,2.2993629508286666e-05,-3.2167016906486515e-11,6.940320341728817e-13,3.06370858372437e-11,6.851022249932125e-12,-6.917816543131709e-12,12.299994126118062,4720.999999473361,1.0276034802588201e-12,7.741294687362953e-06,3.332024506824671e-11,1.8597199848915542e-18,3.736051219840631e-07,1.8792249971383788e-06,-4.037600471251429e-12,1.0000000000273386,1.9515149549208838e-11,-6.3531755390123746e-12,-1.49365850070444e-14,58449.11278453476,363.99999998350137,-2.103559872376098e-14,1.9819965179882015e-08
2600,328.0757842323032,842.3201412415747,2.6731225660184003e-13,2.7790728278750396e-10,-0.0023467128689757238,1.7538055557107692,3.356305368405189e-09,7.287167085993671e-07,0.1852079933292458,7.327247046388992,-0.0003521936744808156,0.09758149160968566,35.897907778726115,106.44468718941052,5.3708775668127407e-05,0.0003605401740562139,2.0971049054053915e-13,8.986939594916709e-13,1.9228875593698833,116.70433114466736,7.805528135876125e-22,1.6632828661892316e-19,18.240304267833448,47.184846214497064,0.014576327792950245,0.0012623043705353924,0.001587255356383309,0.0003902875636804529,0.00039524054513840554,3.6037269037252007e-10,1.1238680438965457e-10,3.08813230193335e-05,5.122035855154014e-11,2.1383352454962224e-13,-4.0808659224348437e-13,1.3065574271631961e-11,2.4053093053663443e-12,12.29999111590035,4720.9999995414,4.630598676690759e-13,1.0821606590679073e-05,3.560494413112561e-11,-1.0231596147874854e-18,5.2049228556376e-07,2.0796623700034125e-06,4.739838385624706e-12,1.0000000000151803,1.6558855202263823e-13,-2.6341036345422016e-12,1.1124716430629092e-13,58865.098839585575,363.9999999824829,-8.482792883341422e-15,2.5763643129962175e-08
2700,333.79584135378997,830.3828009823287,6.985606263584472e-12,3.447463634502136e-10,0.012305313922537848,1.7542955866361873,3.3887830887622626e-09,6.196457021769994e-07,0.08317520674162507,7.481792210846648,0.00019200335513228442,0.09742896678263932,36.50321007930387,108.31379437379243,7.442385496841764e-05,0.00035572593947974816,3.370733120843496e-13,2.6322321756513935e-12,0.5427389716015126,115.8883844365765,2.003427164151408e-22,-1.3639552175686156e-19,18.403056464286507,47.30755496933744,0.014539296273994851,0.0013216755371454746,0.0016356873919406976,0.0004043264619680615,0.0004111056195017569,4.605050011349032e-10,9.383295110884542e-11,3.241188976124887e-05,-1.3845139958261353e-11,1.2122304788424004e-12,3.585904526822608e-11,9.970432596153733e-12,-3.0613056692480786e-13,12.299987709584665,4720.999999363471,2.475248214235437e-13,1.0484142088152394e-05,9.204389964442026e-11,1.6486811894700923e-18,4.3698609426559196e-07,2.3725055793401457e-06,1.5799261866722345e-12,0.9999999999863648,8.063554878827637e-13,6.532071947023307e-12,-6.554346009062743e-14,59808.805050519855,363.99999997032904,1.7521525811210743e-14,3.0854071649840903e-08
2800,343.38955336540454,849.9623992751733,1.3932155035317823e-12,2.9889302307923205e-10,0.013468772431605904,1.7581024814140105,3.6278503335871995e-09,7.379525554502825e-07,0.15214688118633257,7.496865007709793,-0.000570123147453648,0.09771265398532704,36.05376843728148,108.96543262199452,6.726113232543607e-05,0.000438415675002879,-1.8149098325998318e-13,6.291464667845354e-13,0.7728569486862279,116.40714247230319,9.151992733511604e-22,-2.5881350235198097e-19,18.130931258842388,47.145380129682756,0.014505143360549156,0.0013370445370462362,0.0016337863352039951,0.00042619383558469665,0.00043442898485082063,6.152460827566572e-10,8.23988163131818e-11,3.6845380483455645e-05,9.035083022180868e-11,1.7647830841578586e-12,1.2709818974822334e-11,1.321251888809837e-11,5.358550681372976e-12,12.299988262019799,4720.9999994901,-2.0497866782992478e-13,1.220007501859108e-05,4.698644536976208e-11,1.5721799095726123e-18,5.977188700353996e-07,2.2738076459803596e-06,5.007134727390267e-12,0.999999999962335,-9.181633438427771e-12,7.730108877585244e-12,8.331104004336144e-14,58441.84454902735,363.99999997392115,1.6786540867303342e-14,3.073425476298138e-08
2900,329.2936080380991,837.4304993231626,1.5363587384525562e-12,2.1632729054251312e-10,0.012826020850714425,1.7417564297391623,6.575563682332412e-09,1.2848207621880094e-06,0.2662642752133137,7.45296092432634,0.001611856023002604,0.09604616898615262,35.573578784216885,106.37630123273983,8.236373873650568e-05,0.00039642409898669746,1.276465190024537e-13,7.776519979791775e-14,1.4868099679978635,114.72699640062848,1.2442703817272224e-21,-1.9515509877533042e-19,19.381096340653325,47.61094399448132,0.014332577090182739,0.0014358383144710675,0.0016910016827834556,0.0004148318595823185,0.000471889391976275,5.314169694059513e-10,3.593081170671246e-11,3.2831303603804455e-05,2.110589169868088e-11,1.4240162400749778e-12,6.41164394766676e-11,-8.156079136736069e-13,1.307214649788502e-11,12.299989386505377,4720.999999214078,9.35329264830794e-13,1.3231019887356077e-05,1.1820841864211976e-10,-1.9947782557144473e-18,6.811856929841123e-07,2.512324775097712e-06,4.119695899948798e-12,1.0000000000179028,-2.0508332541603016e-12,5.707836593518651e-12,3.2945588790264264e-15,58110.64695174813,363.99999996458183,3.249215809448603e-14,2.9289416140086017e-08
3000,330.9112539121374,848.5495257789785,2.5090984441361972e-12,-8.785197458094996e-11,0.005465988978590457,1.7186629053079445,4.978977560753755e-09,1.3578034330144775e-06,0.09876674987940218,7.39231255268431,0.0010288951865359657,0.09673887732281962,36.54038539833234,107.70767734819316,9.25809551357645e-05,0.00044604408318309115,3.7669263062907543e-13,2.88009593959957e-12,0.872155015581224,116.48495299394175,1.103075792596386e-21,-1.0283104802192917e-19,18.824083719859363,47.6726431753192,0.013995529249891553,0.0014719448415139234,0.001715028221944137,0.00045866027501179936,0.0004612140508996177,7.250504425342796e-10,1.6507538458991333e-11,4.212004455837071e-05,4.661853012083793e-11,1.7736148303364678e-12,2.752994584987905e-11,1.4462217668669885e-11,1.3612881387873902e-11,12.299985458898318,4720.999999093025,1.1182266200776231e-12,1.430418607160052e-05,8.47008461631358e-11,-5.820965629126314e-19,8.724372918144651e-07,3.051744906722077e-06,8.951205614099433e-12,1.0000000000125422,1.5897538464235814e-11,4.712517978293526e-12,1.0568158695998279e-14,59074.026982088355,363.9999999625026,2.2013344516150226e-14,4.259264987595776e-08
3100,338.7341355969764,837.0682442125031,4.405819433596135e-12,7.021277179226096e-11,0.0326615599001305,1.7560873334808755,7.80053398972017e-09,1.3927748238916179e-06,0.07919676790156914,7.400798193890625,-0.000568954227513662,0.09712130046585715,35.00620268281868,109.04069422065552,9.402148650621323e-05,0.00048064113381645344,-8.329517319028924e-14,-1.1097661679364103e-12,1.4089891748806525,115.36980433488377,1.092614353717108e-22,1.0169104229198113e-19,18.56998720803735,47.736525024012096,0.01408282237189997,0.001510463997772304,0.0017780006077715111,0.00047374387640008986,0.0005139845518795868,6.772966222315393e-10,1.728174005714891e-10,4.013486861715257e-05,1.0146953056424635e-10,1.4861709802894588e-12,8.80739322000637e-11,1.497372485901897e-11,6.737341211491084e-12,12.299982073955432,4720.9999992203375,2.608571123698931e-13,1.489732733516796e-05,1.7751046362431294e-10,9.983654160465385e-19,1.0252616107494044e-06,3.1487718928128293e-06,-6.02663690912918e-14,0.9999999999962876,-4.3656900893452063e-13,3.9640439664047235e-12,1.0135781152782215e-13,56757.1905308349,363.99999996204,2.952269653723658e-14,4.36829530951508e-08
3200,328.0458816185398,826.7234322082963,6.2704131841099525e-12,2.8390781635537435e-10,0.011520947013951826,1.7455893487552534,9.095209722888872e-09,1.7923566454256694e-06,0.14036094605273497,7.395793889741568,0.0007348122527441769,0.09758747349910728,34.49434619693211,106.71287324042297,9.904598364918126e-05,0.000557645268364734,-1.3225406745435202e-14,1.1075392102996033e-12,1.9219153817542507,114.56684030003052,5.57194396143948e-22,1.5795806643447295e-19,18.06297226472673,47.55601785866504,0.01382946308658217,0.00154746772476178,0.0018252222288502168,0.0004738113283002299,0.0004994375373451456,8.085567771269766e-10,2.2795399484663486e-10,4.9330502056274975e-05,1.4206333214424157e-10,1.170913269571071e-12,1.4922587101450555e-10,2.475395819698849e-11,8.286614892977617e-12,12.299983425380907,4720.999998903312,5.943372415092077e-13,1.844013361259071e-05,1.9835218228653924e-10,-6.415648961615988e-19,9.867345384931053e-07,3.4064976056402663e-06,6.95187805731061e-12,0.9999999999609162,3.455533008645972e-11,4.633976411181717e-12,5.751264218303181e-14,58513.96724869495,363.9999999575439,2.6447332105505793e-14,5.1972682660528173e-08
3300,324.4655428843319,838.9317216214042,6.0758299202668385e-12,8.438515499500158e-10,-0.0066412722219894825,1.7362346307421057,9.9437266796762e-09,2.094340947929325e-06,0.22232028229708134,7.348673718057937,0.0018944961505736376,0.09790087092649229,34.063709466169165,106.5299983151067,0.00011198329866265311,0.0005476870742207892,2.2494314444371193e-13,5.233285658472929e-13,0.9771556126122332,115.8419975663135,8.920641036383813e-22,-2.0370156669175916e-19,18.61435153865596,47.82738655199442,0.013629249224475542,0.0015197927632576288,0.001973427730988515,0.00048250980586270296,0.0005424726351981992,9.049470531692934e-10,2.0240306579737062e-10,5.1424545460266636e-05,7.953610235202258e-11,2.511783164897136e-12,1.6540295093802925e-10,3.006246675966873e-11,1.6611792999372314e-11,12.299978653097902,4720.999998956171,4.4873314100735065e-13,2.0973585778988864e-05,1.6543325449126453e-10,4.866232261857913e-19,1.1817007002447943e-06,3.746225213858583e-06,1.5163972489051817e-11,0.9999999999957625,5.238426533349682e-12,1.795682373458476e-11,3.0374755388389756e-14,58799.39890699608,363.9999999487436,1.053726776912839e-14,4.6869156635458594e-08
3400,327.75383189143344,833.9697345261728,1.0734061083260097e-11,6.518101393699256e-10,0.020428904268355016,1.7280539883649653,1.1075265235000457e-08,1.8870290733847658e-06,0.25454348672805116,7.4000550516865395,-0.00010310787963862188,0.09685279523041154,34.2659434509787,107.09439065584652,0.00011726736509133499,0.0005955118549917365,4.579125438071779e-13,1.3771961913489175e-12,0.9216035888954908,113.7062032327816,5.775466616653493e-23,1.1241950852749162e-19,18.775275459776484,47.56368931473096,0.013562654340634252,0.0015509358402385131,0.00199849722604294,0.00047621629683822637,0.0005383585352566284,1.0408119327870368e-09,2.06879341969486e-10,5.7384276251444115e-05,8.696230339976602e-11,1.8783961976869166e-12,2.3812134834416445e-10,2.668641203287834e-11,1.955445546932929e-11,12.29997943235841,4720.999998803012,2.273146782191713e-12,2.277019352496532e-05,1.9262235065634667e-10,-6.324069498835966e-19,1.1330658368016876e-06,3.6496442415349954e-06,6.6990988331948114e-12,0.9999999999679627,1.1825758390938786e-11,1.1190753834709514e-11,1.8696774489728216e-13,59186.207835041096,363.9999999442655,1.882657828038209e-14,5.971353788751475e-08
3500,338.6981761290125,848.616224196527,1.255290498677431e-11,1.3049307982930138e-09,0.004695561035844243,1.7443993117785261,1.1275614741578277e-08,2.2436006992158724e-06,0.2663994016890283,7.457739654241046,0.0006952069382099479,0.09779336456017602,34.00004586716581,107.10970311446411,0.000122214723446911,0.0006224631699090198,6.051686837881048e-13,2.271462490899655e-12,1.3355451112987282,114.63379435498878,7.097215869783961e-22,1.3737711991912295e-19,19.2146784489708,47.751170875968654,0.01368787363783028,0.001574462695659633,0.001957772023486544,0.0004944477463342397,0.0005620128266835281,1.1174541875486285e-09,2.78039861963647e-10,6.400410897305963e-05,2.1275958864534433e-10,2.2738966001782084e-12,2.6676025694727086e-10,3.50944007114306e-11,2.5968156560754446e-11,12.299975352449302,4720.999998586023,2.0349578880106144e-12,2.4617332333149347e-05,2.2870259670794648e-10,1.0773764379059225e-18,1.4275464319100715e-06,3.8028986074314737e-06,1.9650896869398675e-11,0.9999999999324469,2.8934270059917816e-11,9.20953893552566e-12,1.7723216921141543e-13,57275.79468618791,363.99999993096463,5.3033269546544324e-14,6.47604016011894e-08
3600,326.72161879891814,841.3195199336319,2.2135470162393797e-11,1.3191716967502649e-09,0.017695567938829787,1.7562709713953069,1.2039435082395832e-08,2.844017457117098e-06,0.13283002042038017,7.402254157645684,0.0009244808003811978,0.09670622574636162,34.98395827832496,106.23084615917797,0.00013767334645121366,0.0006864847938166276,9.498005601485696e-13,8.041326079304625e-12,0.2383341336498166,115.70824377829646,-7.075911477335178e-22,-1.2047231589214057e-19,18.265993220057734,47.9243735045148,0.013453556802759165,0.0016572360791913983,0.0019904143707151238,0.0004971296697297118,0.0005689100735784057,1.1074318361430989e-09,3.989662151032548e-10,7.215680769013071e-05,2.7659493597438406e-10,5.238653427168126e-12,2.7185871413662806e-10,4.346701378363817e-11,1.7392093542204995e-11,12.299971368394747,4720.999998417023,3.1583315652195017e-12,2.904108635029973e-05,3.3779467838990766e-10,2.24941183205984e-18,1.5932219581469343e-06,4.35783820133899e-06,2.3775972818101374e-11,0.9999999999160629,4.645135689528592e-11,2.862964614524094e-11,2.4300418116297566e-13,58161.30528642409,363.9999999343132,7.56801269218675e-14,6.60531257468258e-08
3700,326.27357399222194,829.7944413734605,2.571074116466391e-11,1.9335573483444043e-09,0.018952354537991226,1.7420512968601962,1.40465970114124e-08,2.883839107384855e-06,0.25485486730610624,7.34921746118013,0.0007775839004620181,0.09631795282847912,36.15538578572066,107.12609417483199,0.0001451854782167865,0.0007524139646130487,8.527385133196668e-13,8.876418328818958e-12,-0.8091359007372906,114.38306460344542,1.6684099849616593e-21,1.8078847882539425e-19,18.511387170240432,46.651865614924844,0.013359563495763088,0.0016856306911015723,0.002070257391112467,0.0005295600390953814,0.0006305780948754175,1.379755203914334e-09,5.003929360799206e-10,7.149013355791483e-05,2.465603230065375e-10,4.388791097798546e-12,3.0582864926252485e-10,4.696063630211398e-11,2.2564847857840938e-11,12.299969934316568,4720.999998268346,3.796851304623036e-12,3.114778822808746e-05,3.620888283415247e-10,2.80070307194536e-18,1.553949139670538e-06,4.44180905968186e-06,2.182766375563975e-11,0.9999999999161342,5.870600865469329e-11,3.3405061997041185e-11,3.8386210118059256e-13,58682.11711221798,363.9999999176549,9.813203182234762e-14,8.025434480016123e-08
