milliseconds,C,E,T,P,A
0,9.003471367892768,9.99943820587598,1.03440853853986,-0.0065935839759970576,0.0009390378427474792
100,8.98754757762891,9.984662177354403,1.0133837722566092,0.008834136250040562,0.002166816692389087
200,8.982919024646444,9.978567934577288,1.0082404623884678,0.02141905967101102,-0.0004259566012115958
300,8.968992769267071,9.97649402385397,0.9716682724722613,0.030412744839028873,-0.0011002176504977114
400,8.959375180832268,9.952643732554423,0.9679271275678872,0.036191553127623746,-0.001736196436268497
500,8.952906276118492,9.946265943289513,0.9607979571692219,0.054068177238804346,0.0015639287817237216
600,8.943252317488527,9.941456363461432,0.9327739969929907,0.05761957622411602,0.0017590662327565882
700,8.933711317576133,9.941738757978047,0.9239758015793385,0.06830420831536907,0.0034880907400348933
800,8.937793239645227,9.929529061108736,0.9211761590347679,0.07675609809822118,0.0015049555616378143
900,8.922975650090974,9.92327440363996,0.9106362332223921,0.08288741006884683,0.00442317795603275
1000,8.91583239321782,9.908769600533255,0.8966708352029639,0.0901019773037464,0.0031213506344552233
1100,8.909994327593093,9.899375817903612,0.8918629988477748,0.09060836353245681,0.0064877217096896795
1200,8.903859762274012,9.894665091143494,0.8565164648607825,0.11213230654944559,0.008530369413688902
1300,8.892539781167553,9.890153707663869,0.8529027471153429,0.1107427497153401,0.007282899166089912
1400,8.889751993994432,9.87852134846611,0.8549557222449529,0.11918888587123372,0.009697947583330977
1500,8.879541573608105,9.8716689128355,0.829573272921194,0.1258266801354106,0.009314841385475331
1600,8.873193258457164,9.867884148523832,0.8219595726543244,0.1322687879211485,0.013838030213123914
1700,8.872269764711113,9.862221956106834,0.8003777257610843,0.13260991470190966,0.01298747319963104
1800,8.871370541039898,9.838869127599985,0.8117970210465248,0.15310969124847074,0.012967526352102871
1900,8.862985046831833,9.843710287520379,0.7906166513939782,0.1475585142714793,0.01831560300325896
2000,8.861080961446016,9.82942174145981,0.7641753018273736,0.16293845402312285,0.018586049777735418
2100,8.845212902250287,9.82404681638604,0.7578915948785987,0.17113746766188032,0.020805822438276292
2200,8.848408041145396,9.81854058329461,0.7610180280211913,0.17736236319784462,0.02199684116997796
2300,8.830990553405897,9.812711785151913,0.7471864398829849,0.17574245125492433,0.024345165781949882
2400,8.83009090508292,9.803042569743171,0.7319659002621497,0.1752001479615802,0.022456103538997865
2500,8.829094803906784,9.796470860474516,0.7349587012397725,0.18248538228565273,0.02794618616701035
2600,8.829099259936928,9.7994204288871,0.721513074864851,0.18915167181080456,0.026769584896372753
2700,8.826090866306085,9.782743375772236,0.7096475906729357,0.19425286294358993,0.030253704830521658
2800,8.809880374133641,9.780650543054744,0.69071668410503,0.1970873317594894,0.031245281862767354
2900,8.806474076004445,9.76668592953385,0.6882223915275923,0.20481434347675617,0.03178103784247697
3000,8.804822454985453,9.769585137719206,0.6901629803910552,0.21307409720883727,0.03467401354426543
3100,8.802458513418028,9.77374833551897,0.6595068676791458,0.2167858061634538,0.03814650979823821
3200,8.801994400571129,9.753833443512411,0.6513199490746013,0.21736992254806037,0.04058095335843798
3300,8.798526285219731,9.762476605178032,0.665554129139677,0.2272199773518376,0.041484327292337676
3400,8.79185209023946,9.754953822386888,0.655055568017827,0.23162060791338185,0.044265086850038174
3500,8.780201959117672,9.747628141452653,0.6282756730532439,0.2364726640882931,0.046763331915308765
3600,8.777500693949241,9.743069770786107,0.6209400226689529,0.2261064736922898,0.04707532495499635
3700,8.780523284255219,9.735014124954812,0.6319455763764864,0.23738203216078088,0.052585495407867534
3800,8.76992241124439,9.727762034565686,0.6027955626524755,0.24042659739042677,0.05396361458701622
3900,8.77728104733502,9.729861404618374,0.6054451160811686,0.23694440226616817,0.05556300317502087
4000,8.770503356040761,9.712992177963185,0.6063386702982992,0.24330432509284594,0.06038254176409765
4100,8.765878751115967,9.712810569894295,0.5962523762110493,0.25209320178753103,0.06167412052363494
4200,8.76056849712519,9.711516668340826,0.5705336087597445,0.2463636671461329,0.06453335988198673
4300,8.753600208859815,9.703443795196678,0.5617820893867379,0.25287029893390145,0.06410319928955548
4400,8.76047300526933,9.707814249315643,0.5601921504253338,0.26159485542756417,0.06926464710808357
4500,8.759323320934257,9.692392955552029,0.5534626995170099,0.2596015217413576,0.07012769847225933
4600,8.755648305682936,9.692629701630276,0.5513257322613998,0.25472858176284746,0.0709727306167229
4700,8.750787089995265,9.697519323528097,0.5413376119425558,0.25753385649508503,0.07403430378603168
4800,8.738879073231049,9.696330369841377,0.5337333814620787,0.26835295862781794,0.07599087681210388
4900,8.747100316396093,9.686092013990137,0.5233290134738112,0.2769730321081504,0.08282394989257516
5000,8.74620594829228,9.685796933961203,0.5170215804313204,0.2713737838120471,0.08595693656080423
