milliseconds,C,E,T,P,A
0,8.993324045072974,9.990903352904372,1.0159825406733192,0.0026299684303918865,-8.435389790356802e-05
100,8.992104476024586,9.98874701806474,0.9992229014450535,0.015972054296023892,0.0008763517048044366
200,8.98240781156051,9.982008040549701,0.9965840732350006,0.02194591794264626,9.005072187216056e-06
300,8.970921042362813,9.968837298348468,0.9725680857883091,0.02451852722245817,0.00013988476732198254
400,8.96410350141688,9.960585652607302,0.9787507583294803,0.04261524245977285,0.002437595961352064
500,8.95670966505062,9.950530646550726,0.9664490816283066,0.05536438696924888,0.0008660832375739103
600,8.943629383748712,9.938204607873402,0.9315322964947467,0.06102868152702679,0.0007007275077263856
700,8.937967429402224,9.925325819366293,0.9354717143087207,0.06318721074399954,0.003581135812147024
800,8.925796705295957,9.932004292780134,0.9134779335341822,0.07560221838543237,0.004112869375986497
900,8.92665697835103,9.912744352182315,0.9084837752994136,0.0853049006106396,0.002184766685197713
1000,8.925066547322247,9.905422886151978,0.8795317154567017,0.08962736879275228,0.005026066454132004
1100,8.909909800201609,9.894558824105298,0.8844105168543993,0.10228643775674108,0.0057877886548756115
1200,8.898020357508514,9.8998237106991,0.8685208320788671,0.10152667696042372,0.005484311680559682
1300,8.890486900436805,9.887435728725256,0.8652847898280519,0.10965551499617426,0.009157760943792314
1400,8.889258142407048,9.88457422856075,0.8567813927958915,0.12457932574272465,0.007857860741047402
1500,8.888614728463297,9.864991605328827,0.8389687042656232,0.11935358253939513,0.011662316377682735
1600,8.873136741876472,9.859107485281651,0.8311020785461017,0.13920231600096356,0.012564957446239079
1700,8.873910245264574,9.859349045653524,0.8037703741372922,0.13583824800948935,0.011463050198758061
1800,8.86590066974525,9.84072953853612,0.8021655647505304,0.14185891641702267,0.012113600837343478
1900,8.867192847352484,9.836883121448725,0.7960036436972717,0.15791574782881665,0.017270068963957406
2000,8.848907622862448,9.824777368607982,0.7801646327261486,0.15156790056988775,0.015424052590167213
2100,8.848523628795181,9.829157611278198,0.780029268958776,0.16190709913403098,0.01939343333513875
2200,8.84956324235689,9.821949390448298,0.7698223909396441,0.17319764703081983,0.02294252923994866
2300,8.839849241793566,9.815759015651178,0.7595966256751729,0.18105275818316144,0.02404339074114618
2400,8.839120579642644,9.805674720843204,0.7342117305472894,0.17673795097071232,0.022777431023149466
2500,8.821624228702849,9.793184293224297,0.7188244587165346,0.1834304453047936,0.0252110913787217
2600,8.816788267630642,9.786462228628364,0.7035090413662822,0.19795000549930306,0.027004495946196357
2700,8.814038852691471,9.788817451522583,0.7126270584357052,0.1948214467511961,0.027388788153979292
2800,8.810174257787219,9.786895200019435,0.6846542615919302,0.20040170687664377,0.03039570047471851
2900,8.817381379502905,9.775406812773737,0.6825417729395915,0.19681377020405139,0.03189417647994641
3000,8.807634077054946,9.763849527010548,0.6907979256520574,0.20424082367801755,0.03732717313428545
3100,8.795689095218016,9.766827221846498,0.6774396619849393,0.2153406610449936,0.03815683830208646
3200,8.790564558666553,9.758952024977527,0.6684785387481793,0.2213021536515453,0.04031300742149292
3300,8.79962351899477,9.75860231425673,0.6648077385399517,0.22041197679178962,0.040953601767662995
3400,8.794833520424879,9.753750698720042,0.6419991912970727,0.22139788961692344,0.04623828623068748
3500,8.78152850735918,9.750631674306721,0.6299128506283923,0.22697162786530045,0.04562836402903364
3600,8.778152367980455,9.731263350814444,0.61452166040928,0.23526081902860072,0.05040109143525629
3700,8.783662974162262,9.731168340671557,0.6239872594236565,0.22907782203912241,0.05364432674167111
3800,8.76849480937155,9.736712356260028,0.5984631153301433,0.23497002533760644,0.05387918915736788
3900,8.766336809758682,9.722183340297056,0.6093084975870365,0.23975185125519474,0.05809593677894904
4000,8.768833830157165,9.714614874942763,0.6040550469396145,0.2497224346519392,0.05598759525780562
4100,8.76868164337043,9.722251026765997,0.5767888652238056,0.24578889706060367,0.06196709856335623
4200,8.761470646736635,9.715008391707014,0.5770484774853963,0.25444764457561897,0.06421050694139477
4300,8.763095067533907,9.709703711253313,0.562136234127662,0.260892290449962,0.06530641080855076
4400,8.750348070086984,9.709392339850705,0.56996786413434,0.2587721239889473,0.06577444612530252
4500,8.754115089424722,9.706798076215923,0.5652841889457042,0.2564870268930878,0.06992362860948256
4600,8.75750879117093,9.694441956533225,0.5530457037364558,0.26309145191674826,0.0747857086180302
4700,8.745200924100363,9.69766283369118,0.543020435787412,0.26799877596467697,0.0763262595564637
4800,8.746920806740818,9.688780094809612,0.5436271801717256,0.26322701264999426,0.0807045866146128
4900,8.7358547586007,9.68505467983332,0.5413268213569578,0.26276109114156415,0.08166507003902725
5000,8.739211602564364,9.675274633131773,0.5269771964424002,0.27703986672282827,0.08636911798827665
