milliseconds,C,E,T,P,A
0,9.00589469796921,9.993608613265712,1.0134047631195078,0.0016431598209743564,0.0007215112904125541
100,8.996892646915258,9.987971314128758,1.0083847146421956,0.007323858652914399,0.0010647604163075215
200,8.988728683314514,9.987396694838813,0.9975870727293119,0.018641162690136742,-0.0004984103661689154
300,8.977581880418246,9.976534759196843,0.9786319829910971,0.02346097493966054,0.0007609993514494495
400,8.972543488606851,9.960428073534253,0.9528210828157794,0.03655698152583967,0.0027213770549734096
500,8.954941428572956,9.958784905748596,0.9609191434566986,0.050809308796514616,0.0009360350883539372
600,8.955977071445194,9.945383837379216,0.9305964952897825,0.05934598097306848,0.0009319348419994175
700,8.942952218215554,9.926784193289937,0.9281227702483316,0.06518268554552338,0.0034278167213407764
800,8.936796112840629,9.92248349678549,0.9185074024568634,0.07631845793534146,0.00300355700158148
900,8.925578629432247,9.90911326391814,0.8985591263164581,0.08362736951665271,0.004455749644293412
1000,8.918785755234644,9.915205126375966,0.9020003501090579,0.09164613120276471,0.005673009447818853
1100,8.911988587309969,9.901094113255668,0.8802265752369985,0.09718303622023981,0.00474206325386641
1200,8.898690738041005,9.892480514240312,0.8551905940472819,0.10906711254205419,0.006083760612658014
1300,8.900543603305147,9.87841844704856,0.858438129880556,0.11571567206899078,0.008963248628317998
1400,8.893075195812717,9.86740087516349,0.8335097350312809,0.12172268856982593,0.011365294280432215
1500,8.89101263546224,9.866044999180122,0.8290355782748062,0.12869507727879567,0.012021842765929698
1600,8.873033746942152,9.855063987086321,0.8332440788912808,0.12931014776154362,0.013889558404186968
1700,8.86775290882132,9.848772801984806,0.8121389437065617,0.13988502963570285,0.012212407365959936
1800,8.869323458619547,9.839204153014038,0.7842774753445586,0.13873299735620878,0.012666960808698825
1900,8.86290248759332,9.842725997108872,0.7748169633985083,0.15768880551403722,0.01521511614605279
2000,8.850477157433037,9.828502586956455,0.7713998541156301,0.1614662352673132,0.01903048917693586
2100,8.853927964217547,9.834020168095208,0.7677266936178021,0.1683923014730079,0.017606704669539164
2200,8.851075859796568,9.818994227450437,0.7696935432795308,0.16483387256402893,0.020179432931097176
2300,8.834237480876716,9.82012568450448,0.7534639955727362,0.1744543896096247,0.022540934962372066
2400,8.8334604750128,9.81301657140856,0.7226491703659244,0.18007627122529885,0.025250836698074985
2500,8.830275447285027,9.791872196953209,0.7396401175435662,0.19157340593184957,0.027900430091313943
2600,8.828417572112327,9.794337185367201,0.7249123315332278,0.1871440304822501,0.027898300466760662
2700,8.822751840453762,9.795925128399674,0.6993722044002437,0.19393371526179046,0.028309520252509067
2800,8.817675410397575,9.778084489339149,0.7039484898242921,0.20458156960809915,0.03363481418762308
2900,8.80993482883566,9.782797077327743,0.6771144892019834,0.20962527330966021,0.03569845602617687
3000,8.809926445871126,9.776729548972714,0.6898684183704842,0.20417841563390615,0.03492570045607212
3100,8.795979397477621,9.75768492168132,0.6560522773153575,0.2055122333548548,0.03890475882711362
3200,8.802179734783337,9.7584096870448,0.6659793147688572,0.219012781912745,0.03830739111163317
3300,8.795485401625688,9.75259107268813,0.6555742991862407,0.21984912398921766,0.04072919323803581
3400,8.796441746279442,9.751206783444317,0.6424061565115352,0.22003161118545006,0.042772643376189176
3500,8.79309152381222,9.753158899334297,0.6434444125827524,0.2245835776931444,0.046554540973479226
3600,8.77528847398415,9.746897965728145,0.6205540846091202,0.2277782540465894,0.047162458998668964
3700,8.775116554931996,9.739321106879714,0.6062847243684881,0.24195099283928045,0.05309881949231484
3800,8.781735385817377,9.723517912227159,0.6119429630973887,0.23686413658035407,0.053612863518390765
3900,8.765364731681073,9.721443868923082,0.611299167143894,0.24899320779438186,0.05696653909443924
4000,8.77066476886405,9.712612409338513,0.6026576043378962,0.2525238490736673,0.06052539491628726
4100,8.757769457674218,9.714040966663028,0.586333974559631,0.248249257206537,0.05817537996677453
4200,8.760461422316999,9.703527520155093,0.5742144214947161,0.2576627171789361,0.06441419840021226
4300,8.75251741068419,9.699500660263686,0.5875646721797709,0.24756722349272287,0.06821098028492906
4400,8.749109564487101,9.69715243879677,0.5754257941067864,0.26057411013241055,0.06971987692210263
4500,8.752772053731785,9.706851218059088,0.5728253790196648,0.26536202232229844,0.06957988689633192
4600,8.745040476878179,9.702259312641406,0.5419969223955088,0.268329681283626,0.07523335641593076
4700,8.751903305309535,9.697089747432393,0.5536833272660189,0.2680597418744534,0.07550747496399446
4800,8.745474965588818,9.688340582168896,0.5260070560521688,0.2709248787277158,0.07789998487572959
4900,8.750475652719093,9.680702416227879,0.5226511391928504,0.2735488088157147,0.07969488170256255
5000,8.743978812062092,9.683689540566315,0.5129827892691661,0.2694729028254305,0.08457256146593033
