miliseconds,D_1,E_1,RS_1,R_1,X_1,E2F_1,RP_1
0,0.10151922397540511,0.5942869959417795,0.9987875660868304,0.5008559022878596,0.696028818438557,0.49985632218378917,0.9995123128237762
100,0.10750441134141593,0.6113804628918594,1.008319268421923,0.49634393848444724,0.6596916707097839,0.49143813580278306,0.9917081140725068
200,0.11350678503807282,0.6357487421681282,1.017450283117953,0.4978642546813964,0.6157833656698725,0.4825429966748671,0.9865439464953784
300,0.11940737017535628,0.6458125446087598,1.0263944315155664,0.4930224080388012,0.5905779183191651,0.4733879674957953,0.9797538688231786
400,0.12688479764465344,0.6516258763911997,1.0341095539363876,0.49219426253906606,0.5470883750771979,0.46685534679152535,0.97307095300383
500,0.13235071941147358,0.682187346340379,1.0415070023303852,0.48635854433673836,0.5261290279325047,0.45885606925398476,0.9692348927338951
600,0.1378340824412053,0.7039916725125872,1.0474675271908214,0.4862519898835262,0.48899332991381705,0.45290475288062176,0.9685053866904948
700,0.14471699664078252,0.7168078369185124,1.0526667327808397,0.48108689398565774,0.4663489336213684,0.446578020070183,0.9640046313539313
800,0.15084672758661374,0.7273426776402125,1.0601519594129036,0.4782542858483074,0.43582247427615245,0.44127539221643636,0.9641173715005926
900,0.15427528286708037,0.7335616718692529,1.064460351672734,0.47585731355586075,0.4162606490279771,0.4361469416444557,0.9616751400374199
1000,0.16069323992030451,0.7670795203127642,1.0693690928922637,0.4722748722721748,0.3907132017839947,0.4312211269131605,0.9590694700347782
1100,0.16379896009762523,0.7620338502099153,1.0729952643773264,0.4695645988223201,0.37241276792204053,0.42570021410675946,0.9607794897302343
1200,0.16857565265185342,0.7818053695255383,1.0781812548040288,0.4638179734622836,0.3592938046559326,0.4231535272563938,0.9602053008214559
1300,0.1716448792379393,0.8103909900475994,1.0799604745796871,0.45891984659654517,0.33666095123134226,0.42022701044784644,0.9591822179159146
1400,0.17754169828906533,0.8295994039693277,1.0839693792051683,0.458278821676459,0.3250108073632344,0.4156237034171118,0.9620375926995136
1500,0.1819843980808116,0.8306662239706011,1.0858719817787617,0.45286131584531,0.3154400484793588,0.4138135951407991,0.9612992323034619
1600,0.18501923328425987,0.8545063347387354,1.0889205139418665,0.4499770360857661,0.30335057547193145,0.411171926785365,0.9653332043366205
1700,0.18768197862724106,0.8822268517110866,1.0904598695167371,0.44207496582916556,0.28849846186119943,0.4091518914012622,0.9670292156957132
1800,0.1912182108788487,0.899947717268019,1.0938154010670877,0.4412578418570462,0.2812014505527645,0.40724821635011005,0.9693370067310544
1900,0.19391232131722094,0.8996864219740071,1.0960773596166675,0.4368694813313385,0.27195651299672896,0.40492507043310133,0.9711493508166775
2000,0.1958402046726505,0.9238837484861088,1.0954156650880646,0.4305629927283304,0.25352337159553523,0.4036158910748159,0.9756560342516472
2100,0.1983070577851276,0.9289575965454364,1.0975585805390768,0.42346606018603294,0.2485688115939731,0.4034389477096271,0.9786819726137836
2200,0.20004829750383277,0.9495802510293812,1.0985568918461321,0.41916449266880274,0.2447580292714963,0.4005819071991809,0.9804475851511563
2300,0.2020037326132953,0.9762386080492981,1.0980881363494321,0.41499176514304525,0.24519392943819654,0.400268626290269,0.9863297768142684
2400,0.2026957149993247,0.9892213482439749,1.0999170597390837,0.41200364761043484,0.23209944974566113,0.4003833582537278,0.9876758451669565
2500,0.20446422514983986,1.0189030939149806,1.0989285487465896,0.41035532448503426,0.22857740450320616,0.39950189167715294,0.9933155912137234
2600,0.20545954466947464,1.0353481587562199,1.1010596877083305,0.4048340769485379,0.22931121971152107,0.3993634530629682,0.995390584873336
2700,0.2063796466827265,1.0337629725526705,1.0997540404560682,0.3979819157749126,0.21646371437677428,0.4007995219242057,1.0025430125882193
2800,0.20682678854611994,1.0593099116025402,1.0987738529805038,0.3964444453980296,0.2119808364904301,0.40075747131885325,1.003215354738508
2900,0.20789312437968516,1.0664328870619735,1.1005202866362118,0.3874591011873035,0.20709487881473587,0.4012165132037521,1.0103556105619056
3000,0.20828175102843188,1.0988803468439183,1.0999936072719836,0.3849186334449195,0.2104699940318353,0.4020198425192335,1.0168768460822208
3100,0.21043766351103635,1.1065225889539867,1.0985453168368302,0.3839603021336552,0.21213466399683575,0.40174895842002734,1.0175980385229355
3200,0.20983181791787392,1.1362490281309099,1.0983707419866615,0.38056748742521573,0.19907041252338345,0.4025561006538914,1.0265509375288917
3300,0.2104188677981493,1.1416462220872274,1.0972763818354792,0.3744802604441704,0.20376162108353965,0.4023700337567242,1.0312836539828154
3400,0.20947251182570273,1.1603102083320964,1.096409399535877,0.3722698952539446,0.207221212840605,0.4044083383079454,1.0354648181576522
3500,0.21027608258493788,1.167301895778784,1.0939619446516533,0.3683536097213386,0.1993730336107833,0.4061635241149421,1.0399628598363546
3600,0.20807071687534248,1.2031674983897365,1.0922490036521497,0.3611003742737847,0.19767246369956823,0.40582226060523807,1.0443152542446137
3700,0.20977209613640363,1.2099063635886322,1.0910979114072292,0.35669287134624417,0.2023055876630937,0.408839222166545,1.0529507894663606
3800,0.20843372796067414,1.238562496830988,1.0913883644943159,0.3565657601939828,0.19645838737867938,0.4085996611913183,1.056558360527656
3900,0.20679710290962414,1.2526763718022282,1.0880386969795997,0.3508797430901057,0.19413895995394448,0.4116122974368847,1.0618784196961792
4000,0.2048759679881468,1.2675744533243334,1.0869400215209115,0.3476304587141796,0.19894648240266974,0.4133441005350105,1.0642978096703704
4100,0.20557200798382488,1.2866786421418006,1.0849385083996188,0.34335264539524396,0.19861308484163262,0.4139236052028193,1.0704017216841002
4200,0.20324252149304103,1.2984611471560774,1.0835374840177432,0.340139049362333,0.1968653595338828,0.41485146695149333,1.078511891740948
4300,0.20438883487408646,1.3218906721886923,1.0833983200043769,0.33690781412280907,0.1992465615702506,0.4172660435102968,1.0828914189967613
4400,0.20082462087397795,1.3370361761526899,1.0800902514009383,0.33102176342011175,0.20232270837314992,0.42043738811340176,1.0860238742341874
4500,0.19962480644779615,1.359454099188325,1.0779472215435415,0.3294616945109344,0.2015029825612253,0.41997981002588614,1.091214421151569
4600,0.19893060683513744,1.3633989435532257,1.0759968180456068,0.32591354917072074,0.20854408069022132,0.421975473003491,1.0947372812969831
4700,0.19714520301117244,1.390410436369616,1.0740194593988899,0.3208636811304149,0.2054826152628904,0.42379341519148955,1.1005810980751085
4800,0.19728780201726406,1.3879936987780388,1.073868418769939,0.32027706322225374,0.20678873048177066,0.4262164001101431,1.1075780364605996
4900,0.19391997080971562,1.4116341187817592,1.0707533505529847,0.3153718120704568,0.20446418154808801,0.427792315769954,1.113342712764438
5000,0.193060205196567,1.426341462138501,1.0699333134014257,0.31149558197772537,0.20710486839759965,0.4303502948678719,1.1141722673248768
