miliseconds,D_1,E_1,RS_1,R_1,X_1,E2F_1,RP_1
0,0.10131987215758097,0.6122434538179402,0.999288309525232,0.49918120957440454,0.6988042255163069,0.499527519349543,0.9977066408900412
100,0.10570117374645098,0.6117718721927098,1.0095041422794269,0.4959371611471095,0.6623944996421193,0.4897035671366218,0.9924852204960307
200,0.11467894082374026,0.6219055804470044,1.0177574861630425,0.4935876460332609,0.6273076092986641,0.48272795159073995,0.9853985535893677
300,0.12090875914790085,0.6375833024758784,1.0261465656587432,0.4953564880402993,0.5839179688709631,0.474805023172616,0.9794910371137242
400,0.12622581556280188,0.6592591806151857,1.0347268841129806,0.4892605416006432,0.5573088099525221,0.46708907603150235,0.9747613425087502
500,0.1314005636307308,0.6649393520599491,1.0396304009928046,0.491242080693491,0.518899962878297,0.45945626598174577,0.9696628314228449
600,0.1379482216809676,0.7011388341153285,1.0467519800530893,0.4874565063695058,0.4978446938201628,0.45371780813211543,0.9690604091301052
700,0.14355763310935732,0.7102882723128052,1.0536832614984484,0.4811088472504417,0.47117352251246625,0.44712329679667495,0.9664841108612459
800,0.14872316123701615,0.7196091007612042,1.0597787959123368,0.4820147440996823,0.4406027321220464,0.44046553248831005,0.9620202019650999
900,0.15438739184811612,0.7468317121647476,1.0633705999921823,0.47611241627592016,0.4203568163296285,0.43666826115531754,0.9585340091327698
1000,0.16123468113982062,0.7618014533195446,1.0680317647360205,0.4746467490738409,0.4030081264866651,0.43185047927565867,0.9586474520338408
1100,0.16463886375199827,0.7691241324465217,1.073309887009382,0.46517464547686227,0.38266932956551414,0.4274112689531751,0.9565778082956709
1200,0.16987049041752647,0.7764786063775482,1.0776682282893624,0.4613030420812151,0.36166383369573735,0.42352106680356066,0.9562450937207188
1300,0.17336073670238375,0.8029352353175443,1.0810274968367168,0.46094525045247176,0.34751225486699683,0.4200062529835085,0.9581367264089505
1400,0.17555365559306899,0.826904560534388,1.0829961912997002,0.45393777321610024,0.33178506325498697,0.4161098672951664,0.961021591078148
1500,0.18187850041650752,0.8330451842656025,1.0858971249861051,0.4497933803449896,0.3091789883219548,0.41370913891960065,0.9593989529453039
1600,0.18359652060306053,0.8609906986985585,1.0888337110202617,0.44500528145125007,0.3039373862316514,0.41021299606674755,0.9615128821285212
1700,0.1864559299997954,0.8626700217530242,1.0916329165244822,0.44155830090175185,0.2904127507651773,0.40728165051601856,0.9632021533455247
1800,0.18954555904870873,0.8899535462383704,1.094029481557973,0.4417412044897596,0.27777458844663006,0.40624565205640917,0.9661208609106456
1900,0.19364709424171148,0.9144840672228067,1.0949034473183765,0.43223645045979486,0.2656910851785959,0.40419215138962433,0.9724852128223246
2000,0.19547153298858994,0.9277059712726387,1.0975810512248712,0.42799188931199605,0.263448774883611,0.403970899328698,0.9738859432204934
2100,0.19822048192013203,0.9377611595242269,1.097955227144301,0.4246429744446753,0.25731945583885263,0.4022741067392705,0.9753432823889523
2200,0.19841524234145502,0.960718140471198,1.0990480288623266,0.4240722434196735,0.2476402429168032,0.4026410058577131,0.9800562378690546
2300,0.20043175834545227,0.981083202454066,1.0987494760434695,0.41911221669742926,0.24374037160090178,0.40170991315602944,0.9816758320128214
2400,0.20273642178495224,0.9903963471171354,1.0991810697717352,0.4148849808699775,0.2316818248175954,0.4011402504774621,0.9868219125680359
2500,0.20493627097337971,1.0064190411932707,1.0996552908382244,0.407978837673509,0.2290960652968319,0.3989382196504465,0.9922899162558311
2600,0.20422366424797858,1.0276432043092076,1.1000157130617,0.4029037520345178,0.21966019565810346,0.39864159497316726,0.9980099865113652
2700,0.2062415108753782,1.0527407551406696,1.1009731767907152,0.4001313185888211,0.21672694199065878,0.40101445614529185,1.0021430288919684
2800,0.20718777745569886,1.0485378514817405,1.1003023696636536,0.39631643305902997,0.2112657615108291,0.39959748448854926,1.006253796287093
2900,0.2076984390848039,1.0826905044855324,1.0997024032864597,0.39301972774574895,0.21875646958198045,0.4010615062209348,1.0092857086968032
3000,0.2097814719919783,1.1037810608850225,1.0999643896797908,0.38639849819743777,0.20797727969853919,0.40216354749848404,1.015736312107802
3100,0.2087595655921106,1.1215913530329593,1.0982075441291992,0.38154464122975423,0.20746842640857902,0.40232326807754637,1.0192962146522833
3200,0.21093031741686283,1.1195621591731881,1.0985041639597801,0.37672270795355367,0.2018090250861629,0.4037041597860372,1.022907398021571
3300,0.21049332289418962,1.1418499577322754,1.0971125800607675,0.37571407823945074,0.20239457707240402,0.4031922878512974,1.0314044491147634
3400,0.20913146981636135,1.1679169756042351,1.096363156751993,0.37194974170915784,0.19849333448904777,0.404817608094275,1.0364510052129778
3500,0.20887850454688908,1.180197816290795,1.0954621495410335,0.3648133838044776,0.2068143688236574,0.40538730977008164,1.0390546925876036
3600,0.20976969983102647,1.1984633622222258,1.0918335054040507,0.36242553318589454,0.20346269628330138,0.4063154788307972,1.0429555055824629
3700,0.20700885335882008,1.2243544134183808,1.090647006269172,0.3606043703842332,0.206260372932932,0.40793267931080984,1.0493993193798354
3800,0.2076167411327363,1.2381878670807263,1.0891692483613136,0.35579395753425497,0.2060142304375424,0.4106151527798029,1.0558175856686642
